date,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyInventory,quarterlyOtherIncomeExpense,annualCurrentLiabilities,trailingChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,annualCapitalStock,quarterlyCurrentDebt,annualBasicEPS,quarterlyCurrentDeferredRevenue,quarterlyInterestExpense,trailingOtherIncomeExpense,annualPurchaseOfBusiness,trailingOtherNonCashItems,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyDilutedAverageShares,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualSaleOfInvestment,annualOtherIntangibleAssets,annualNetPPE,quarterlyOperatingCashFlow,annualGrossProfit,annualEbitda,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyBasicEPS,trailingPurchaseOfBusiness,trailingCashDividendsPaid,quarterlyPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyPurchaseOfBusiness,annualGoodwill,trailingPretaxIncome,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,annualGrossPPE,annualDilutedEPS,quarterlyFreeCashFlow,quarterlyChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualPurchaseOfInvestment,quarterlySaleOfInvestment,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyTotalAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualCapitalExpenditure,trailingGrossProfit,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualInvestingCashFlow,quarterlyCapitalStock,annualRepaymentOfDebt,trailingInvestingCashFlow,annualAccountsPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingTotalRevenue,annualOperatingIncome,trailingStockBasedCompensation,quarterlyAccountsPayable,trailingInterestExpense,annualEndCashPosition,trailingTaxProvision,quarterlyInvestingCashFlow,trailingEndCashPosition,annualNetOtherFinancingCharges,annualTaxProvision,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,annualCurrentDeferredRevenue,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyDilutedEPS,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,trailingChangeInAccountPayable,annualNetIncomeContinuousOperations,annualTotalRevenue,annualCostOfRevenue,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualFreeCashFlow,quarterlyEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualAccumulatedDepreciation,annualCommonStockIssuance,quarterlyRetainedEarnings,annualOperatingExpense,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualDilutedAverageShares,annualDeferredIncomeTax,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,trailingNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentAssets,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingCostOfRevenue,quarterlyChangeInWorkingCapital,trailingNetIncome,annualTotalAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,annualBeginningCashPosition,annualAccountsReceivable,quarterlyCostOfRevenue,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCashDividendsPaid,quarterlyGrossProfit,annualSellingGeneralAndAdministration,annualBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualTotalNonCurrentAssets,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualDepreciationAndAmortization,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyRepaymentOfDebt,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingRepurchaseOfCapitalStock,trailingBasicEPS
2013-03-31,,4133000.0,84928000.0,,,,73965000.0,346000.0,,,6256000.0,-141242000.0,,,1905000.0,,,744000.0,,,,,45197000.0,369000.0,13031900.0,,32972000.0,,,,,11306000.0,,,-4742000.0,,34752000.0,-2723000.0,,25280000.0,1.04,,,17182000.0,,-647000.0,,,,,,,,,8583000.0,2709000.0,,,,,,-3977000.0,256440000.0,,,540587000.0,-41747000.0,,3935000.0,,,32547000.0,,,13140000.0,,,,35256000.0,35256000.0,,,,,74807000.0,,,,-3357000.0,,,,,1040000.0,,21861000.0,,1.04,,,,,,,-3208000.0,,874000.0,,35256000.0,,13508000.0,,,,225790000.0,,284147000.0,,,,,,,,238614000.0,,,,,,,1040000.0,,,13001963.0,17411000.0,176193000.0,,,,226170000.0,113008000.0,,,,-5397000.0,,,0.0,,-1000.0,59248000.0,,27675000.0,,91675000.0,,,,113585000.0,-1837000.0,11016000.0,157163000.0,,62608000.0,,,15605000.0,14191000.0,13619000.0,,,,45197000.0,292958000.0,,,125606000.0,,-2438000.0,,,,,,,,,,,,,,,,,
2013-06-30,,6828000.0,85142000.0,,,,74023000.0,2301000.0,,,6147000.0,-141137000.0,,,1337000.0,,,762000.0,,,,,47521000.0,83000.0,13062740.0,,32806000.0,,,,,16189000.0,,,-8713000.0,,35824000.0,-2479000.0,,25618000.0,1.22,,,21561000.0,,-1831000.0,,,,,,,,,13710000.0,3290000.0,,,,,,-5936000.0,257097000.0,,,549493000.0,-45252000.0,,3953000.0,,,35256000.0,,,13168000.0,,,,38546000.0,38546000.0,,,,,76191000.0,,,,-3594000.0,,,,,1112000.0,,26276000.0,,1.22,,,,,,,-3220000.0,,2776000.0,,38546000.0,,15944000.0,,,,238580000.0,,292396000.0,,,,,,,,237136000.0,,,,,,,1112000.0,,,13037822.0,19793000.0,184846000.0,,,,226279000.0,116159000.0,,,,-3421000.0,,,0.0,,702000.0,58334000.0,,22550000.0,,92280000.0,,,,117532000.0,-432000.0,13013000.0,162105000.0,,67314000.0,,,16554000.0,16675000.0,16083000.0,,,,47521000.0,303581000.0,,,120977000.0,,-5125000.0,,,,,,,,,,,,,,,,,
2013-09-30,,5972000.0,84268000.0,,,,76670000.0,-685000.0,,,6127000.0,-145116000.0,,,1432000.0,,,717000.0,,,,,47183000.0,333000.0,13084905.0,,32028000.0,,,,,24457000.0,,,-8280000.0,,36038000.0,-2128000.0,,27399000.0,0.95,,,17672000.0,,0.0,,,,,,,,,22329000.0,15399000.0,,,,,,-3309000.0,255918000.0,,,569987000.0,-43238000.0,,3952000.0,,,38546000.0,,,13187000.0,,,,53945000.0,53945000.0,,,,,81289000.0,,,,-1735000.0,,,,,981000.0,,22341000.0,,0.95,,,,,,,-3293000.0,,9606000.0,,53945000.0,,12442000.0,,,,247833000.0,,314069000.0,,,,,,,,245144000.0,,,,,,,-347000.0,,,13062417.0,18807000.0,184059000.0,,,,229384000.0,127147000.0,,,,5300000.0,,,0.0,,381000.0,58511000.0,,17765000.0,,94105000.0,,,,118069000.0,-2300000.0,17027000.0,166584000.0,,65990000.0,,,17789000.0,13305000.0,12551000.0,,,,47183000.0,315598000.0,,,117997000.0,,-4726000.0,,,,,,,,,,,,,,,,,
2013-12-31,,3556000.0,85488000.0,71557000.0,-26206000.0,406000.0,71557000.0,1557000.0,130856000.0,,6394000.0,-148377000.0,,13196000.0,1395000.0,4.28,,699000.0,,-2478000.0,,,49931000.0,-875000.0,13164486.0,4161000.0,31272000.0,68492000.0,,31272000.0,85488000.0,21849000.0,261075000.0,91532000.0,-4471000.0,73801000.0,33488000.0,-4109000.0,,17711000.0,1.07,,,16411000.0,6394000.0,0.0,58151000.0,,17711000.0,,1449000.0,35945000.0,233865000.0,4.27,17740000.0,14547000.0,41892000.0,,,,72826000.0,1385000.0,255299000.0,,2922000.0,584146000.0,-34700000.0,5216000.0,3944000.0,-11439000.0,,53945000.0,3519000.0,-12416000.0,13196000.0,-12791000.0,,72281000.0,68492000.0,68492000.0,,,71243000.0,,72281000.0,,68492000.0,,-3730000.0,,-90000.0,20489000.0,,1028000.0,,21054000.0,,1.07,22239000.0,68492000.0,,58851000.0,729395000.0,468320000.0,-3297000.0,19397000.0,-1955000.0,62362000.0,68492000.0,1395000.0,13963000.0,,-148377000.0,0.0,258620000.0,189832000.0,328847000.0,239115000.0,,,,,13194145.0,-1856000.0,239115000.0,11301000.0,,-34700000.0,33488000.0,108259000.0,1008000.0,-57000.0,,,13164486.0,15232000.0,184297000.0,328847000.0,5216000.0,,233865000.0,130856000.0,-11837000.0,,,4526000.0,,584146000.0,0.0,56339000.0,367000.0,58151000.0,55858000.0,17321000.0,258620000.0,41892000.0,,32547000.0,165629000.0,119134000.0,4975000.0,22239000.0,165629000.0,-13018000.0,65163000.0,189832000.0,13163318.0,19397000.0,14680000.0,14086000.0,255299000.0,0.0,-788000.0,49931000.0,336154000.0,15784000.0,17321000.0,108259000.0,336154000.0,-502000.0,,,,,,,,,,,,,,,,,
2014-03-31,,6546000.0,83854000.0,,,,78014000.0,-473000.0,,,6459000.0,-151548000.0,,,1267000.0,,,525000.0,,,,,45741000.0,239000.0,13111152.0,,30472000.0,,,,,-1797000.0,,,-3498000.0,,36174000.0,-3057000.0,,33141000.0,0.96,,,18828000.0,,0.0,,,,,,,,,-4854000.0,-8042000.0,,,,,,-13387000.0,249563000.0,,,589707000.0,-33015000.0,,3888000.0,,,68492000.0,,,13227000.0,,,,60450000.0,60450000.0,,,,,81367000.0,,,,-2662000.0,,,,,1388000.0,,23241000.0,,0.96,,,,,,,-3300000.0,,-544000.0,,60450000.0,,12618000.0,,,,267707000.0,,340144000.0,,,,,,,,231699000.0,,,,,,,-337000.0,,,13091503.0,19373000.0,181674000.0,,,,235402000.0,127963000.0,,,,-20349000.0,,,0.0,,384000.0,58633000.0,,17215000.0,,80062000.0,,,,116560000.0,-6389000.0,12188000.0,178945000.0,,65114000.0,,,20494000.0,13309000.0,12730000.0,,,,45741000.0,348348000.0,,,103736000.0,,-232000.0,,,,,,,,,,,,,,,,,
2014-06-30,,6538000.0,83342000.0,,,,79272000.0,117000.0,,,6500000.0,-153600000.0,,,1348000.0,,,581000.0,,,,,47271000.0,-12870000.0,13139413.0,,29657000.0,,,,,10051000.0,,,-8521000.0,,35183000.0,-2464000.0,,26806000.0,1.17,,,21376000.0,,0.0,,,,,,,,,7587000.0,-218000.0,,,,,,-7176000.0,250677000.0,,,596637000.0,-31587000.0,,3824000.0,,,60450000.0,,,13242000.0,,,,60232000.0,60232000.0,,,,,80033000.0,,,,-1751000.0,,,,,1344000.0,,25781000.0,,1.16,,,,,,,-3307000.0,,-3329000.0,,60232000.0,,15293000.0,,,,279161000.0,,345960000.0,,,,,,,,231927000.0,,,,,,,-643000.0,,,13118025.0,20945000.0,191286000.0,,,,236942000.0,120703000.0,,,,-10498000.0,,,0.0,,701000.0,58921000.0,,24611000.0,,80113000.0,,,,123070000.0,-1179000.0,12516000.0,186323000.0,,68216000.0,,,21416000.0,15942000.0,15427000.0,,,,47271000.0,356324000.0,,,111224000.0,,-16000.0,,,,,,,,,,,,,,,,,
2014-09-30,,5724000.0,83796000.0,,,,80534000.0,914000.0,,,5920000.0,-149575000.0,,,571000.0,,,641000.0,,,,,49747000.0,-876000.0,13156341.0,,59301000.0,,,,,29786000.0,,,31632000.0,,34360000.0,-2855000.0,,28362000.0,1.18,,,21468000.0,,-51947000.0,,,,,,,,,26931000.0,3989000.0,,,,,,-2498000.0,290655000.0,,,644210000.0,-41413000.0,,4196000.0,,,60232000.0,,,13269000.0,,,,64221000.0,64221000.0,,,,,85888000.0,,,,-54518000.0,,,,,1227000.0,,26305000.0,,1.18,,,,,,,-3973000.0,,13343000.0,,64221000.0,,15556000.0,,,,290876000.0,,353555000.0,,,,,,,,277199000.0,,,,,,,-234000.0,,,13133668.0,20553000.0,198867000.0,,,,233371000.0,130879000.0,,,,9445000.0,,,0.0,,273000.0,70053000.0,,62009000.0,,78391000.0,,,,128567000.0,-1575000.0,16058000.0,188982000.0,,70300000.0,,,21149000.0,16119000.0,15696000.0,,,,49747000.0,359449000.0,,,146320000.0,,-858000.0,,,,,,,,,,,,,,,,,
2014-12-31,,4731000.0,85763000.0,77708000.0,30161000.0,-5484000.0,77708000.0,209000.0,124901000.0,,8584000.0,-148753000.0,,13301000.0,403000.0,4.27,,624000.0,,-73527000.0,,,53091000.0,23000.0,,5309000.0,70408000.0,64731000.0,,70408000.0,85763000.0,16650000.0,273206000.0,97295000.0,10548000.0,54690000.0,31602000.0,-4676000.0,,11770000.0,,,,16621000.0,8584000.0,-21580000.0,77933000.0,,11770000.0,,2064000.0,-3761000.0,234516000.0,4.26,11974000.0,510000.0,38998000.0,,,,78293000.0,-1883000.0,314008000.0,,2371000.0,665526000.0,-54406000.0,4210000.0,4723000.0,-13052000.0,,64221000.0,767000.0,-84471000.0,13301000.0,-1368000.0,,74987000.0,64731000.0,64731000.0,,,77356000.0,,74987000.0,,64731000.0,,-25540000.0,,-13484000.0,23539000.0,,1350000.0,,21968000.0,,,22730000.0,64731000.0,,58297000.0,765860000.0,492654000.0,-3982000.0,21751000.0,-6471000.0,41638000.0,64731000.0,403000.0,12521000.0,,-148753000.0,,299524000.0,195850000.0,351518000.0,300391000.0,,,,,13148068.0,-249000.0,300391000.0,2999000.0,,-54406000.0,31602000.0,175490000.0,-24564000.0,-693000.0,,,,16485000.0,194033000.0,351518000.0,4210000.0,,234516000.0,124901000.0,-24944000.0,,,-3162000.0,,665526000.0,0.0,56492000.0,706000.0,77933000.0,55989000.0,75328000.0,299524000.0,38998000.0,,68492000.0,189484000.0,124457000.0,3659000.0,22730000.0,189484000.0,-14562000.0,69576000.0,195850000.0,13126759.0,21751000.0,12927000.0,12639000.0,314008000.0,0.0,-1907000.0,53091000.0,357475000.0,16631000.0,75328000.0,175490000.0,357475000.0,-262000.0,,,,,,,,,,,,,,,,,
2015-03-31,,5359000.0,81865000.0,,,,77176000.0,-194000.0,,,7558000.0,-142496000.0,,,401000.0,,,587000.0,,,,,48464000.0,287000.0,13208657.0,,67153000.0,,,,,8086000.0,,,-5080000.0,,33586000.0,-2414000.0,,24711000.0,0.78,,,17403000.0,,528000.0,,,,,,,,,5672000.0,-393000.0,,,,,,3428000.0,300079000.0,,,640277000.0,-62971000.0,,4698000.0,,,64731000.0,,,13332000.0,,,,64338000.0,64338000.0,,,,,71718000.0,,,,-1691000.0,,,,,1685000.0,,22688000.0,,0.78,,,,,,,-3990000.0,,-9516000.0,,64338000.0,,10282000.0,,,,305902000.0,,340198000.0,,,,,,,,275148000.0,,,,,,,-115000.0,,,13188761.0,17864000.0,181330000.0,,,,224361000.0,108784000.0,,,,-11306000.0,,,0.0,,185000.0,75169000.0,,72698000.0,,86108000.0,,,,115002000.0,-2584000.0,11954000.0,180402000.0,,66328000.0,,,20536000.0,10607000.0,10378000.0,,,,48464000.0,357210000.0,,,166364000.0,,-1327000.0,,,,,,,,,,,,,,,,,
2015-06-30,,5724000.0,81370000.0,,,,77041000.0,-88000.0,,,7454000.0,-147371000.0,,,397000.0,,,607000.0,,,,,49172000.0,91000.0,13239675.0,,66034000.0,,,,,19232000.0,,,-16328000.0,,32971000.0,-1863000.0,,24997000.0,1.13,,,21125000.0,,0.0,,,,,,,,,17369000.0,1446000.0,,,,,,-5772000.0,297210000.0,,,648064000.0,-60771000.0,,4666000.0,,,64338000.0,,,13337000.0,,,,65784000.0,65784000.0,,,,,74762000.0,,,,-1655000.0,,,,,1484000.0,,26398000.0,,1.13,,,,,,,-4001000.0,,3215000.0,,65784000.0,,14907000.0,,,,315060000.0,,350854000.0,,,,,,,,269538000.0,,,,,,,-186000.0,,,13220264.0,21445000.0,183726000.0,,,,228741000.0,113940000.0,,,,-3389000.0,,,0.0,,198000.0,76017000.0,,61694000.0,,86450000.0,,,,113109000.0,591000.0,13784000.0,187415000.0,,70617000.0,,,20078000.0,15412000.0,15038000.0,,,,49172000.0,370708000.0,,,155598000.0,,-11372000.0,,,,,,,,,,,,,,,,,
2015-09-30,,4541000.0,86491000.0,,,,78533000.0,185000.0,,,11194000.0,-148096000.0,,,395000.0,,,697000.0,,,,,52601000.0,22000.0,13222452.0,,75829000.0,,,,,23501000.0,,,35873000.0,,32306000.0,-1838000.0,,27230000.0,1.08,,,18638000.0,,-24518000.0,,,,,,,,,21663000.0,30371000.0,,,,,,-1695000.0,313726000.0,,,703743000.0,-71765000.0,,4863000.0,,,65784000.0,,,13306000.0,,,,96155000.0,96155000.0,,,,,77212000.0,,,,-26080000.0,,,,,1331000.0,,24198000.0,,1.08,,,,,,,-4266000.0,,3780000.0,,96155000.0,,14250000.0,,,,321856000.0,,390017000.0,,-3359000.0,,,,,,327592000.0,,,,,,,-248000.0,,,13209119.0,18728000.0,189224000.0,,,,234587000.0,122546000.0,,,,3562000.0,,,0.0,,268000.0,78412000.0,,107913000.0,,85939000.0,,,,117895000.0,965000.0,17709000.0,194852000.0,,71329000.0,,,19617000.0,14835000.0,14371000.0,,,,52601000.0,368236000.0,,,205046000.0,,12395000.0,,,,,,,,,,,,,,,,,
2015-12-31,,2161000.0,87619000.0,75099000.0,-16897000.0,1292000.0,75099000.0,-6762000.0,124555000.0,,15003000.0,-143545000.0,,13288000.0,662000.0,3.84,,694000.0,,-24058000.0,,,48753000.0,-242000.0,,5919000.0,73287000.0,81053000.0,,73287000.0,87619000.0,22613000.0,277040000.0,92021000.0,-31362000.0,73432000.0,30882000.0,-4918000.0,,12347000.0,,,,13064000.0,15003000.0,-68000.0,79111000.0,,12347000.0,,860000.0,16322000.0,231164000.0,3.84,17695000.0,-15102000.0,36718000.0,,,,70230000.0,3851000.0,319660000.0,,2585000.0,685513000.0,-73316000.0,6534000.0,4979000.0,-11033000.0,,96155000.0,-6859000.0,-34196000.0,13288000.0,-477000.0,,67291000.0,81053000.0,81053000.0,,,78050000.0,,67291000.0,,81053000.0,,-4770000.0,,158000.0,17785000.0,,1419000.0,,18737000.0,,,6303000.0,81053000.0,,52706000.0,737555000.0,460515000.0,-4256000.0,20354000.0,-6519000.0,62399000.0,81053000.0,662000.0,11301000.0,,-143545000.0,,326740000.0,198990000.0,365853000.0,304270000.0,-2287000.0,,-7276000.0,,13214849.0,-3523000.0,304270000.0,-9040000.0,,-73316000.0,30882000.0,179715000.0,-10077000.0,6579000.0,,,,20013000.0,183275000.0,365853000.0,6534000.0,,231164000.0,124555000.0,-188000.0,,,1056000.0,,685513000.0,0.0,51180000.0,209000.0,79111000.0,50737000.0,81439000.0,326740000.0,36718000.0,,64731000.0,188297000.0,114509000.0,2320000.0,6303000.0,188297000.0,-16513000.0,68766000.0,198990000.0,13199630.0,20354000.0,11852000.0,11393000.0,319660000.0,0.0,6030000.0,48753000.0,373045000.0,19206000.0,81439000.0,179715000.0,373045000.0,-173000.0,,,,,,,,,,,,,,,,,
2016-03-31,,6305000.0,87235000.0,,,,78220000.0,706000.0,,,11071000.0,-149576000.0,,,645000.0,,,741000.0,,,,,48641000.0,104000.0,13129394.0,,72464000.0,,,,,10874000.0,,,4277000.0,,32405000.0,-2172000.0,,25397000.0,0.98,,,19547000.0,,-1384000.0,,,,,,,,,8702000.0,13321000.0,,,,,,2602000.0,313217000.0,,,694566000.0,-68002000.0,,4934000.0,,,81053000.0,,,13236000.0,,,,94374000.0,94374000.0,,,,,69748000.0,,,,-3251000.0,,,,,1798000.0,,25222000.0,,0.98,,,,,,,-4243000.0,,-8647000.0,,94374000.0,,12833000.0,,,,329684000.0,,381349000.0,,-5859000.0,,,,,,303040000.0,,,,,,,-279000.0,,,13116807.0,19234000.0,178077000.0,,,,236811000.0,115385000.0,,,,-7171000.0,,,0.0,,297000.0,80003000.0,,97620000.0,,78964000.0,,,,110202000.0,-1800000.0,5969000.0,188218000.0,,67875000.0,,,21194000.0,13344000.0,12946000.0,,,,48641000.0,382868000.0,,,187655000.0,,-159000.0,,,,,,,,,,,,,,,,,
2016-06-30,,7238000.0,85094000.0,,,,78269000.0,271000.0,,,11748000.0,-149826000.0,,,672000.0,,,727000.0,,,,,49142000.0,32000.0,13144713.0,,71530000.0,,,,,25152000.0,,,-17125000.0,,32217000.0,-2205000.0,,24536000.0,1.13,,,22182000.0,,-1900000.0,,,,,,,,,22947000.0,1871000.0,,,,,,1199000.0,309571000.0,,,692296000.0,-71790000.0,,4986000.0,,,94374000.0,,,13250000.0,,,,96245000.0,96245000.0,,,,,75569000.0,,,,-3748000.0,,,,,1625000.0,,27895000.0,,1.13,,,,,,,-4237000.0,,7005000.0,,96245000.0,,14885000.0,,,,340127000.0,,382725000.0,,0.0,,,,,,292063000.0,,,,,,,-335000.0,,,13126134.0,22093000.0,186915000.0,,,,234920000.0,119313000.0,,,,1449000.0,,,0.0,,349000.0,79324000.0,,83601000.0,,77401000.0,,,,115680000.0,-587000.0,4080000.0,184306000.0,,71235000.0,,,22324000.0,15405000.0,15015000.0,,,,49142000.0,391338000.0,,,172750000.0,,-127000.0,,,,,,,,,,,,,,,,,
2016-09-30,,6121000.0,83865000.0,,,,79660000.0,514000.0,,,11776000.0,-153009000.0,,,730000.0,,,758000.0,,,,,49440000.0,31000.0,13173844.0,,69789000.0,,,,,16951000.0,,,-12674000.0,,29311000.0,-1934000.0,,25532000.0,1.21,,,21646000.0,,40000.0,,,,,,,,,15017000.0,2779000.0,,,,,,-9727000.0,303358000.0,,,697471000.0,-72027000.0,,4868000.0,,,96245000.0,,,13257000.0,,,,99024000.0,99024000.0,,,,,78579000.0,,,,-1693000.0,,,,,1519000.0,,27272000.0,,1.21,,,,,,,-4572000.0,,6887000.0,,99024000.0,,15878000.0,,,,351560000.0,,394113000.0,,0.0,,,,,,283773000.0,,,,,,,-195000.0,,,13143884.0,21339000.0,190428000.0,,,,236874000.0,124761000.0,,,,-3762000.0,,,0.0,,193000.0,79324000.0,,75607000.0,,71629000.0,,,,119649000.0,-1354000.0,2233000.0,193805000.0,,70779000.0,,,23448000.0,16351000.0,16008000.0,,,,49440000.0,404243000.0,,,159012000.0,,-6556000.0,,,,,,,,,,,,,,,,,
2016-12-31,,3562000.0,85734000.0,77082000.0,-38130000.0,-1870000.0,77082000.0,758000.0,127411000.0,,12008000.0,-150272000.0,,13278000.0,707000.0,4.64,,663000.0,,-15024000.0,,,49758000.0,511000.0,,6349000.0,73071000.0,88818000.0,,73071000.0,85734000.0,20776000.0,279593000.0,106464000.0,-12608000.0,73753000.0,27342000.0,-3643000.0,,11397000.0,,,,20634000.0,12008000.0,-11780000.0,80804000.0,,11397000.0,,1177000.0,7765000.0,236006000.0,4.63,17133000.0,-10206000.0,30336000.0,,,,84009000.0,-5779000.0,315560000.0,,2889000.0,692028000.0,-87407000.0,2753000.0,4778000.0,-9954000.0,,99024000.0,2249000.0,-23769000.0,13278000.0,-14513000.0,,77583000.0,88818000.0,88818000.0,,,82612000.0,,77583000.0,,88818000.0,,-15077000.0,,678000.0,23226000.0,,1407000.0,,26075000.0,,,670000.0,88818000.0,,63039000.0,746665000.0,467072000.0,-4573000.0,22817000.0,9321000.0,63799000.0,88818000.0,707000.0,17292000.0,,-150272000.0,,364414000.0,196981000.0,376468000.0,279422000.0,0.0,,-5859000.0,,13160469.0,2282000.0,279422000.0,14566000.0,,-87407000.0,27342000.0,152011000.0,-10190000.0,-653000.0,,,,19946000.0,191245000.0,376468000.0,2753000.0,,236006000.0,127411000.0,-11705000.0,,,-706000.0,,692028000.0,0.0,61403000.0,338000.0,80804000.0,60888000.0,65769000.0,364414000.0,30336000.0,,81053000.0,195225000.0,121541000.0,1871000.0,670000.0,195225000.0,-17625000.0,69704000.0,196981000.0,13136138.0,22817000.0,17939000.0,17434000.0,315560000.0,0.0,-1462000.0,49758000.0,402760000.0,19566000.0,65769000.0,152011000.0,402760000.0,-7671000.0,,,,,,,,,,,,,,,,,
2017-03-31,,6865000.0,85233000.0,,,,87117000.0,-8614000.0,,,12101000.0,-154594000.0,,,726000.0,,,656000.0,,,,,48620000.0,0.0,13221061.0,,71850000.0,,,,,8322000.0,,,-5834000.0,,28841000.0,-2531000.0,,33963000.0,0.53,,,13520000.0,,0.0,,,,,,,,,5791000.0,1775000.0,,,,,,-3813000.0,314130000.0,,,709006000.0,-81961000.0,,4930000.0,,,88818000.0,,,13291000.0,,,,90593000.0,90593000.0,,,,,90215000.0,,,,-2276000.0,,,,,1153000.0,,19106000.0,,0.52,,,,,,,-4583000.0,,2279000.0,,90593000.0,,6937000.0,,,,366819000.0,,394876000.0,,0.0,,,,,,287031000.0,,,,,,,8835000.0,,,13176096.0,22267000.0,194909000.0,,,,239827000.0,139188000.0,,,,-10407000.0,,,0.0,,246000.0,81683000.0,,65649000.0,,70093000.0,,,,124022000.0,-8820000.0,530000.0,201929000.0,,70887000.0,,,24063000.0,7614000.0,6992000.0,,,,48620000.0,410987000.0,,,147843000.0,,-474000.0,,,,,,,,,,,,,,,,,
2017-06-30,,4224000.0,86727000.0,,,,87882000.0,-3473000.0,,,12458000.0,-161741000.0,,,736000.0,,,780000.0,,,,,52030000.0,0.0,13240279.0,,74406000.0,,,,,12510000.0,,,2106000.0,,29412000.0,-2711000.0,,27732000.0,0.9,,,16092000.0,,-5363000.0,,,,,,,,,9799000.0,8228000.0,,,,,,4603000.0,320562000.0,,,730260000.0,-72938000.0,,5007000.0,,,90593000.0,,,13310000.0,,,,98821000.0,98821000.0,,,,,91461000.0,,,,-7840000.0,,,,,1092000.0,,21879000.0,,0.89,,,,,,,-4584000.0,,-2492000.0,,98821000.0,,11824000.0,,,,374001000.0,,409698000.0,,0.0,,,,,,290666000.0,,,,,,,-5975000.0,,,13195053.0,19805000.0,201183000.0,,,,248468000.0,134388000.0,,,,-2258000.0,,,0.0,,222000.0,84762000.0,,73896000.0,,69924000.0,,,,129348000.0,939000.0,0.0,201529000.0,,71835000.0,,,24513000.0,12341000.0,11906000.0,,,,52030000.0,428120000.0,,,156278000.0,,101000.0,,,,,,,,,,,,,,,,,
