date,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,quarterlyBasicEPS,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyOperatingExpense,annualCapitalStock,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyInterestExpense,trailingChangeInInventory,trailingDepreciationAndAmortization,annualOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,annualEbitda,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetPPE,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,trailingPretaxIncome,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyDilutedAverageShares,trailingInvestingCashFlow,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualInterestExpense,annualGoodwill,annualPretaxIncome,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingDeferredIncomeTax,annualInvestingCashFlow,trailingNetOtherFinancingCharges,annualCapitalExpenditure,annualOperatingIncome,annualOtherCurrentLiabilities,trailingTotalRevenue,trailingStockBasedCompensation,trailingInterestExpense,annualTaxProvision,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,trailingTaxProvision,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualTotalRevenue,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualDilutedAverageShares,annualFreeCashFlow,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,trailingEndCashPosition,annualNetOtherFinancingCharges,annualDilutedEPS,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,annualAccumulatedDepreciation,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,trailingOperatingExpense,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyCurrentAssets,trailingCostOfRevenue,quarterlyOperatingIncome,trailingNetIncome,quarterlyDilutedEPS,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualCashDividendsPaid,annualRetainedEarnings,annualBeginningCashPosition,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualAccountsReceivable,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyBasicAverageShares,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,trailingSaleOfInvestment,annualTotalAssets,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingDilutedEPS,trailingChangesInAccountReceivables,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
2016-11-30,,3385000.0,-714353000.0,,-36601000.0,638929000.0,,-0.54,762167000.0,41456000.0,,205907000.0,-186139000.0,205907000.0,,,419494000.0,,3880000.0,,22905000.0,,,,,521198000.0,,200847000.0,-596000.0,,,,-55144000.0,,,,,152232000.0,-31092000.0,,-106857000.0,-47927000.0,,,,,4547461000.0,,,,0.0,,,,,130695000.0,,,11986000.0,,,11437000.0,-2558000.0,2506356000.0,,,,82208000.0,429941000.0,28879000.0,,,,-555541000.0,,,194470000.0,1336000.0,,,,,,,,,,,,-70926000.0,,,,,,,,,2418000.0,8842000.0,-83952000.0,,-12043000.0,,,,,205907000.0,-78392000.0,-40075000.0,,,,-58929000.0,,54094000.0,,1112610000.0,,,,,,,,,121140000.0,,,,3264127000.0,,1190770000.0,,,2041105000.0,,102187000.0,,-0.54,,1353282000.0,886613000.0,,0.0,-38823000.0,,,,,701091000.0,,,1634967000.0,,669089000.0,,326695000.0,840814000.0,1080000.0,,521681000.0,130695000.0,,2377514000.0,,,,,-70256000.0,,1281432000.0,-70926000.0,419494000.0,,684000.0,1085763000.0,,,,,,,,,,,,,,,,,,,,
2017-02-28,,-5066000.0,-731279000.0,,4313000.0,702134000.0,,0.09,856461000.0,48557000.0,,210796000.0,-1775000.0,210796000.0,,,386032000.0,,383980000.0,,23769000.0,,,,,579237000.0,,212084000.0,-103220000.0,,,,197361000.0,,,,,14747000.0,-32061000.0,,16997000.0,-181673000.0,,,,,4732219000.0,,,,0.0,,,,,130677000.0,,,12108000.0,,,4889000.0,-429000.0,2652340000.0,,,,79552000.0,417730000.0,29161000.0,,,,-533165000.0,,,205907000.0,1336000.0,,,,,,,,,,,,11928000.0,,,,,,,,,2368000.0,7992000.0,69927000.0,,-11276000.0,,,,,210796000.0,-212365000.0,-40076000.0,,,,32367000.0,,-73085000.0,,1084462000.0,,,,,,,,,-17314000.0,,,,3446492000.0,,1022496000.0,,,2079879000.0,,42541000.0,,0.09,,1433413000.0,1230523000.0,,0.0,-61823000.0,,,,,569859000.0,,,1597553000.0,,593923000.0,,295225000.0,788275000.0,-26209000.0,,428573000.0,130677000.0,,2215969000.0,,,,,12684000.0,,1283222000.0,11928000.0,386032000.0,,537000.0,1133013000.0,,,,,,,,,,,,,,,,,,,,
2017-05-31,35971000.0,-75694000.0,-741893000.0,,56869000.0,742686000.0,788197000.0,0.96,788197000.0,97427000.0,,350497000.0,3737000.0,350497000.0,,386127000.0,453909000.0,1336000.0,253645000.0,1235394000.0,27502000.0,,,573092000.0,32541000.0,573092000.0,97427000.0,213529000.0,-119899000.0,,458060000.0,2165688000.0,-62409000.0,,-254200000.0,742686000.0,,212648000.0,-45999000.0,-70726000.0,185718000.0,-7326000.0,,350497000.0,1.37,,5090449000.0,,-5690000.0,85345000.0,0.0,,,-38062000.0,,135162000.0,,1484579000.0,39892000.0,24049000.0,482491000.0,139701000.0,-1856000.0,2693013000.0,96954000.0,1143913000.0,244333000.0,-196113000.0,534718000.0,29933000.0,,,-154348000.0,-473986000.0,-180881000.0,,210796000.0,1336000.0,,-339665000.0,,-126109000.0,522168000.0,0.0,,,,59662000.0,253645000.0,128052000.0,350497000.0,,0.0,,4958175000.0,534718000.0,,2792487000.0,5981000.0,7536000.0,243153000.0,2416355000.0,-1644000.0,16247000.0,135165000.0,260018000.0,,350497000.0,-14452000.0,-40072000.0,,-228614000.0,1.36,51045000.0,3651749000.0,-8280000.0,-21948000.0,1172442000.0,-741893000.0,-170617000.0,,213529000.0,1643520000.0,,184671000.0,,166649000.0,,,-473986000.0,3651749000.0,130662000.0,1492846000.0,350497000.0,2118000.0,2397436000.0,,209483000.0,,0.94,,1484579000.0,1235394000.0,181823000.0,0.0,72683000.0,-156752000.0,1172442000.0,265152000.0,2397436000.0,482491000.0,1836437000.0,995330000.0,1836437000.0,181823000.0,829454000.0,76588000.0,265947000.0,995330000.0,111974000.0,,663392000.0,130676000.0,1643520000.0,2416355000.0,2693013000.0,13266000.0,116773000.0,,128849000.0,265947000.0,1436061000.0,128052000.0,453909000.0,1436061000.0,625000.0,1143913000.0,,5090449000.0,,,,,,,,,,,,,,,,,,
2017-08-31,,-760000.0,-770692000.0,,38381000.0,755873000.0,,0.87,851312000.0,91660000.0,,236191000.0,4458000.0,236191000.0,,,394409000.0,,254061000.0,,26773000.0,,,,,587274000.0,,211612000.0,-4005000.0,,,,-31075000.0,,,,,-26089000.0,-17533000.0,,155284000.0,-36169000.0,,,,,5108916000.0,,,,0.0,,,,,135720000.0,,,40792000.0,,,-114306000.0,-5346000.0,2745968000.0,,,,1646000.0,469954000.0,31376000.0,,,,-429382000.0,,,350497000.0,1335000.0,,,,,,,,,,,,116416000.0,,,,,,,,,1282000.0,7465000.0,213433000.0,,-56275000.0,,,,,236191000.0,-68483000.0,-40089000.0,,,,9815000.0,,-190069000.0,,1248769000.0,,,,,,,,,-43622000.0,,,,3546713000.0,,1345394000.0,,,2362948000.0,,177599000.0,,0.86,,1526565000.0,1095147000.0,,0.0,-46771000.0,,,,,491677000.0,,,1868229000.0,,773386000.0,,256008000.0,1015084000.0,-72688000.0,,572008000.0,131236000.0,,2451566000.0,,,,,116903000.0,,1559111000.0,116416000.0,394409000.0,,702000.0,1169083000.0,,,,,,,,,,,,,,,,,,,,
2017-11-30,,-775000.0,-786701000.0,,13323000.0,760425000.0,,0.72,864019000.0,70279000.0,,267857000.0,2864000.0,267857000.0,,,419599000.0,,253688000.0,,26396000.0,,,,,579929000.0,,220677000.0,-818000.0,,,,-35250000.0,,,,,141275000.0,-27762000.0,,109181000.0,-18478000.0,,,,,5144671000.0,,,,0.0,,,,,135592000.0,,,18075000.0,,,31666000.0,-6779000.0,2749615000.0,,,,32490000.0,447071000.0,32255000.0,,,,-434598000.0,,,236191000.0,1337000.0,,,,,,,,,,,,94150000.0,,,,,,,,,1570000.0,6964000.0,167832000.0,,-39764000.0,,,,,267857000.0,-68162000.0,-42789000.0,,,,-42091000.0,,48755000.0,,1301442000.0,,,,,,,,,113513000.0,,,,3535150000.0,,1315416000.0,,,2395056000.0,,131416000.0,,0.7,,1547126000.0,1074993000.0,,0.0,-16152000.0,,,,,506606000.0,,,1883272000.0,,764401000.0,,235859000.0,980240000.0,-22614000.0,,551015000.0,131163000.0,,2460157000.0,,,,,95858000.0,,1606753000.0,95463000.0,419599000.0,,-233000.0,1167963000.0,,,,,,,,,,,,,,,,,,,,
2018-02-28,,-262516000.0,-797610000.0,,-5890000.0,772987000.0,,0.3,930594000.0,63219000.0,,264386000.0,5636000.0,264386000.0,,,382972000.0,,3767000.0,,27459000.0,,,,,577861000.0,,220801000.0,-913000.0,,,,-4093000.0,,,,,25562000.0,-27474000.0,,34698000.0,-5344000.0,,,,,5135925000.0,,,,,,,,,131178000.0,,,38757000.0,,,-3471000.0,-2940000.0,2778581000.0,,,,104806000.0,433372000.0,32570000.0,,,,-405734000.0,,,267857000.0,1337000.0,,,,,,,,,,,,40227000.0,,,,,,,,,1352000.0,3269000.0,62157000.0,,-43602000.0,,,,,264386000.0,-31366000.0,-42794000.0,,,,-10609000.0,,-39672000.0,,1298876000.0,,,,,,,,,-1912000.0,,,,3499903000.0,,1102677000.0,,,2357344000.0,,56521000.0,,0.3,,1570597000.0,922113000.0,,,-58172000.0,,,,,334913000.0,,,2179658000.0,,663184000.0,,345731000.0,884295000.0,-17586000.0,,439493000.0,131178000.0,,2577790000.0,,,,,40588000.0,,1633378000.0,40227000.0,382972000.0,,6297000.0,1185890000.0,,,,,,,,,,,,,,,,,,,,
2018-05-31,-239376000.0,-12355000.0,-795569000.0,,31977000.0,780306000.0,834461000.0,0.65,834461000.0,104023000.0,,244422000.0,-10729000.0,244422000.0,,390383000.0,466163000.0,1336000.0,3501000.0,1006726000.0,23919000.0,,,584272000.0,25440000.0,584272000.0,104023000.0,222242000.0,-123688000.0,,650094000.0,2181212000.0,-168958000.0,,-112442000.0,780306000.0,,249635000.0,-41850000.0,-34102000.0,117885000.0,-52451000.0,,244422000.0,2.55,,5271822000.0,,-106179000.0,-106075000.0,,,,-181953000.0,,137158000.0,,1575875000.0,41179000.0,-10690000.0,356892000.0,-19964000.0,-2087000.0,2800891000.0,104547000.0,1192174000.0,417048000.0,-245121000.0,592281000.0,32298000.0,,,-276406000.0,-459048000.0,3526000.0,,264386000.0,1336000.0,,-261193000.0,,-114619000.0,518069000.0,,,,,77791000.0,3501000.0,85664000.0,244422000.0,,,,5321643000.0,592281000.0,,3140431000.0,21756000.0,7742000.0,174102000.0,2631558000.0,-42312000.0,51641000.0,137171000.0,275764000.0,,244422000.0,-93182000.0,-41804000.0,,-129424000.0,2.5,32195000.0,3638284000.0,72979000.0,-17152000.0,1342736000.0,-795569000.0,-108007000.0,,222242000.0,1663143000.0,,339257000.0,,207785000.0,,,-459048000.0,3638284000.0,131179000.0,1558156000.0,244422000.0,9018000.0,2470931000.0,,152533000.0,,0.63,,1575875000.0,1006726000.0,337770000.0,,86993000.0,-167476000.0,1342736000.0,350497000.0,2470931000.0,356892000.0,2170643000.0,1113818000.0,2170643000.0,337770000.0,939460000.0,138803000.0,233838000.0,1113818000.0,164529000.0,,618696000.0,131186000.0,1663143000.0,2631558000.0,2800891000.0,25960000.0,128499000.0,,85908000.0,233838000.0,1630773000.0,85664000.0,466163000.0,1630773000.0,2252000.0,1192174000.0,,5271822000.0,,,,,,,,,,,,,,,,,,
2018-08-31,,-21952000.0,-812253000.0,,21752000.0,777059000.0,,0.52,853573000.0,104644000.0,,202183000.0,-18860000.0,202183000.0,,,459742000.0,,3376000.0,,24406000.0,,,,,585056000.0,,218904000.0,-3776000.0,,,,31679000.0,,,,,-7129000.0,-28295000.0,,91938000.0,-26366000.0,,,,,5223392000.0,,,,,,,,,136430000.0,,,9758000.0,,,-42239000.0,-20581000.0,2790677000.0,,,,32389000.0,500913000.0,35540000.0,,,,-493026000.0,,,244422000.0,1334000.0,,,,,,,,,,,,69153000.0,,,,,,,,,8851000.0,6668000.0,151884000.0,,-12695000.0,,,,,202183000.0,-60479000.0,-42714000.0,,,,-561000.0,,-127819000.0,,1366952000.0,,,,,,,,,-35424000.0,,,,3610013000.0,,1459989000.0,,,2432715000.0,,134300000.0,,0.52,,1589312000.0,878136000.0,,,-27207000.0,,,,,360074000.0,,,2267159000.0,,865947000.0,,254810000.0,1070626000.0,-88271000.0,,594042000.0,131861000.0,,2731877000.0,,,,,70186000.0,,1610447000.0,69764000.0,459742000.0,,-2881000.0,1187705000.0,,,,,,,,,,,,,,,,,,,,
2018-11-30,,-225488000.0,-830753000.0,,17420000.0,793627000.0,,0.37,879633000.0,113834000.0,,226914000.0,-18169000.0,226914000.0,,,430080000.0,,453874000.0,,23127000.0,,,,,607212000.0,,218578000.0,-146000.0,,,,-22852000.0,,,,,155418000.0,-29480000.0,,66593000.0,-101482000.0,,,,,5238953000.0,,,,,,,,,131667000.0,,,25668000.0,,,24731000.0,-77877000.0,2866742000.0,,,,60009000.0,471268000.0,37485000.0,,,,-501100000.0,,,202183000.0,1331000.0,,,,,,,,,,,,49224000.0,,,,,,,,,4072000.0,6228000.0,89720000.0,,-581000.0,,,,,226914000.0,-105388000.0,-46482000.0,,,,-839000.0,,48758000.0,,1369695000.0,,,,,,,,,125938000.0,,,,3702907000.0,,1362531000.0,,,2372211000.0,,107889000.0,,0.37,,1624380000.0,1299393000.0,,,-21813000.0,,,,,370812000.0,,,1918868000.0,,824562000.0,,240614000.0,1013030000.0,-29407000.0,,537969000.0,131058000.0,,2403514000.0,,,,,49173000.0,,1532507000.0,49224000.0,430080000.0,,487000.0,1229476000.0,,,,,,,,,,,,,,,,,,,,
2019-02-28,,-5903000.0,-850019000.0,,-10032000.0,802052000.0,,0.11,916361000.0,117272000.0,,195169000.0,-4280000.0,195169000.0,,,410871000.0,,453501000.0,,26525000.0,,,,,620453000.0,,213796000.0,-316000.0,,,,3223000.0,,,,,-2784000.0,-26716000.0,,4464000.0,-39864000.0,,,,,5219436000.0,,,,,,,,,131889000.0,,,32124000.0,,,-31745000.0,-92598000.0,2919725000.0,,,,60224000.0,425170000.0,34521000.0,,,,-477657000.0,,,226914000.0,1315000.0,,,,,,,,,,,,14190000.0,,,,,,,,,-338000.0,7996000.0,65510000.0,,-3368000.0,,,,,195169000.0,-34136000.0,-46339000.0,,,,-7347000.0,,-50522000.0,,1337545000.0,,,,,,,,,-29500000.0,,,,3777169000.0,,1140630000.0,,,2299711000.0,,35269000.0,,0.11,,1652071000.0,1270211000.0,,,-31666000.0,,,,,318969000.0,,,2070717000.0,,694490000.0,,248380000.0,961628000.0,-49273000.0,,446140000.0,130105000.0,,2506958000.0,,,,,14496000.0,,1439194000.0,14190000.0,410871000.0,,3688000.0,1262326000.0,,,,,,,,,,,,,,,,,,,,
2019-05-31,-53842000.0,-19766000.0,-843648000.0,,43018000.0,819211000.0,841873000.0,1.03,841873000.0,114843000.0,,223168000.0,-7646000.0,223168000.0,,292941000.0,470926000.0,1310000.0,552446000.0,1539405000.0,28334000.0,,,601082000.0,31154000.0,601082000.0,114843000.0,222300000.0,-1189000.0,,583979000.0,2261907000.0,-65892000.0,,-168205000.0,819211000.0,,147436000.0,-52266000.0,-16829000.0,176850000.0,-493000.0,,223168000.0,2.03,,5441355000.0,,,-21254000.0,,,,-19787000.0,,131175000.0,,1662859000.0,2193000.0,5434000.0,405040000.0,27999000.0,-30924000.0,2923263000.0,102392000.0,1245762000.0,339845000.0,-283826000.0,556696000.0,34196000.0,,,-273109000.0,-577628000.0,-50040000.0,,195169000.0,1310000.0,,-248246000.0,,-136757000.0,492277000.0,,,,,72158000.0,552446000.0,133380000.0,223168000.0,,,,5564551000.0,556696000.0,,3302644000.0,-4331000.0,10262000.0,239380000.0,2493345000.0,-3143000.0,-29628000.0,134333000.0,156184000.0,,223168000.0,-48243000.0,-45874000.0,,-5427000.0,2.01,14181000.0,4032750000.0,-46601000.0,-221980000.0,1425052000.0,-843648000.0,-176184000.0,,222300000.0,1769630000.0,,267687000.0,,95170000.0,,,-577628000.0,4032750000.0,130552000.0,1601401000.0,223168000.0,6760000.0,2518092000.0,,212830000.0,,1.02,,1662859000.0,1539405000.0,266558000.0,,63857000.0,-181409000.0,1425052000.0,244422000.0,2518092000.0,405040000.0,1973462000.0,1232350000.0,1973462000.0,266558000.0,917645000.0,69743000.0,236918000.0,1232350000.0,137323000.0,,683756000.0,129167000.0,1769630000.0,2493345000.0,2923263000.0,8254000.0,141742000.0,,133832000.0,236918000.0,1405952000.0,133380000.0,470926000.0,1405952000.0,5466000.0,1245762000.0,,5441355000.0,,,,,,,,,,,,,,,,,,
2019-08-31,,-874000.0,-861697000.0,,36353000.0,1070644000.0,,0.82,860518000.0,113227000.0,,212091000.0,-3022000.0,212091000.0,,,400566000.0,,582611000.0,,28317000.0,,,,,601747000.0,,221612000.0,-426000.0,,,,-77032000.0,,,,,145139000.0,-36602000.0,,142849000.0,-30598000.0,,,,,5596425000.0,,,,,,,,,129504000.0,,,2837000.0,,,-11077000.0,-106127000.0,3180156000.0,,,,,477050000.0,35839000.0,,,,-601253000.0,,,223168000.0,1297000.0,,,,,,,,,,,,106188000.0,,,,,,,,,861000.0,6560000.0,207005000.0,,-9996000.0,,,,,212091000.0,-74456000.0,-45323000.0,,,,-4580000.0,,2817000.0,,1485917000.0,,,,,,,,,108537000.0,,,,4250400000.0,,1472764000.0,,,2416269000.0,,174188000.0,,0.82,,1932341000.0,1496572000.0,,,-22640000.0,,,,,407285000.0,,,2018185000.0,,898010000.0,,317562000.0,1109259000.0,-63831000.0,,574754000.0,128882000.0,,2753828000.0,,,,,106496000.0,,1343392000.0,106188000.0,400566000.0,,-97000.0,1249818000.0,,,,,,,,,,,,,,,,,,,,
2019-11-30,,-541870000.0,-890736000.0,,24431000.0,1106627000.0,,0.6,883722000.0,112590000.0,,208173000.0,624000.0,208173000.0,,,403357000.0,,102136000.0,,26341000.0,,,,,595311000.0,,224520000.0,-425000.0,,,,-129481000.0,,,,,155024000.0,-34791000.0,,101753000.0,-5683000.0,,,,,5580998000.0,,,,,,,,,129079000.0,,,10263000.0,,,-3918000.0,-4028000.0,3220733000.0,,,,,475288000.0,41733000.0,,,,-576707000.0,,,212091000.0,1298000.0,,,,,,,,,,,,77030000.0,,,,,,,,,-3279000.0,6474000.0,169827000.0,,-4336000.0,,,,,208173000.0,-32267000.0,-46717000.0,,,,-846000.0,,39507000.0,,1516230000.0,,,,,,,,,120233000.0,,,,4177698000.0,,1401292000.0,,,2360265000.0,,126041000.0,,0.59,,1997363000.0,984068000.0,,,-18489000.0,,,,,415838000.0,,,2421339000.0,,871894000.0,,267241000.0,1047813000.0,-6881000.0,,529398000.0,128393000.0,,3193630000.0,,,,,77322000.0,,1400692000.0,77030000.0,403357000.0,,2280000.0,1259556000.0,,,,,,,,,,,,,,,,,,,,
