,quarterlyLongTermDebt,annualPretaxIncome,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,quarterlyTotalAssets,quarterlyOtherCurrentLiabilities,annualNetIncome,annualAccountsReceivable,annualLongTermDebt,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,annualGoodwill,annualSaleOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualOtherNonCashItems,annualInvestingCashFlow,quarterlyGoodwill,quarterlyNetIncome,annualRetainedEarnings,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualEndCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingOperatingIncome,trailingTotalRevenue,quarterlyInventory,quarterlyOtherIncomeExpense,trailingOtherIncomeExpense,annualOperatingIncome,annualCurrentLiabilities,quarterlyDilutedEPS,annualNetPPE,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyPurchaseOfInvestment,annualOtherIncomeExpense,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualAccountsPayable,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualOperatingCashFlow,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInterestExpense,annualChangeInAccountPayable,annualOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,quarterlyOtherNonCurrentAssets,quarterlyFreeCashFlow,annualRepurchaseOfCapitalStock,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,annualNetOtherInvestingChanges,trailingPretaxIncome,annualChangesInAccountReceivables,annualInterestExpense,trailingInterestExpense,annualCurrentAssets,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualBeginningCashPosition,trailingOperatingExpense,annualGrossPPE,annualOtherNonCurrentAssets,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualBasicAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualBasicEPS,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,trailingGrossProfit,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyTaxProvision,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,quarterlyNetPPE,annualCapitalStock,annualTotalNonCurrentAssets,quarterlyStockBasedCompensation,quarterlyEbitda,annualNetOtherFinancingCharges,annualGrossProfit,annualStockBasedCompensation,annualFreeCashFlow,annualInventory,quarterlyOtherNonCashItems,trailingTaxProvision,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInWorkingCapital,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherShortTermInvestments,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyBasicEPS,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyPretaxIncome,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,annualDilutedEPS,quarterlyPurchaseOfBusiness,annualDilutedAverageShares,quarterlyCurrentAssets,trailingNetIncome,quarterlyCapitalExpenditure,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOperatingCashFlow,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingBeginningCashPosition,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingPurchaseOfInvestment,trailingEndCashPosition,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingOperatingCashFlow,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualInvestmentsAndAdvances
1333152000,637884000.0,,,617059000.0,,5456919000.0,0.0,,,,1135174000.0,1226505000.0,2979793000.0,446309000.0,,,-7203000.0,1553110000.0,,,,1113075000.0,100216000.0,,,,,757679000.0,100216000.0,,,100216000.0,25493000.0,25493000.0,,,1017195000.0,5529000.0,,,,0.95,,-40363000.0,762716000.0,,,25493000.0,,,303565000.0,-26041000.0,,,683928000.0,44483000.0,,10337000.0,,,3572000.0,3948322000.0,,381600000.0,-187622000.0,,,,,,,,,,,,150478000.0,,,,,,,,,-180794000.0,,,,32696000.0,252212000.0,,909839000.0,999685000.0,-336320000.0,,,,,,,104458088.0,,3162000.0,1508597000.0,,-1558607000.0,,,-5253000.0,42099000.0,,,,950782000.0,,,10768000.0,152652000.0,,,,,,91271000.0,,175795000.0,,-301361000.0,,,,,,0.97,,,102070349.0,816053000.0,,2395212000.0,142315000.0,,2509389000.0,,,,,2477126000.0,,-32783000.0,,147123000.0,2136344000.0,-154839000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,635589000.0,,,620932000.0,,5626375000.0,0.0,,,,1237832000.0,1422425000.0,3002373000.0,462040000.0,,,21123000.0,1555319000.0,,,,1122274000.0,227813000.0,,,,,810207000.0,227813000.0,,,227813000.0,46616000.0,46616000.0,,,1031478000.0,-2982000.0,,,,2.17,,-40075000.0,810207000.0,,,46616000.0,,,314913000.0,-64097000.0,,,609231000.0,43987000.0,,10230000.0,,,5494000.0,4087122000.0,,394200000.0,319762000.0,,,,,,,,,,,,159391000.0,,,,,,,,,-181829000.0,,,,25493000.0,238072000.0,,1150597000.0,1102148000.0,-349288000.0,,,,,,,104003128.0,,-32307000.0,1539253000.0,,-1578540000.0,,,-6911000.0,99990000.0,,,,938395000.0,,,11177000.0,338033000.0,,,,,,209661000.0,,-271733000.0,,80471000.0,,,,,,2.23,,,101446643.0,1003693000.0,,2531803000.0,327803000.0,,2516935000.0,,,,,2624002000.0,,-37189000.0,,340390000.0,2573022000.0,356951000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,635348000.0,,,619045000.0,,5625265000.0,0.0,,,,1263079000.0,1452944000.0,3015870000.0,465309000.0,,,8565000.0,1553831000.0,,,,1122924000.0,234953000.0,,,,,799786000.0,234953000.0,,,234953000.0,55181000.0,55181000.0,,,963695000.0,2067000.0,,,,2.24,,-40156000.0,799786000.0,,,55181000.0,,,316926000.0,-84901000.0,,,334084000.0,44965000.0,,10358000.0,,,38604000.0,3845855000.0,,397408000.0,334136000.0,,,,,,,,,,,,178350000.0,,,,,,,,,-70430000.0,,,,46616000.0,225979000.0,,1150282000.0,1034921000.0,-357350000.0,,,,,,,104019320.0,,2086000.0,1779410000.0,,-1607350000.0,,,-779000.0,108045000.0,,,,943601000.0,,,11099000.0,353356000.0,,,,,,229496000.0,,-273688000.0,,75766000.0,,,,,,2.29,,,101525658.0,1198573000.0,,2292024000.0,342998000.0,,2550951000.0,,,-2900000.0,,2609395000.0,,-33017000.0,,350496000.0,2603226000.0,367153000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,1632165000.0,987309000.0,-160939000.0,614109000.0,-95778000.0,6234737000.0,0.0,680197000.0,1032508000.0,1632165000.0,1032508000.0,1210362000.0,3085499000.0,513717000.0,1156005000.0,,807409000.0,2566497000.0,1791804000.0,-55815000.0,-342455000.0,1156005000.0,117215000.0,1226467000.0,6234737000.0,286578000.0,179202000.0,827976000.0,117215000.0,862590000.0,,117215000.0,862590000.0,862590000.0,,,920324000.0,1571000.0,,1026578000.0,1876436000.0,1.12,965896000.0,-40345000.0,827976000.0,-59556000.0,606000.0,862590000.0,,922999000.0,347553000.0,-167416000.0,,887886000.0,72724000.0,45767000.0,2566497000.0,11863000.0,-51124000.0,347553000.0,35629000.0,4442933000.0,1030097000.0,366134000.0,264498000.0,-557766000.0,614109000.0,-370389000.0,862590000.0,862590000.0,9677000.0,,-33578000.0,42788000.0,,3149238000.0,207086000.0,,32696000.0,,2587591000.0,366134000.0,-1621695000.0,3195648000.0,101714901.0,-124713000.0,,680197000.0,-10422000.0,55181000.0,212709000.0,-14000000.0,1011508000.0,922999000.0,-370389000.0,6.63,-157112000.0,513717000.0,829894000.0,,,104133772.0,307112000.0,-1388000.0,1791804000.0,0.0,-1621695000.0,,72724000.0,-1057000.0,56978000.0,5312236000.0,9534462000.0,207086000.0,965896000.0,212709000.0,3085499000.0,21304000.0,186056000.0,83299000.0,4222226000.0,54348000.0,730774000.0,920324000.0,-586243000.0,,656204000.0,-24307000.0,120817000.0,,,680197000.0,,,1.14,-99242000.0,,101816954.0,1226467000.0,,1876436000.0,174193000.0,19929000.0,2587591000.0,3195648000.0,6.49,-52349000.0,103930429.0,3149238000.0,,-54123000.0,4442933000.0,183532000.0,2221870000.0,318621000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,1632198000.0,,,618240000.0,,6166220000.0,0.0,,,,1130940000.0,1204317000.0,3079468000.0,404663000.0,,,-248660000.0,2570659000.0,,,,1156432000.0,116185000.0,,,,,778679000.0,116185000.0,,,116185000.0,613930000.0,613930000.0,,,1013666000.0,-1226000.0,,,,1.11,,-51745000.0,778679000.0,-17768000.0,,613930000.0,,,339167000.0,-48009000.0,,,71690000.0,46556000.0,,15311000.0,,,4646000.0,4353265000.0,,378560000.0,-122363000.0,,,,,,,,,,,,196003000.0,,,,,,,,,-81438000.0,,,,862590000.0,195095000.0,,962851000.0,1023284000.0,-368986000.0,,,,,,,104256263.0,,991000.0,1812955000.0,,-1652738000.0,,,-270000.0,52199000.0,,,,954917000.0,,,11906000.0,183695000.0,,,,,,-2924000.0,,-107405000.0,,-269219000.0,,,,,,1.13,,,101961059.0,1290907000.0,,1782606000.0,168384000.0,,2607655000.0,,,,,3086752000.0,,-31232000.0,,184172000.0,2167168000.0,-91131000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,1631951000.0,,,621299000.0,,6408504000.0,0.0,,,,1299679000.0,1480310000.0,3066069000.0,407670000.0,,,127154000.0,2573469000.0,,,,1171503000.0,257287000.0,,,,,837124000.0,257287000.0,,,257287000.0,741084000.0,741084000.0,,,984844000.0,-1200000.0,,,,2.46,,-51555000.0,837124000.0,-35086000.0,,741084000.0,,,311947000.0,-79385000.0,,,53296000.0,45872000.0,,15069000.0,,,12153000.0,4540974000.0,,379439000.0,352312000.0,,,,,,,,,,,,187096000.0,,,,,,,,,-151084000.0,,,,613930000.0,180503000.0,,1233579000.0,1117459000.0,-412990000.0,,,,,,,103896780.0,,1595000.0,1867530000.0,,-1717031000.0,,,-679000.0,123597000.0,,,,952191000.0,,,12071000.0,395953000.0,,,,,,-3467000.0,,-189352000.0,,73897000.0,,,,,,2.51,,,101665737.0,1496639000.0,,1967505000.0,380884000.0,,2669222000.0,,,,,3342435000.0,,-40894000.0,,396455000.0,2713889000.0,393206000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,1631988000.0,,,693457000.0,,6921588000.0,0.0,,,,1348607000.0,1551459000.0,3150873000.0,494423000.0,,,294629000.0,2645664000.0,,,,1175621000.0,262966000.0,,,,,889690000.0,262966000.0,,,262966000.0,1035713000.0,1035713000.0,,,1017618000.0,-4328000.0,,,,2.55,,-51052000.0,889690000.0,-3018000.0,,1035713000.0,,,307043000.0,-126460000.0,,,297662000.0,46738000.0,,15394000.0,,,5977000.0,5051937000.0,,405052000.0,439462000.0,,,,,,,,,,,,240471000.0,,,,,,,,,-259500000.0,,,,741084000.0,167550000.0,,1295958000.0,1121001000.0,-389069000.0,,,,,,,102622514.0,,712000.0,1869651000.0,,-1706341000.0,,,-191000.0,124496000.0,,,,1010928000.0,,,11971000.0,402856000.0,,,,,,4079000.0,,-50767000.0,,143129000.0,,,,,,2.6,,,100460185.0,1708553000.0,,2406273000.0,387462000.0,,2717269000.0,,,-87780000.0,,3770715000.0,,-36374000.0,,406268000.0,2847417000.0,475836000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,1122373000.0,1085958000.0,-204978000.0,688168000.0,-94739000.0,6382507000.0,0.0,752561000.0,1097751000.0,1122373000.0,1097751000.0,1332880000.0,3223790000.0,513433000.0,1178687000.0,,-290824000.0,2079415000.0,1774535000.0,-19877000.0,-338314000.0,1178687000.0,116123000.0,1774050000.0,6382507000.0,-853308000.0,187794000.0,962188000.0,116123000.0,744889000.0,,116123000.0,744889000.0,744889000.0,,,970815000.0,3299000.0,,1148885000.0,2528557000.0,1.14,1021383000.0,-50626000.0,962188000.0,-38867000.0,-3455000.0,744889000.0,,998484000.0,313299000.0,-84460000.0,,1083766000.0,599499000.0,48628000.0,2079415000.0,16940000.0,34685000.0,313299000.0,7229000.0,4607972000.0,1148672000.0,407975000.0,247675000.0,-769271000.0,688168000.0,-321044000.0,744889000.0,744889000.0,3045000.0,,-41473000.0,62714000.0,,3158717000.0,240766000.0,,862590000.0,,2741380000.0,407975000.0,-1719997000.0,3467681000.0,100897512.0,-277249000.0,,752561000.0,27775000.0,1035713000.0,153308000.0,-10932000.0,1124178000.0,998484000.0,-321044000.0,7.41,-166680000.0,513433000.0,-117701000.0,,,101704955.0,333397000.0,-253000.0,1774535000.0,0.0,-1719997000.0,,599499000.0,-9792000.0,33105000.0,5568966000.0,10185532000.0,240766000.0,1021383000.0,153308000.0,3223790000.0,22056000.0,166168000.0,30005000.0,4616566000.0,58004000.0,917086000.0,970815000.0,-17565000.0,,-505784000.0,-12764000.0,39429000.0,,,752561000.0,,,1.16,-79940000.0,,99503068.0,1774050000.0,,2528557000.0,149228000.0,25031000.0,2741380000.0,3467681000.0,7.26,12840000.0,103048871.0,3158717000.0,,-58180000.0,4607972000.0,161990000.0,2457058000.0,305855000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,1122396000.0,,,690661000.0,,6189225000.0,0.0,,,,1174116000.0,1300655000.0,3221747000.0,423172000.0,,,-378424000.0,2083542000.0,,,,1174758000.0,115457000.0,,,,,884088000.0,115457000.0,,,115457000.0,366465000.0,366465000.0,,,1096783000.0,69000.0,,,,1.14,,-55090000.0,884088000.0,-15373000.0,,366465000.0,,,312295000.0,-45069000.0,,,589601000.0,48960000.0,,16394000.0,,,18130000.0,4536186000.0,,427233000.0,-112483000.0,,,,,,,,,,,,227641000.0,,,,,,,,,-256391000.0,,,,744889000.0,135427000.0,,1065901000.0,1130338000.0,-329247000.0,,,,,,,100858881.0,,-332000.0,1653039000.0,,-1750330000.0,,,-680000.0,50620000.0,,,,1004394000.0,,,15858000.0,182471000.0,,,,,,-12114000.0,,-254306000.0,,-257041000.0,,,,,,1.16,,,98833210.0,1834417000.0,,2452644000.0,166077000.0,,2754724000.0,,,,,2967478000.0,,-29364000.0,,181813000.0,2366556000.0,-83119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,1122420000.0,,,696242000.0,,6341000000.0,0.0,,,,1402803000.0,1633342000.0,3232882000.0,458826000.0,,,-99267000.0,2090757000.0,,,,1174654000.0,291447000.0,,,,,969183000.0,291447000.0,,,291447000.0,267198000.0,267198000.0,,,1091182000.0,4377000.0,,,,2.94,,-53746000.0,969183000.0,-2115000.0,,267198000.0,,,306985000.0,-38916000.0,,,566864000.0,49699000.0,,16374000.0,,,3769000.0,4816041000.0,,440365000.0,377193000.0,,,,,,,,,,,,244202000.0,,,,,,,,,-409101000.0,,,,366465000.0,119723000.0,,1409653000.0,1244574000.0,-315516000.0,,,,,,,98541909.0,,705000.0,1524959000.0,,-1792433000.0,,,-72000.0,137783000.0,,,,1006296000.0,,,13705000.0,445604000.0,,,,,,-5224000.0,,-471358000.0,,54973000.0,,,,,,3.0,,,96599869.0,2072118000.0,,2725284000.0,429230000.0,,2798729000.0,,,,,3108118000.0,,-37506000.0,,440470000.0,3042995000.0,414699000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,1122699000.0,,,700282000.0,,6317005000.0,0.0,,,,1408967000.0,1679615000.0,3237270000.0,507037000.0,,,-5852000.0,2096687000.0,,,,1167047000.0,326240000.0,,,,,984366000.0,326240000.0,,,326240000.0,261346000.0,261346000.0,,,1046642000.0,2720000.0,,,,3.35,,-53342000.0,984366000.0,-13189000.0,,261346000.0,,,295251000.0,-81558000.0,,,557899000.0,49713000.0,,16025000.0,,,10901000.0,4965069000.0,,457480000.0,480697000.0,,,,,,,,,,,,260965000.0,,,,,,,,,-428578000.0,,,,267198000.0,114211000.0,,1470955000.0,1266167000.0,-371786000.0,,,,,,,96714043.0,,664000.0,1351936000.0,,-1783826000.0,,,462000.0,147808000.0,,,,1013285000.0,,,14250000.0,490073000.0,,,,,,1027000.0,,-460829000.0,,143202000.0,,,,,,3.42,,,94800191.0,2345016000.0,,2868382000.0,474048000.0,,2797111000.0,,,,,3079735000.0,,-69033000.0,,486589000.0,3150570000.0,549730000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,1122715000.0,1258226000.0,-215263000.0,628309000.0,-111021000.0,5706052000.0,0.0,865887000.0,1130565000.0,1122715000.0,1130565000.0,1351437000.0,3139272000.0,508581000.0,1158346000.0,,-220614000.0,2028916000.0,996470000.0,-47036000.0,-310050000.0,1158346000.0,132743000.0,2424674000.0,5706052000.0,-1467075000.0,198945000.0,985329000.0,132743000.0,40732000.0,,132743000.0,40732000.0,40732000.0,,,1033527000.0,-29248000.0,,1341518000.0,2680666000.0,1.37,1021030000.0,-53085000.0,985329000.0,-80344000.0,-22082000.0,40732000.0,,1042182000.0,289127000.0,-144507000.0,,1081528000.0,682701000.0,50573000.0,2028916000.0,15412000.0,78603000.0,289127000.0,11746000.0,4709582000.0,1322431000.0,420625000.0,135576000.0,-1488663000.0,628309000.0,-471958000.0,40732000.0,40732000.0,1516000.0,,-80252000.0,64205000.0,,2566780000.0,252869000.0,,744889000.0,,2835260000.0,420625000.0,-1814230000.0,3822966000.0,96190101.0,-394593000.0,,865887000.0,-19038000.0,261346000.0,114525000.0,-500661000.0,1217975000.0,1042182000.0,-471958000.0,8.95,-200545000.0,508581000.0,-704157000.0,,,96441049.0,392339000.0,479000.0,996470000.0,0.0,-1814230000.0,,682701000.0,-500371000.0,56128000.0,5965049000.0,11129533000.0,252869000.0,1021030000.0,114525000.0,3139272000.0,20922000.0,204283000.0,44546000.0,5164484000.0,64735000.0,880983000.0,1033527000.0,-30725000.0,,-280582000.0,-96662000.0,-37796000.0,,,865887000.0,,,1.4,,,94527134.0,2424674000.0,,2680666000.0,188871000.0,-101112000.0,2835260000.0,3822966000.0,8.78,,98075435.0,2566780000.0,,-64642000.0,4709582000.0,232646000.0,2569412000.0,200218000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,1122741000.0,,,609521000.0,,5859250000.0,0.0,,,,1234612000.0,1317835000.0,3093460000.0,468384000.0,,,23281000.0,2011033000.0,,,,1149121000.0,131404000.0,,,,,929197000.0,131404000.0,,,131404000.0,64013000.0,64013000.0,,,1161250000.0,1918000.0,,,,1.38,,-62609000.0,929197000.0,-56000.0,,64013000.0,,,277919000.0,-36282000.0,,,1408512000.0,49405000.0,,12351000.0,,,19524000.0,5390078000.0,,417525000.0,-97971000.0,,,,,,,,,,,,198046000.0,,,,,,,,,-614911000.0,,,,40732000.0,115118000.0,,1132449000.0,1174840000.0,-528305000.0,,,,,,,94745129.0,,6677000.0,469172000.0,,-1824415000.0,,,-96000.0,61837000.0,,,,998432000.0,,,18079000.0,205592000.0,,,,,,-3222000.0,,111135000.0,,-254221000.0,,,,,,1.41,,,92740059.0,2493469000.0,,3379045000.0,193241000.0,,2822847000.0,,,,,2765790000.0,,-42903000.0,,203252000.0,2450284000.0,-55068000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,1122756000.0,,,617677000.0,,6134664000.0,0.0,,,,1454045000.0,1602153000.0,3129536000.0,479696000.0,,,11055000.0,2020083000.0,,,,1151720000.0,349937000.0,,,,,999224000.0,349937000.0,,,349937000.0,75068000.0,75068000.0,,,1131976000.0,-10648000.0,,,,3.7,,-62642000.0,999224000.0,-1430000.0,,75068000.0,,,273882000.0,-44725000.0,,,1162463000.0,48896000.0,,12885000.0,,,18924000.0,5377322000.0,,446931000.0,359449000.0,,,,,,,,,,,,236137000.0,,,,,,,,,-64538000.0,,,,64013000.0,115394000.0,,1529986000.0,1253894000.0,-516662000.0,,,,,,,94124695.0,,1344000.0,757342000.0,,-1863680000.0,,,96000.0,157845000.0,,,,1005319000.0,,,14499000.0,520667000.0,,,,,,-37676000.0,,-335331000.0,,15412000.0,,,,,,3.78,,,92260367.0,2780764000.0,,3357239000.0,507782000.0,,2868999000.0,,,,,3005128000.0,,-44639000.0,,530762000.0,3132139000.0,404088000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,1920150000.0,,,630982000.0,,6102023000.0,0.0,,,,1413946000.0,1577733000.0,3177787000.0,519818000.0,,,15961000.0,2831662000.0,,,,1146726000.0,374491000.0,,,,,993625000.0,374491000.0,,,372822000.0,91029000.0,91029000.0,,,1052830000.0,-2827000.0,,,,3.97,,-61991000.0,1000753000.0,-13460000.0,,91029000.0,,,265113000.0,-80770000.0,,,39988000.0,48640000.0,,16995000.0,,,6326000.0,5125858000.0,,498593000.0,483036000.0,,,,,,,,,,,,259368000.0,,,,,,,,,-86638000.0,,,,75068000.0,115613000.0,,1574552000.0,1216342000.0,-569417000.0,,,,,,,93894872.0,,3138000.0,976165000.0,,-1847539000.0,,,0.0,176231000.0,,,,1015167000.0,,,15260000.0,616357000.0,,,,,,-30806000.0,,-447194000.0,,130976000.0,,,,,,4.04,,,92196458.0,3093265000.0,,2294196000.0,550722000.0,,2862706000.0,,,,,2924236000.0,,-70448000.0,,573799000.0,3152285000.0,553484000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,1920196000.0,1548966000.0,-249647000.0,613367000.0,-65593000.0,5791855000.0,0.0,1053849000.0,1114275000.0,1920196000.0,1114275000.0,1282357000.0,3132981000.0,522280000.0,1143333000.0,,114715000.0,2782086000.0,867910000.0,-60498000.0,-288633000.0,1143333000.0,198017000.0,3228876000.0,5791855000.0,-980353000.0,198562000.0,991472000.0,198017000.0,205744000.0,,198017000.0,205744000.0,205744000.0,,,1018530000.0,-14442000.0,,1645708000.0,2141859000.0,2.12,1041862000.0,-62405000.0,991472000.0,-50647000.0,-36350000.0,205744000.0,,1157561000.0,255371000.0,-126856000.0,,1447463000.0,42616000.0,51621000.0,2782086000.0,19560000.0,160111000.0,255371000.0,2533000.0,4923945000.0,1610757000.0,447533000.0,468609000.0,-1035291000.0,613367000.0,-587095000.0,205744000.0,205744000.0,11300000.0,,-56873000.0,61791000.0,,2658874000.0,232442000.0,,40732000.0,,2923431000.0,447533000.0,-1881569000.0,3913518000.0,92197207.0,-269204000.0,,1053849000.0,4976000.0,91029000.0,115761000.0,,1322239000.0,1157561000.0,-587095000.0,11.38,-234340000.0,522280000.0,165012000.0,,,93188994.0,495117000.0,141000.0,867910000.0,0.0,-1881569000.0,,42616000.0,,99204000.0,5780078000.0,11339304000.0,232442000.0,1041862000.0,115761000.0,3132981000.0,24504000.0,316781000.0,47307000.0,5559226000.0,72342000.0,1213123000.0,1018530000.0,11206000.0,,-308963000.0,73213000.0,181046000.0,,,1053849000.0,,,2.15,,,91591944.0,3228876000.0,,2141859000.0,297221000.0,-40733000.0,2923431000.0,3913518000.0,11.16,,94024136.0,2658874000.0,,-76350000.0,4923945000.0,330767000.0,2604596000.0,544959000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,1908774000.0,,,615983000.0,,6038309000.0,0.0,,,,1290749000.0,1312279000.0,3149684000.0,578521000.0,,,-135196000.0,2774925000.0,,,,1147047000.0,147128000.0,,,,,1002355000.0,147128000.0,,,147128000.0,70548000.0,70548000.0,,,1147361000.0,-17780000.0,,,,1.57,,-77734000.0,1002355000.0,-10526000.0,,70548000.0,,,250574000.0,-61537000.0,,,130854000.0,48677000.0,,25732000.0,,,8165000.0,5037486000.0,,449003000.0,-131806000.0,,,,,,,,,,,,282405000.0,,,,,,,,,,,,,205744000.0,116043000.0,,1261745000.0,1152923000.0,-568085000.0,,,,,,,93548234.0,,988000.0,1000823000.0,,-1929613000.0,,,-41850000.0,69237000.0,,,,1057025000.0,,,15765000.0,242097000.0,,,,,,-20144000.0,,-5932000.0,,-298341000.0,,,,,,1.61,,,91475860.0,3298270000.0,,2262561000.0,216365000.0,,2986638000.0,,,,,2888625000.0,,-51999000.0,,259390000.0,2574024000.0,-79807000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,1909217000.0,,,632806000.0,,6665677000.0,0.0,,,,1473078000.0,1583732000.0,3181735000.0,733020000.0,,,332108000.0,2793835000.0,,,,1144700000.0,378064000.0,,,,,1053972000.0,378064000.0,,,378064000.0,402656000.0,402656000.0,,,1152232000.0,-2681000.0,,,,3.99,,-77987000.0,1053972000.0,-26424000.0,,402656000.0,,,247070000.0,-87455000.0,,,61382000.0,50050000.0,,40878000.0,,,-20810000.0,5419048000.0,,471618000.0,527708000.0,,,,,,,,,,,,300569000.0,,,,,,,,,,,,,70548000.0,116259000.0,,1635793000.0,1289406000.0,-662089000.0,,,,,,,94669751.0,,1051000.0,1246629000.0,,-1966218000.0,,,-19667000.0,161150000.0,,,,1072257000.0,,,16183000.0,580092000.0,,,,,,35217000.0,,-164925000.0,,86769000.0,,,,,,4.12,,,91788734.0,3616095000.0,,2625213000.0,539214000.0,,3038475000.0,,,,,3483942000.0,,-62082000.0,,581821000.0,3219525000.0,589790000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
