date,annualOtherCurrentAssets,trailingTotalRevenue,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,annualCurrentDeferredRevenue,annualCostOfRevenue,trailingResearchAndDevelopment,annualTotalRevenue,quarterlyCashDividendsPaid,annualEndCashPosition,quarterlyCurrentLiabilities,annualDilutedEPS,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingCostOfRevenue,annualCurrentDebt,trailingTaxProvision,quarterlyInvestingCashFlow,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyRetainedEarnings,annualCommonStockIssuance,annualNetOtherFinancingCharges,quarterlyDepreciationAndAmortization,trailingEndCashPosition,annualBasicAverageShares,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualAccountsPayable,annualChangeInAccountPayable,quarterlyStockBasedCompensation,quarterlyFreeCashFlow,quarterlyDilutedAverageShares,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,annualBasicEPS,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualOperatingExpense,quarterlyCurrentAssets,trailingPretaxIncome,quarterlyGrossPPE,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,trailingSellingGeneralAndAdministration,annualCashAndCashEquivalents,annualLongTermDebt,annualBeginningCashPosition,quarterlyLongTermDebt,annualAccountsReceivable,annualCurrentAssets,quarterlyChangeInInventory,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,annualSaleOfInvestment,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyBasicEPS,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualDilutedAverageShares,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyPretaxIncome,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingChangeInInventory,quarterlyCapitalStock,annualTotalNonCurrentAssets,annualNetPPE,annualGrossProfit,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualEbitda,quarterlyCommonStockIssuance,annualOtherNonCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingChangesInAccountReceivables,trailingCashDividendsPaid,annualPretaxIncome,annualChangesInAccountReceivables,quarterlyTotalAssets,annualInterestExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualGoodwill,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyBeginningCashPosition,trailingChangeInWorkingCapital,trailingRepaymentOfDebt,quarterlyAccountsPayable,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingGrossProfit,annualInvestingCashFlow,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyPurchaseOfInvestment,trailingSaleOfInvestment,trailingBasicEPS,annualOtherShortTermInvestments,trailingOtherNonCashItems,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingCommonStockIssuance
2015-06-30,,,8000.0,16601000.0,,,,,,0.0,,74020000.0,,,14916000.0,,,,,-9161000.0,,72243000.0,325290000.0,,,9865000.0,,,33639000,,,,,1510000.0,14107000.0,31632000.0,,,,,23774000,134773000,,,51000.0,,-3031000.0,675503000.0,,,193477000.0,,205953000.0,,,430762000.0,,,,,,,280000000.0,,,2664000.0,,9854000.0,,,63498000.0,,,6073000.0,,,438218000.0,,356742000.0,14863000.0,,92906000.0,,0.474279,-2776000.0,,,-1607000.0,47882000.0,41867000.0,,,0.0,383906000.0,14916000.0,14916000.0,,,,72243000.0,,72243000.0,,70669000.0,,-8750000.0,18093000.0,,22167000.0,31449857.0,,147752000.0,,7251000.0,139749000.0,,,,2096000.0,,,,,,35000000.0,1594000.0,,,,,,1492000.0,3276000.0,,,,,,4096000.0,23268000.0,-66204000.0,-9161000.0,1271000.0,,,39020000.0,,0.0,,,,,,868980000.0,,,-4787000.0,,0.47,837000.0,,,,,-21000.0,,15630000.0,,56613000.0,,,19091000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,162000.0,18742000.0,,,,,,0.0,,77051000.0,,,13976000.0,,,,,-12894000.0,,81556000.0,339266000.0,,,9925000.0,,,32847000,,,,,2972000.0,16090000.0,31718000.0,,,,,22922000,140128000,,,-28000.0,,1950000.0,678464000.0,,,204130000.0,,218582000.0,,,425277000.0,,,,,,,271250000.0,,,-2770000.0,,7657000.0,,,64220000.0,,,6345000.0,,,457317000.0,,348226000.0,17049000.0,,96954000.0,,0.4436,3223000.0,,,-1733000.0,50697000.0,43174000.0,,,0.0,383906000.0,13976000.0,13976000.0,,,,81556000.0,,81556000.0,,70631000.0,,-8750000.0,20252000.0,,21189000.0,31505888.0,,141216000.0,,7213000.0,149169000.0,,,,2101000.0,,,,,,35000000.0,1617000.0,,,,,,1510000.0,-207000.0,,,0.0,,,4173000.0,28984000.0,-69413000.0,-12894000.0,-6976000.0,,,42051000.0,,0.0,,,,,,882594000.0,,,-4414000.0,,0.44,-685000.0,,,,,-1110000.0,,9313000.0,,72243000.0,,,18780000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,3446000.0,,1173000.0,16164000.0,,,384395000.0,,552492000.0,0.0,84795000.0,81120000.0,1.89,93956000.0,15659000.0,,,35000000.0,,-13467000.0,61515000.0,84795000.0,344197000.0,,7009000.0,10148000.0,,31158142.0,32272000,336398000.0,5990000.0,14708000.0,-15718000.0,1173000.0,11475000.0,,59722000.0,,-105000.0,,22222000,132729000,1.92,-1205000.0,-2884000.0,,857000.0,682394000.0,,74141000.0,198829000.0,,229505000.0,,417518000.0,417518000.0,-5114000.0,0.0,,84795000.0,262500000.0,50287000.0,262500000.0,60485000.0,198829000.0,4518000.0,59722000.0,3446000.0,-9251000.0,,60485000.0,59722000.0,5062000.0,6683000.0,68151000.0,6829000.0,463705000.0,39964000.0,336398000.0,12829000.0,,92803000.0,463705000.0,,-9155000.0,,31635638.0,-100000.0,46085000.0,39926000.0,881223000.0,27341000.0,34000.0,383906000.0,15659000.0,15659000.0,,344197000.0,12829000.0,84795000.0,2102000.0,84795000.0,,67215000.0,,-8750000.0,17704000.0,,20623000.0,,,134911000.0,46085000.0,4964000.0,158515000.0,134911000.0,-309000.0,,2102000.0,682394000.0,158515000.0,168097000.0,103826000.0,81120000.0,35000000.0,1501000.0,0.0,,133620000.0,,6683000.0,1540000.0,321000.0,,84795000.0,0.0,67215000.0,3126000.0,5062000.0,24976000.0,-70990000.0,-13501000.0,-7799000.0,,,0.0,,2728000.0,,,,87063000.0,10809000.0,881223000.0,6593000.0,-70990000.0,-5114000.0,383906000.0,,3532000.0,2728000.0,,,-2857000.0,-74000.0,229505000.0,3239000.0,,81556000.0,,,14708000.0,6829000.0,-25842000.0,,,-42277000.0,0.0,34508000.0,-35000000.0,,-42311000.0,,,,,,,,,,,,,,,
2016-03-31,,,2197000.0,20914000.0,,,,,,-10727000.0,,78619000.0,,,11886000.0,,,,,-121414000.0,,39172000.0,356083000.0,,,11016000.0,,,30840000,,,,,2197000.0,18510000.0,31817048.0,,,,,19968000,135141000,,,0.0,,4036000.0,792768000.0,,,177458000.0,,247777000.0,,,489975000.0,,,,,,,317350000.0,,,1257000.0,,3306000.0,,,69365000.0,,,6939000.0,,,480251000.0,,411356000.0,15523000.0,,92317000.0,,0.38,7065000.0,,,-147000.0,60444000.0,42824000.0,,,0.0,441668000.0,11886000.0,11886000.0,,,,39172000.0,,39172000.0,,87067000.0,,-9634000.0,22856000.0,,17981000.0,31406792.0,,173769000.0,,6095000.0,173068000.0,,,,2105000.0,,,,,,35000000.0,1843000.0,,,,,,1942000.0,483000.0,,,-110601000.0,,,4263000.0,29323000.0,-74709000.0,-10813000.0,45852000.0,,,0.0,,0.0,,,,,,970226000.0,,,-3863000.0,,0.37,-1049000.0,,,,,-615000.0,,-45623000.0,,84795000.0,,,23313000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,1752000.0,21196000.0,,,,,,0.0,,74969000.0,,,14150000.0,,,,,-4509000.0,,33421000.0,370233000.0,,,11650000.0,,,34938000,,,,,1752000.0,22126000.0,31875184.0,,,,,23333000,138794000,,,217000.0,,-1172000.0,785287000.0,,,169005000.0,,251217000.0,,,458138000.0,,,,,,,288732000.0,,,2735000.0,,1100000.0,,,67072000.0,,,7178000.0,,,496154000.0,,383169000.0,16082000.0,,92345000.0,,0.45,-3438000.0,,,-47000.0,57839000.0,46449000.0,,,0.0,445390000.0,14150000.0,14150000.0,,,,33421000.0,,33421000.0,,87259000.0,,-28750000.0,23116000.0,,21383000.0,31476298.0,,162752000.0,,7233000.0,172793000.0,,,,2108000.0,,,,,,35000000.0,1905000.0,,,,,,1920000.0,309000.0,,,0.0,,,4352000.0,26635000.0,-78424000.0,-4509000.0,-27617000.0,,,0.0,,0.0,,,,,,954292000.0,,,-4996000.0,,0.44,2105000.0,,,,,-863000.0,,-5751000.0,,39172000.0,,,18163000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,1697000.0,20029000.0,,,,,,0.0,,73794000.0,,,14012000.0,,,,,-3244000.0,,32533000.0,384247000.0,,,11717000.0,,,34278000,,,,,1697000.0,19615000.0,31978803.0,,,,,22946000,138509000,,,439000.0,,-4302000.0,774047000.0,,,172785000.0,,242616000.0,,,430410000.0,,,,,,,263112000.0,,,1510000.0,,3042000.0,,,68841000.0,,,7347000.0,,,516422000.0,,356616000.0,17324000.0,,93853000.0,,0.44,-1223000.0,,,-387000.0,56675000.0,44656000.0,,,1000000.0,444083000.0,14012000.0,14012000.0,,,,32533000.0,,32533000.0,,86157000.0,,-25750000.0,21710000.0,,20771000.0,31566067.0,,154842000.0,,6759000.0,166680000.0,,,,2115000.0,,,,,,35000000.0,1790000.0,,,,,,1681000.0,1143000.0,,,0.0,,,8442000.0,23859000.0,-75936000.0,-4244000.0,-21654000.0,,,0.0,,0.0,,,,,,946832000.0,,,-4685000.0,,0.44,-1578000.0,,,,,0.0,,-888000.0,,33421000.0,,,16165000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,131197000.0,,1378000.0,20559000.0,,,372343000.0,,553204000.0,7000.0,38643000.0,101008000.0,1.75,90838000.0,15924000.0,,,35000000.0,,-4427000.0,83619000.0,38643000.0,388089000.0,,958000.0,11819000.0,,31757861.0,24591000,326585000.0,7325000.0,32514000.0,17841000.0,1378000.0,23364000.0,32074000.0,55972000.0,,4733000.0,,24591000,140760000,1.762461,-1588000.0,-7537000.0,4553000.0,6171000.0,760184000.0,,90023000.0,188442000.0,,245141000.0,,427593000.0,427593000.0,-6849000.0,1000000.0,,38643000.0,245490000.0,84795000.0,245490000.0,83252000.0,188442000.0,-757000.0,55972000.0,131197000.0,-10720000.0,1000000.0,83252000.0,55972000.0,594430000.0,6896000.0,82698000.0,-6319000.0,521033000.0,46202000.0,326585000.0,14758000.0,4553000.0,93828000.0,521033000.0,0.501419,15437000.0,,31923000.0,-1792000.0,57245000.0,46932000.0,948626000.0,26962000.0,0.0,439811000.0,15924000.0,15924000.0,,388089000.0,14758000.0,38643000.0,2117000.0,38643000.0,,74199000.0,,-25250000.0,22341000.0,,22799000.0,31757861.0,,147484000.0,57245000.0,6875000.0,165754000.0,147484000.0,-7904000.0,,2117000.0,760184000.0,165754000.0,180861000.0,107612000.0,101008000.0,35000000.0,1727000.0,-110601000.0,,137040000.0,,6896000.0,1782000.0,611000.0,,38643000.0,0.0,74199000.0,4745000.0,594430000.0,27795000.0,-79387000.0,-4431000.0,-16035000.0,,,66008000.0,,0.0,,,,82934000.0,-15659000.0,948626000.0,7265000.0,-79387000.0,-6849000.0,439811000.0,0.5,-15137000.0,0.0,,0.0,-6881000.0,-110000.0,245141000.0,6110000.0,,32533000.0,,,32514000.0,7024000.0,-19454000.0,,,-133594000.0,66008000.0,-46152000.0,-89384000.0,,-23993000.0,,,,,,,,,,,,,,,
2017-03-31,,,1840000.0,19911000.0,,,,,,-12069000.0,,84792000.0,,,15518000.0,,,,,-4250000.0,,36997000.0,403607000.0,,,11335000.0,,,33844000,,,,,1840000.0,19721000.0,32189620.0,,,,,22703000,137728000,,,-4000.0,,-5992000.0,754429000.0,,,186956000.0,,248034000.0,,,399084000.0,,,,,,,233864000.0,,,-5574000.0,,4582000.0,,,79171000.0,,,6933000.0,,,542301000.0,,314292000.0,19555000.0,,93299000.0,,0.49,-9066000.0,,,-196000.0,62867000.0,44429000.0,,,0.0,439811000.0,15518000.0,15518000.0,,,,36997000.0,,36997000.0,,73495000.0,,-13750000.0,21726000.0,,20710000.0,31706205.0,,140541000.0,,5192000.0,164626000.0,,,,2125000.0,,,,,,35000000.0,1799000.0,,,,,,1815000.0,0.0,,,-1169000.0,,,9451000.0,22802000.0,-83408000.0,-3081000.0,-20461000.0,,,0.0,,4505000.0,,,,,,941385000.0,,,-6298000.0,,0.48,4128000.0,,,,,-611000.0,,-1646000.0,,38643000.0,,,21543000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,1045000.0,19650000.0,,,,,,0.0,,84626000.0,,,16536000.0,,,,,-21658000.0,,43599000.0,420143000.0,,,10748000.0,,,35199000,,,,,1045000.0,14822000.0,32202555.0,,,,,24831000,147082000,,,-7000.0,,-5902000.0,768884000.0,,,201795000.0,,270630000.0,,,408295000.0,,,,,,,240734000.0,,,3584000.0,,3509000.0,,,84791000.0,,,5231000.0,,,562384000.0,,323669000.0,18900000.0,,100321000.0,,0.52,1491000.0,,,-382000.0,62129000.0,46761000.0,,,2000000.0,440215000.0,16536000.0,16536000.0,,,,43599000.0,,43599000.0,,77704000.0,,-15634000.0,21930000.0,,22560000.0,31798773.0,,140577000.0,,6024000.0,182721000.0,,,,2127000.0,,,,,,35000000.0,1891000.0,,,,,,2280000.0,0.0,,,-15590000.0,,,5371000.0,22890000.0,-87909000.0,-8068000.0,4160000.0,,,0.0,,,,,,,,970679000.0,,,-3590000.0,,0.51,-2211000.0,,,,,-1130000.0,,6602000.0,,36997000.0,,,24939000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,1463000.0,20414000.0,,,,,,0.0,,89786000.0,,,16043000.0,,,,,-7569000.0,,34741000.0,436185000.0,,,11087000.0,,,33796000,,,,,1463000.0,26827000.0,32241456.0,,,,,23055000,150716000,,,-48000.0,,5208000.0,765229000.0,,,193609000.0,,275616000.0,,,372899000.0,,,,,,,200600000.0,,,2672000.0,,3924000.0,,,86715000.0,,,5417000.0,,,585939000.0,,283113000.0,23286000.0,,104535000.0,,0.5,4076000.0,,,-348000.0,59624000.0,46181000.0,,,0.0,441259000.0,16043000.0,16043000.0,,,,34741000.0,,34741000.0,,77096000.0,,-40250000.0,23126000.0,,20697000.0,31906629.0,,134511000.0,,4654000.0,184246000.0,,,,2133000.0,,,,,,35000000.0,2012000.0,,,,,,2712000.0,0.0,,,-634000.0,,,5213000.0,33762000.0,-91370000.0,-6935000.0,-35711000.0,,,0.0,,,,,,,,958838000.0,,,-2078000.0,,0.5,-1432000.0,,,0.0,,-92000.0,,-8858000.0,,43599000.0,,,24952000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,6998000.0,,1916000.0,22474000.0,,,405781000.0,,594790000.0,0.0,40416000.0,108396000.0,2.79,97255000.0,41975000.0,,,35000000.0,,-9219000.0,82523000.0,40416000.0,464639000.0,,-1905000.0,11209000.0,,32019605.0,26666000,238359000.0,9305000.0,28451000.0,1511000.0,1916000.0,21131000.0,32305000.0,90071000.0,,-1982000.0,,26666000,159264000,2.812995,-1905000.0,-28718000.0,4804000.0,4704000.0,764300000.0,,91754000.0,199336000.0,,285687000.0,,346755000.0,346755000.0,-1642000.0,2792000.0,,40416000.0,183964000.0,38643000.0,183964000.0,91226000.0,199336000.0,-1001000.0,90071000.0,6998000.0,-12069000.0,2792000.0,91226000.0,90071000.0,5073000.0,5847000.0,82449000.0,-28114000.0,616881000.0,44379000.0,238359000.0,22930000.0,4804000.0,107626000.0,616881000.0,1.310916,5010000.0,,32230000.0,-2144000.0,60696000.0,51638000.0,963636000.0,-1583000.0,792000.0,441361000.0,41975000.0,41975000.0,,464639000.0,22930000.0,40416000.0,2135000.0,40416000.0,,48548000.0,,-19750000.0,24972000.0,,24522000.0,32019605.0,,128073000.0,60696000.0,-17453000.0,189793000.0,128073000.0,-8767000.0,,2135000.0,764300000.0,189793000.0,189009000.0,110618000.0,108396000.0,35000000.0,1842000.0,-17393000.0,,141634000.0,,5847000.0,2498000.0,0.0,,40416000.0,0.0,48548000.0,-319000.0,5073000.0,31164000.0,-95894000.0,-10033000.0,-16614000.0,,,73396000.0,,,,,,88488000.0,-3906000.0,963636000.0,7544000.0,-95894000.0,-1642000.0,441361000.0,1.3,-4391000.0,,,792000.0,-28777000.0,-72000.0,285687000.0,5675000.0,,34741000.0,,,28451000.0,6264000.0,-68626000.0,,,-42696000.0,73396000.0,1773000.0,-89384000.0,,-28095000.0,,,,,,,,,,,,,,,
2018-03-31,,,,21478000.0,,,,,,-13421000.0,,98115000.0,,,19346000.0,,,,,-2264000.0,,42679000.0,483986000.0,,,11127000.0,,,38180000,,,,,1793000.0,21625000.0,32327333.0,,,,,27412000,161410000,,,-38000.0,,-5709000.0,756181000.0,,,211808000.0,,288705000.0,,,328099000.0,,,,,,,175323000.0,,,-5442000.0,,2223000.0,,,96001000.0,,,6127000.0,,,639890000.0,,229984000.0,23390000.0,,109951000.0,,0.6,-2273000.0,,,-361000.0,66270000.0,51459000.0,,,1590000.0,441361000.0,19346000.0,19346000.0,,,,42679000.0,,42679000.0,38000.0,48534000.0,,-8750000.0,24047000.0,,25177000.0,31985332.0,,121945000.0,,5831000.0,187935000.0,,,,2140000.0,,,,,,35000000.0,1876000.0,,,,,,2569000.0,,,,0.0,,,4940000.0,25479000.0,-100770000.0,-3854000.0,-21696000.0,,,,,5092000.0,,,,,,967989000.0,,,-266000.0,,0.6,-4340000.0,,,1590000.0,,-786000.0,,2263000.0,,40416000.0,,,26674000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,,22617000.0,,,,,,-7000.0,,60632000.0,,,19679000.0,,,,,-3566000.0,,62476000.0,503665000.0,,,11299000.0,,,38628000,,,,,1666000.0,17075000.0,32437719.0,,,,,27619000,163687000,,,-141000.0,,-12567000.0,748330000.0,,,241137000.0,,289020000.0,,,326247000.0,,,,,,,210750000.0,,,-4123000.0,,2235000.0,,,98595000.0,,,6318000.0,,,663220000.0,,265615000.0,21206000.0,,110221000.0,,0.61,3027000.0,,,-293000.0,70071000.0,53466000.0,,,576000.0,441554000.0,19679000.0,19679000.0,,,,62476000.0,,62476000.0,,48547000.0,,-210750000.0,25847000.0,,25061000.0,32077353.0,,115873000.0,,5382000.0,184767000.0,,,,2148000.0,,,,,,,2268000.0,,,,,,3230000.0,,,,0.0,,,6136000.0,21217000.0,-104253000.0,-4142000.0,3750000.0,,,,,,,,,,,989467000.0,,,-3161000.0,,0.61,-3220000.0,,,0.0,,-437000.0,,19797000.0,,42679000.0,,,30079000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,,19997000.0,,,,,,0.0,,65951000.0,,,19214000.0,,,,,-20519000.0,,42671000.0,522879000.0,,,11034000.0,,,36364000,,,,,1749000.0,26794000.0,32565794.0,,,,,25465000,155043000,,,39000.0,,2262000.0,760370000.0,,,225706000.0,,302824000.0,,,300874000.0,,,,,,,178000000.0,,,-973000.0,,1500000.0,,,101205000.0,,,7462000.0,,,685202000.0,,234923000.0,20590000.0,,107041000.0,,0.6,4672000.0,,,-139000.0,71778000.0,48002000.0,,,2575000.0,449015000.0,19214000.0,19214000.0,,,,42671000.0,,42671000.0,,49461000.0,,-32769000.0,22537000.0,,23529000.0,32141397.0,,111142000.0,,4315000.0,194081000.0,,,,2150000.0,,,,,,,1801000.0,,,,,,2540000.0,-251000.0,,,-17399000.0,,,6132000.0,32489000.0,-108743000.0,-5695000.0,-31465000.0,,,,,,,,,,,986076000.0,,,-3697000.0,,0.59,-1666000.0,,,2575000.0,,0.0,,-19805000.0,,62476000.0,,,32891000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,5314000.0,,,20817000.0,,,439427000.0,,643679000.0,-4000.0,54268000.0,82056000.0,2.42,107751000.0,20334000.0,,,,,-5642000.0,98974000.0,54268000.0,528027000.0,,-2787000.0,11206000.0,,32256209.0,27255000,207681000.0,11592000.0,33789000.0,5988000.0,1205000.0,33480000.0,32479000.0,78573000.0,,-4011000.0,,27255000,163539000,2.435903,-1394000.0,-5263000.0,4902000.0,12003000.0,755041000.0,,96501000.0,226314000.0,,307746000.0,,289737000.0,289737000.0,-3602000.0,5131000.0,,54268000.0,156000000.0,40416000.0,156000000.0,99545000.0,226314000.0,4522000.0,78573000.0,5314000.0,-13432000.0,4165000.0,99545000.0,78573000.0,6722000.0,7372000.0,84909000.0,-6944000.0,691618000.0,44666000.0,207681000.0,22025000.0,4902000.0,112214000.0,691618000.0,0.63039,562000.0,,32445000.0,-1992000.0,67187000.0,51325000.0,981355000.0,20457000.0,-576000.0,447995000.0,20334000.0,20334000.0,,528027000.0,22025000.0,54268000.0,2151000.0,54268000.0,,44309000.0,,-22000000.0,24070000.0,,25263000.0,32256209.0,,105985000.0,67187000.0,4929000.0,194339000.0,105985000.0,-8721000.0,,2151000.0,755041000.0,194339000.0,204252000.0,118697000.0,82056000.0,,,-17399000.0,,152417000.0,,7372000.0,3253000.0,0.0,,54268000.0,0.0,44309000.0,-6016000.0,6722000.0,39512000.0,-113407000.0,-6032000.0,-22036000.0,,,82056000.0,,,,,,99030000.0,-7773000.0,981355000.0,,-113407000.0,-3602000.0,447995000.0,0.63,1453000.0,,,0.0,-5403000.0,-171000.0,307746000.0,11597000.0,,42671000.0,,,33789000.0,6413000.0,-71447000.0,,,-31991000.0,82056000.0,13852000.0,-274250000.0,,-19723000.0,,,,,,,,,,,,,,,
2019-03-31,,,,19720000.0,,,,,,-15135000.0,,63810000.0,,,18783000.0,,,,,-5780000.0,,39004000.0,546810000.0,,,10836000.0,,,37316000,,,,,1631000.0,13976000.0,32509132.0,,,,,26480000,157029000,,,35000.0,,-6335000.0,750222000.0,,,221666000.0,,308621000.0,,,261379000.0,,,,,,,140000000.0,,,-139000.0,,806000.0,,,99834000.0,,,7699000.0,,,710509000.0,,197569000.0,20922000.0,,107934000.0,,0.58,-12389000.0,,,-98000.0,66764000.0,49095000.0,,,2727000.0,446453000.0,18783000.0,18783000.0,,,,39004000.0,,39004000.0,,44311000.0,,-16000000.0,22615000.0,,24793000.0,32188469.0,,100088000.0,,6010000.0,196072000.0,,,,2156000.0,,,,,,,,,,,,,2895000.0,,,,,,,7609000.0,22483000.0,-112549000.0,-8507000.0,-31574000.0,,,757000.0,,6989000.0,,,,,,971888000.0,,,-4686000.0,,0.58,-912000.0,,,2727000.0,,-727000.0,,-15264000.0,,54268000.0,,,26342000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,,24664000.0,,,,,,0.0,,62091000.0,,,19829000.0,,,,,-101895000.0,,41674000.0,566639000.0,,,10896000.0,,,26402000,,,,,1991000.0,20122000.0,32506557.0,,,,,26402000,161554000,,,-359000.0,,-6632000.0,866435000.0,,,231885000.0,,211222000.0,,,365975000.0,,,,,,,228569000.0,,,-542000.0,,20186000.0,,,101595000.0,,,13312000.0,,,732345000.0,,303884000.0,22979000.0,,107636000.0,,0.612852,1350000.0,,,-33000.0,68430000.0,53918000.0,,,-998000.0,506852000.0,19829000.0,19829000.0,,,,41674000.0,,41674000.0,,57386000.0,,-32222000.0,27516000.0,,24881000.0,32355296.0,,139769000.0,,5052000.0,211222000.0,,,,2157000.0,,,,,,,,,,,,,2852000.0,,,,,,,8592000.0,26329000.0,-117883000.0,-6207000.0,77868000.0,,,530000.0,,0.0,,,,,,1098320000.0,,,-6194000.0,,0.61,1475000.0,,,,,0.0,,2670000.0,,39004000.0,,,29439000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,,,25279000.0,,,,,,0.0,,72023000.0,,,20676000.0,,,,,4566000.0,,59404000.0,587315000.0,,,11753000.0,,,37783000,,,,,2095000.0,35727000.0,32455000.0,,,,,26030000,158595000,,,126000.0,,8358000.0,856679000.0,,,239949000.0,,329160000.0,,,363042000.0,,,,,,,218569000.0,,,-5336000.0,,3165000.0,,,93995000.0,,,8600000.0,,,733586000.0,,291019000.0,22693000.0,,104587000.0,,0.64,10894000.0,,,78000.0,73830000.0,54008000.0,,,-2000.0,504094000.0,20676000.0,20676000.0,,,,59404000.0,,59404000.0,,57008000.0,,-25000000.0,27978000.0,,24436000.0,32094000.0,,134397000.0,,3760000.0,207406000.0,,,,2160000.0,,,,,,,,,,,,,2699000.0,,,,0.0,,,8611000.0,42682000.0,-121754000.0,-6955000.0,-28669000.0,,,,,0.0,,,,,,1096628000.0,,,-9055000.0,,0.64,7777000.0,,,,,-20594000.0,,17730000.0,,41674000.0,,,36739000.0,,,,,,,,,,,,,,,,,,,,,,,,,
