date,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualCapitalExpenditure,annualDeferredIncomeTax,annualSellingGeneralAndAdministration,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,annualCurrentAssets,trailingInterestExpense,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingOperatingExpense,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyEbitda,annualRepaymentOfDebt,annualInterestExpense,quarterlyBasicAverageShares,annualTotalRevenue,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,annualChangeInInventory,trailingNetIncome,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingTaxProvision,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,annualCashDividendsPaid,annualPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualNetIncome,annualCurrentDebt,annualCostOfRevenue,annualBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualBasicEPS,annualStockholdersEquity,trailingCashDividendsPaid,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualRetainedEarnings,quarterlyInventory,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,annualInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualCapitalStock,trailingChangeInWorkingCapital,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualNetPPE,annualCommonStockIssuance,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDepreciationAndAmortization,annualAccountsPayable,annualEbitda,annualDilutedEPS,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyCapitalStock,annualEndCashPosition,annualOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingPretaxIncome,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyFreeCashFlow,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualInvestmentsAndAdvances,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingDepreciationAndAmortization,quarterlyChangeInAccountPayable,trailingBasicEPS,annualOtherShortTermInvestments,trailingDeferredIncomeTax,annualPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable
2015-12-31,1869100000.0,-1545100000.0,-2879800000.0,154800000.0,37692400000.0,2434300000.0,,,-14574800000.0,-1813900000.0,-1400000.0,2434300000.0,,1831400000.0,9643000000.0,,,0.0,-6099200000.0,-122200000.0,-16600000.0,,,,-180600000.0,874700000.0,5607600000.0,-7600000.0,10100000.0,1611900000.0,7685500000.0,-305800000.0,2026400000.0,,33300000.0,4529300000.0,0.0,7087900000.0,1891700000.0,-1054500000.0,638300000.0,906800000.0,25413000000.0,,2506500000.0,9789200000.0,1710800000.0,,28295700000.0,,4725200000.0,2950400000.0,9643000000.0,30850800000.0,-111700000.0,675100000.0,167900000.0,,,0.0,-1600000.0,27900400000.0,504600000.0,44594500000.0,23117600000.0,44900000.0,,6341300000.0,-592700000.0,,2077900000.0,4219600000.0,1.31,-3230300000.0,-140600000.0,,-14574800000.0,4529300000.0,4529300000.0,,15623800000.0,906800000.0,1704300000.0,,154800000.0,1869100000.0,,1206200000.0,-1420000000.0,1206200000.0,1378700000.0,24122100000.0,2074000000.0,5233000000.0,0.0,4.994817,7087900000.0,,,177600000.0,,919900000.0,44594500000.0,100100000.0,58000000.0,110000000.0,2516300000.0,1611900000.0,1298700000.0,3834800000.0,37938700000.0,735300000.0,1555700000.0,2516300000.0,2950400000.0,100100000.0,1704300000.0,1298700000.0,,1.330172,24122100000.0,792700000.0,16600000.0,,675100000.0,,,7685500000.0,-170400000.0,23117600000.0,,,-2879800000.0,-813900000.0,27900400000.0,-15000000.0,6539100000.0,389700000.0,874700000.0,7194000000.0,4.8,2452500000.0,7685500000.0,7685500000.0,,944600000.0,16600000.0,7685500000.0,7354900000.0,,28295700000.0,,,,37692400000.0,7685500000.0,,,-19700000.0,180900000.0,,786000000.0,6555700000.0,30850800000.0,,792700000.0,,37938700000.0,1206200000.0,2074000000.0,-15200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,-4311700000.0,-2402600000.0,298500000.0,38427200000.0,,,,,,,,,1735500000.0,,,,0.0,,217200000.0,31600000.0,,,,,654500000.0,,,-11800000.0,,3310100000.0,-255900000.0,,,40500000.0,,,3863000000.0,1794700000.0,,,877857531.0,,,2313500000.0,,1576400000.0,,,,,2858700000.0,5051600000.0,,-52500000.0,578000000.0,,,,,-213500000.0,27073700000.0,477800000.0,44912400000.0,23421800000.0,,,5903900000.0,-391800000.0,,,-5952600000.0,1.23,,,,-15005400000.0,,,,,,,,,1932100000.0,,1098600000.0,,1098600000.0,1719100000.0,,2060800000.0,-4375400000.0,0.0,,,,,,,894900000.0,,93700000.0,55400000.0,,,1563000000.0,1162100000.0,3590400000.0,,,,2569800000.0,,,1660300000.0,,,1.251456,23352600000.0,820100000.0,,,578000000.0,,,,,,,,,-780800000.0,,,,383700000.0,,,,7685500000.0,3310100000.0,3310100000.0,,,16600000.0,,,,28743800000.0,,,,,,,,,218300000.0,,1327300000.0,,29932400000.0,,,,33795400000.0,1098600000.0,,31000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,-3380700000.0,-2674800000.0,219300000.0,37814400000.0,,,,,,,,,1989900000.0,,,,0.0,,-303500000.0,-190300000.0,,,,,574600000.0,,,-20900000.0,,3128000000.0,-203700000.0,,,27300000.0,,,640000000.0,1874100000.0,,,853361988.0,,,2586000000.0,,1650200000.0,,,-11600000.0,,2667200000.0,5046600000.0,,238700000.0,596100000.0,,,,,-600400000.0,29839300000.0,557300000.0,45272500000.0,22849900000.0,,,6265000000.0,-352500000.0,,,-1136800000.0,1.25,,,,-14964500000.0,,,,,,,,,1899300000.0,,1092900000.0,,1092900000.0,1248400000.0,,2208000000.0,-182100000.0,0.0,,,,,,,871200000.0,,87400000.0,-118800000.0,,,1571200000.0,1267100000.0,3679000000.0,,,,2498600000.0,,,1621300000.0,,,1.280699,26010000000.0,852100000.0,,,596100000.0,,,,,,,,,-759300000.0,,,,383300000.0,,,,3310100000.0,3128000000.0,3128000000.0,,,16600000.0,,,,28099900000.0,,,,,,,,,223900000.0,,895900000.0,,32506500000.0,,,,33146500000.0,1092900000.0,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,-1969800000.0,-2622600000.0,561300000.0,37931100000.0,,,,,,,,,2164100000.0,,,,0.0,,783900000.0,-216000000.0,,,,,852200000.0,,,-49700000.0,,2266700000.0,-351100000.0,,,34300000.0,,,-1624100000.0,2125900000.0,,,830443627.0,,,2747000000.0,,1904500000.0,,,,,4476700000.0,4302100000.0,,2900000.0,582900000.0,,,,,-5700000.0,29634300000.0,629100000.0,45030000000.0,22985700000.0,,,6424100000.0,-405300000.0,,,-2775700000.0,1.5,,,,-14945400000.0,,,,,,,,,1816400000.0,,1275400000.0,,1275400000.0,2251100000.0,,2248500000.0,-861300000.0,0.0,,,,,,,847700000.0,,90500000.0,-37400000.0,,,1995000000.0,1349800000.0,3677100000.0,,,,2504700000.0,,,1378800000.0,,,1.535806,26007000000.0,878000000.0,,,582900000.0,,,,,,,,,-745100000.0,,,,370600000.0,,,,3128000000.0,2266700000.0,2266700000.0,,,16600000.0,,,,28184800000.0,,,,,,,,,221400000.0,,1845800000.0,,34111000000.0,,,,32486900000.0,1275400000.0,,-11800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,1855300000.0,-1508800000.0,-3092900000.0,267200000.0,34443400000.0,2384500000.0,,,-13185800000.0,-1821100000.0,-538600000.0,2384500000.0,,1930700000.0,4848600000.0,,,1527000000.0,-11171000000.0,-530500000.0,-163900000.0,,,,-159000000.0,756000000.0,-6288100000.0,-3000000.0,-27100000.0,1406800000.0,1223400000.0,-170900000.0,2179500000.0,,29200000.0,4686500000.0,694800000.0,-2204300000.0,1956100000.0,-822900000.0,884800000.0,819300000.0,24621900000.0,,2558200000.0,10204700000.0,1734900000.0,,26175300000.0,,4238500000.0,3468300000.0,4848600000.0,33228200000.0,-92200000.0,627500000.0,167000000.0,,,1527000000.0,-3300000.0,29759900000.0,541500000.0,46222700000.0,21257600000.0,28100000.0,,6028900000.0,-671500000.0,,7685500000.0,-1371200000.0,1.44,-3058200000.0,-109500000.0,,-13185800000.0,4686500000.0,4686500000.0,77200000.0,14417200000.0,819300000.0,1817100000.0,,267200000.0,1855300000.0,,1193400000.0,-981600000.0,1193400000.0,814900000.0,25878500000.0,2064300000.0,-869300000.0,694800000.0,5.720127,-2204300000.0,,,96900000.0,,829700000.0,46222700000.0,58900000.0,27800000.0,131300000.0,2336500000.0,1406800000.0,1474100000.0,3470700000.0,31023900000.0,-11262400000.0,1516500000.0,2336500000.0,3468300000.0,58900000.0,1817100000.0,1474100000.0,,1.456609,25878500000.0,725900000.0,16600000.0,,627500000.0,,,1223400000.0,-73000000.0,21257600000.0,,,-3092900000.0,-773000000.0,29759900000.0,89800000.0,6059600000.0,378900000.0,756000000.0,7750800000.0,5.44,2266700000.0,1223400000.0,1223400000.0,,861200000.0,16600000.0,1223400000.0,7820200000.0,,26175300000.0,,,,34443400000.0,1223400000.0,77200000.0,,-109500000.0,221200000.0,,143400000.0,6866000000.0,33228200000.0,,725900000.0,,31023900000.0,1193400000.0,2064300000.0,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,-748000000.0,-2705000000.0,497400000.0,34451500000.0,,,,,,,,,1908100000.0,,,,1549500000.0,,8000000.0,85900000.0,,,,,678400000.0,,,-42200000.0,,2412200000.0,138100000.0,,,22700000.0,,,-2030800000.0,2026100000.0,,,815070168.0,,,2429400000.0,,1807500000.0,,,-3100000.0,,3220700000.0,5907200000.0,,-112700000.0,521300000.0,,,,,-402100000.0,30930400000.0,592700000.0,46666900000.0,21214100000.0,,,5675900000.0,-427700000.0,,,-587200000.0,1.47,,,,-13237400000.0,,,,,,,,,1933300000.0,,1214800000.0,,1214800000.0,1544000000.0,,2139000000.0,1149600000.0,391900000.0,,,,,,,825200000.0,,56800000.0,119800000.0,,,1154800000.0,1336700000.0,3246500000.0,,,,2299200000.0,,,1807200000.0,,,1.490424,26984200000.0,766500000.0,,,521300000.0,,,,,,,,,-770600000.0,,,,325300000.0,,,,1223400000.0,2412200000.0,2412200000.0,,,16600000.0,,,,26213100000.0,,,,,,222900000.0,,,218600000.0,,1116300000.0,,34151100000.0,,,,32120300000.0,1214800000.0,,-6500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,-1107700000.0,-2486400000.0,212900000.0,35397900000.0,,,,,,,,,2183000000.0,,,,1388600000.0,,-531100000.0,64600000.0,,,,,536000000.0,,,-96000000.0,,2392400000.0,-146800000.0,,,21300000.0,,,-2000600000.0,2292300000.0,,,809996613.0,,,2708400000.0,,2061400000.0,,,-15000000.0,,2743300000.0,5892500000.0,,-76000000.0,525400000.0,,,,,-1400000.0,32042500000.0,666300000.0,47300600000.0,21689300000.0,,,6049700000.0,-368700000.0,,,-1166500000.0,1.7,,,,-13708600000.0,,,,,,,,,2078500000.0,,1395100000.0,,1395100000.0,1213400000.0,,2229900000.0,-1200000.0,328000000.0,,,,,,,819200000.0,,56700000.0,107600000.0,,,1171600000.0,1457300000.0,3341300000.0,,,,2345200000.0,,,1661700000.0,,,1.722353,28150900000.0,779700000.0,,,525400000.0,,,,,,,,,-761500000.0,,,,339500000.0,,,,2412200000.0,2392400000.0,2392400000.0,,,16600000.0,,,,26892700000.0,,,,,,209900000.0,,,230900000.0,,844700000.0,,34785800000.0,,,,32785200000.0,1395100000.0,,1900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,-2081700000.0,-2236700000.0,347700000.0,36038900000.0,,,,,,,,,2250500000.0,,,,0.0,,124700000.0,225100000.0,,,,,685200000.0,,,-45700000.0,,2671200000.0,1174700000.0,,,39500000.0,,,-3477600000.0,3056200000.0,,,797185588.0,,,2817500000.0,,2819500000.0,,,-20800000.0,,3740200000.0,4790300000.0,,-42300000.0,567000000.0,,,,,-3600000.0,32297000000.0,935800000.0,47631500000.0,21978600000.0,,,5754600000.0,-416900000.0,,,-2810000000.0,2.32,,,,-14060300000.0,,,,,,,,,2417600000.0,,1883700000.0,,1883700000.0,1684500000.0,,2292300000.0,125400000.0,0.0,,,,,,,813500000.0,,54200000.0,799200000.0,,,1402400000.0,1569000000.0,2937100000.0,,,,2373300000.0,,,1602100000.0,,,2.362938,28402600000.0,999800000.0,,,567000000.0,,,,,,,,,-755300000.0,,,,355800000.0,,,,2392400000.0,2671200000.0,2671200000.0,,,16600000.0,,,,27769300000.0,,,,,,215800000.0,,,236700000.0,,1267600000.0,,36037200000.0,,,,32559600000.0,1883700000.0,,3500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,2562800000.0,-748300000.0,-2178400000.0,265800000.0,36626400000.0,2231300000.0,,,-14178100000.0,-1853700000.0,-36400000.0,2231300000.0,,2047900000.0,5327200000.0,,,0.0,-4685700000.0,-582100000.0,-412000000.0,,,,-340700000.0,924800000.0,1066400000.0,-20500000.0,-62000000.0,1424600000.0,2463800000.0,-604000000.0,3381200000.0,,34000000.0,5192300000.0,0.0,-3268000000.0,2120200000.0,-1649400000.0,921300000.0,794100000.0,22820400000.0,,2665500000.0,10620800000.0,1885100000.0,,28476500000.0,-38100000.0,3697500000.0,2890600000.0,5327200000.0,37071700000.0,1118500000.0,617600000.0,-980500000.0,,,0.0,-1242300000.0,34181100000.0,1186400000.0,48325800000.0,22448300000.0,-37300000.0,,5340200000.0,-640400000.0,,1223400000.0,-747100000.0,0.87,-3089200000.0,-77000000.0,,-14178100000.0,5192300000.0,5192300000.0,,12199600000.0,794100000.0,1119400000.0,,265800000.0,2562800000.0,,698700000.0,562000000.0,698700000.0,1109300000.0,29536400000.0,1154400000.0,-207400000.0,0.0,6.538597,-3268000000.0,,,1050700000.0,,803000000.0,48325800000.0,58800000.0,71300000.0,117500000.0,2379700000.0,1424600000.0,1976200000.0,2674700000.0,33803700000.0,-5310800000.0,1363400000.0,2379700000.0,2890600000.0,58800000.0,1119400000.0,1976200000.0,,0.879864,29536400000.0,1085700000.0,16600000.0,,617600000.0,,,2463800000.0,1097900000.0,22448300000.0,,,-2178400000.0,-801800000.0,34181100000.0,-59700000.0,5551200000.0,342800000.0,924800000.0,9494800000.0,6.37,2671200000.0,2463800000.0,2463800000.0,,815500000.0,16600000.0,2463800000.0,8389500000.0,,28476500000.0,,,,36626400000.0,2463800000.0,,,-245900000.0,235100000.0,,468900000.0,8573500000.0,37071700000.0,,1085700000.0,,33803700000.0,698700000.0,1154400000.0,-19400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,-1632900000.0,-2146500000.0,462000000.0,37164700000.0,,,,,,,,,1994600000.0,,,,,,-107200000.0,29200000.0,,,607400000.0,,779900000.0,,,-41000000.0,,2468000000.0,-359100000.0,,,39800000.0,,,-4718800000.0,2124700000.0,,,785177398.0,,,2527700000.0,,1887900000.0,,,-23700000.0,,2821400000.0,4909300000.0,,-54900000.0,533100000.0,,,,,-1001600000.0,35620300000.0,512500000.0,48396500000.0,22704000000.0,,,5138900000.0,-552800000.0,,,-1306200000.0,1.72,,,,-14460700000.0,,,,,,,,,2557400000.0,,1375400000.0,,1375400000.0,1645200000.0,,1154000000.0,4200000.0,,,,,,,,798700000.0,,53800000.0,124600000.0,,,1270800000.0,1951600000.0,2611200000.0,,,,2404800000.0,,,979900000.0,,,1.751706,30869500000.0,1147400000.0,,,533100000.0,,,,,,,,,-797500000.0,,,,362900000.0,,,,2463800000.0,2468000000.0,2468000000.0,,,16600000.0,,,,28813600000.0,,,,,,,,,236800000.0,,1092400000.0,,38441700000.0,,,,33722900000.0,1375400000.0,,-5200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,-1607200000.0,-2435000000.0,211500000.0,36577300000.0,,,,,,,,,2197400000.0,,,,,,-510100000.0,54400000.0,,,606700000.0,,917900000.0,,,-63900000.0,,1623500000.0,-490800000.0,,,23900000.0,,,-5851000000.0,2258300000.0,,,775800409.0,,,2739500000.0,,2018100000.0,,,-11600000.0,,2970300000.0,4355600000.0,,-90700000.0,542100000.0,,,,,-1200000.0,35589100000.0,521800000.0,49106700000.0,22361200000.0,,,5353900000.0,-611300000.0,,,-1564200000.0,1.9,,,,-14216100000.0,,,,,,,,,2516800000.0,,1496300000.0,,1496300000.0,1338800000.0,,1134600000.0,-844500000.0,,,,,,,,787100000.0,,49600000.0,60800000.0,,,1269900000.0,2217200000.0,2614400000.0,,,,2347200000.0,,,1173100000.0,,,1.928718,30687700000.0,1127600000.0,,,542100000.0,,,,,,,,,-786100000.0,,,,365000000.0,,,,2468000000.0,1623500000.0,1623500000.0,,,16600000.0,,,,28352800000.0,,,,,,292200000.0,,,240200000.0,,727500000.0,,38559400000.0,,,,32708400000.0,1496300000.0,,-1600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,-1040700000.0,-2508300000.0,160000000.0,36946400000.0,,,,,,,,,2306900000.0,,,,,,444300000.0,31100000.0,,,617000000.0,,932800000.0,,,-98100000.0,,2574500000.0,-721300000.0,,,36000000.0,,,-6792600000.0,2408800000.0,,,770910250.0,,,2822100000.0,,2158700000.0,,,-40200000.0,,3626700000.0,5553100000.0,,15300000.0,515200000.0,,,,,-1900000.0,37219600000.0,521400000.0,49076200000.0,22613600000.0,,,5369400000.0,-703800000.0,,,-768000000.0,2.1,,,,-14332800000.0,,,,,,,,,2406500000.0,,1637300000.0,,1637300000.0,2471100000.0,,1129200000.0,951000000.0,,,,,,,,779600000.0,,41900000.0,103100000.0,,,1389500000.0,2266800000.0,2547300000.0,,,,2345000000.0,,,1201800000.0,,,2.123853,31895200000.0,1135500000.0,,,515200000.0,,,,,,,,,-779800000.0,,,,375100000.0,,,,1623500000.0,2574500000.0,2574500000.0,,,16600000.0,,,,28500600000.0,,,,,,,,,250100000.0,,1767300000.0,,40846300000.0,,,,34053700000.0,1637300000.0,,-5300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,5915300000.0,-926900000.0,-2609500000.0,228300000.0,22842700000.0,2200200000.0,,,-14350900000.0,-2741700000.0,102600000.0,2200200000.0,,2086900000.0,4053200000.0,,,745700000.0,-5207700000.0,-299700000.0,-12100000.0,,,627800000.0,-479400000.0,1207900000.0,-1597800000.0,-20000000.0,-99900000.0,1283600000.0,866000000.0,-883900000.0,1891800000.0,,25400000.0,5924300000.0,,-6258400000.0,2005500000.0,-1759600000.0,981200000.0,767100000.0,21025200000.0,,2696700000.0,10786000000.0,1751400000.0,,28758000000.0,-26200000.0,4225000000.0,2973500000.0,4053200000.0,39069600000.0,55400000.0,609800000.0,-472700000.0,,,745700000.0,-754900000.0,36096100000.0,336100000.0,50487000000.0,22842700000.0,-1900000.0,,5163000000.0,-873800000.0,,2463800000.0,-2311200000.0,1.82,-3255900000.0,-101700000.0,,-14350900000.0,5924300000.0,5924300000.0,,10239200000.0,767100000.0,1215500000.0,,228300000.0,5915300000.0,,1415300000.0,-2455100000.0,1415300000.0,1511600000.0,31075300000.0,3805300000.0,-1708500000.0,,7.722983,-6258400000.0,,,1515100000.0,627800000.0,776600000.0,50487000000.0,51100000.0,-80500000.0,125100000.0,2331500000.0,1283600000.0,2441500000.0,2466300000.0,32811200000.0,-5949600000.0,1482000000.0,2331500000.0,2973500000.0,51100000.0,1215500000.0,2441500000.0,,1.845001,31075300000.0,1202800000.0,16600000.0,,609800000.0,,,866000000.0,208000000.0,22842700000.0,,,-2609500000.0,-892500000.0,36096100000.0,129400000.0,6966700000.0,379000000.0,1207900000.0,8797300000.0,7.54,2574500000.0,866000000.0,866000000.0,,785600000.0,16600000.0,866000000.0,8585800000.0,,28758000000.0,,,,22842700000.0,866000000.0,,,-302900000.0,254100000.0,,637800000.0,7816100000.0,39069600000.0,,1202800000.0,,32811200000.0,1415300000.0,3805300000.0,-7900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,-996100000.0,-2520100000.0,339300000.0,50099200000.0,,,,,,,,,2037200000.0,,,,,,162200000.0,54300000.0,,,629800000.0,,823600000.0,,,-401200000.0,,2289100000.0,-771300000.0,,,31600000.0,,,-6550900000.0,2105400000.0,,,763556377.0,,,2536300000.0,,1831300000.0,,,-9000000.0,,3379600000.0,4964400000.0,,51500000.0,499100000.0,,,,,-415000000.0,49637900000.0,502900000.0,50928600000.0,35608700000.0,,,4955600000.0,-515300000.0,,,220700000.0,1.72,,,,-14490500000.0,,,,,,,,,2385500000.0,,1328400000.0,,1328400000.0,2020600000.0,,1017300000.0,1423100000.0,767900000.0,,,,,,,771600000.0,,40800000.0,58200000.0,,,1196000000.0,1992700000.0,2419300000.0,,,,2317800000.0,,,1331000000.0,,,1.739754,32892000000.0,1190200000.0,,,499100000.0,,,,,,,,,-886800000.0,,,,392600000.0,,,,866000000.0,2289100000.0,2289100000.0,,,16600000.0,,,,41502200000.0,,,,,,,,,274100000.0,,1505300000.0,,53017500000.0,,,,46466600000.0,1328400000.0,,-11300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,-1067400000.0,-2496600000.0,270800000.0,50715200000.0,,,,,,,,,2296400000.0,,,,,,-91500000.0,58000000.0,,,639600000.0,,796800000.0,,,-54900000.0,,1134500000.0,-900000000.0,,,28900000.0,,,-6808800000.0,2690300000.0,,,761800000.0,,,2829500000.0,,2007800000.0,,,-384800000.0,,3240000000.0,3915400000.0,,14900000.0,533100000.0,,,,,-981200000.0,49768600000.0,490900000.0,51562500000.0,36027000000.0,,,5341300000.0,-597800000.0,,,-2196100000.0,1.97,,,,-14688200000.0,,,,,,,,,2449600000.0,,1516900000.0,,1516900000.0,1925500000.0,,939200000.0,-1154600000.0,,,,,,,,768700000.0,,44200000.0,-15100000.0,,,1191100000.0,2055000000.0,2511800000.0,,,,2580500000.0,,,1358300000.0,,,1.99,32654300000.0,1227300000.0,,,533100000.0,,,,,,,,,-883000000.0,,,,398300000.0,,,,2289100000.0,1134500000.0,1134500000.0,,,16600000.0,,,,42284400000.0,,,,,,,,,284200000.0,,1327700000.0,,53008600000.0,,,,46199800000.0,1516900000.0,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,-1467800000.0,-2663100000.0,277900000.0,50213600000.0,,,,,,,,,2409300000.0,,,,,,221500000.0,78500000.0,,,640100000.0,,849500000.0,,,-73600000.0,,1177300000.0,-592800000.0,,,29600000.0,,,-8599200000.0,2432800000.0,,,753093326.0,,,2903400000.0,,2152200000.0,,,-41000000.0,,4275600000.0,3604900000.0,,-64200000.0,543600000.0,,,,,-667900000.0,50128600000.0,544300000.0,51359500000.0,35790900000.0,,,5430600000.0,-548700000.0,,,-1577600000.0,2.11,,,,-14422700000.0,,,,,,,,,2622000000.0,,1607900000.0,,1607900000.0,2286700000.0,,976500000.0,42800000.0,,,,,,,,763900000.0,,42600000.0,23500000.0,,,1262800000.0,2005300000.0,2527200000.0,,,,2541800000.0,,,1560500000.0,,,2.135061,32850100000.0,1245400000.0,,,494100000.0,,,,,,,,,-876900000.0,,,,413400000.0,,,,1134500000.0,1177300000.0,1177300000.0,,,16600000.0,,,,42200100000.0,,,,,,,,,280600000.0,,1738000000.0,,54404200000.0,,,,45805000000.0,1607900000.0,,-12700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
