date,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualCurrentDebt,trailingTotalRevenue,annualTotalRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualDilutedAverageShares,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,trailingOperatingIncome,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyStockBasedCompensation,annualCommonStockIssuance,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingTaxProvision,quarterlyEbitda,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyDilutedEPS,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyOperatingIncome,annualDilutedEPS,trailingNetIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualOtherNonCashItems,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyNetIncome,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualNetPPE,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyCurrentDebt,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyPretaxIncome,annualEbitda,quarterlyCommonStockIssuance,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualChangeInInventory,trailingCashDividendsPaid,annualPretaxIncome,annualInterestExpense,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,trailingBeginningCashPosition,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,annualGoodwill,quarterlyRepurchaseOfCapitalStock,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingGrossProfit,annualOtherCurrentLiabilities,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualCapitalExpenditure,annualBasicEPS,annualInvestingCashFlow,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingInterestExpense,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
2012-09-30,,14260000.0,,,,,,,,,,-1295000.0,,-872000.0,,,5761000.0,,,,243126000.0,-13196000.0,,144384000.0,,,,10147000.0,,,4458719000.0,,-14581000.0,,,1274465000.0,,,,0.11,,,,,,80986000.0,,,60276000.0,,,1049255000.0,632097000.0,6690448000.0,,,728861000.0,,,0.0,,618292000.0,,,,,2527450000.0,,,601938000.0,,,397414000.0,3826622000.0,,,,,126923000.0,42226000.0,15621000.0,,,14260000.0,3767197000.0,,,66647000.0,3086716000.0,,914000.0,,-15000.0,,-3477496000.0,,-2604000.0,3212952000.0,243126000.0,,336978000.0,680880000.0,-10992000.0,,66647000.0,,,243126000.0,,,285153000.0,,,,693308000.0,,,0.11,-132000.0,129753000.0,,141459000.0,1201000.0,,4629000.0,,0.0,,,96820000.0,-15834000.0,,,,,,,,,8225916000.0,,213735000.0,,,,,,,7176661000.0,,84825000.0,,,,,,129596000.0,,,-204723000.0,,158301000.0,,,,,,130215000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,275478000.0,3483000.0,,150602000.0,,2567310000.0,2233284000.0,15083000.0,129745000.0,27091000.0,,-1298000.0,,10463000.0,3929126000.0,113337000.0,8112000.0,0.0,,145118000.0,275478000.0,19234000.0,,9304000.0,,266000.0,,30264000.0,73583000.0,,4365537000.0,42081000.0,-3636000.0,,20378000.0,1276649000.0,161113000.0,-53926000.0,308143000.0,0.03,,,-225517000.0,,,100777000.0,1761000.0,275478000.0,9304000.0,-0.41,,984972000.0,436411000.0,6666617000.0,,4365537000.0,608431000.0,,-52593000.0,15083000.0,-5183000.0,671775000.0,129745000.0,296980000.0,155839000.0,2526401000.0,2526401000.0,984972000.0,171671000.0,529225000.0,-52593000.0,259140000.0,296980000.0,3929126000.0,,,3761062000.0,667000.0,79206000.0,42081000.0,4488000.0,171671000.0,,3483000.0,3761062000.0,1276649000.0,8126599000.0,66873000.0,3086716000.0,-66492000.0,798000.0,313396000.0,-134660000.0,335022000.0,-3507432000.0,,48759000.0,3159185000.0,275478000.0,129721000.0,335022000.0,657367000.0,647000.0,,69902000.0,3159185000.0,238475000.0,275478000.0,7141627000.0,334026000.0,150602000.0,436411000.0,17474000.0,52928000.0,692532000.0,692532000.0,,0.03,65000.0,129954000.0,657367000.0,161113000.0,-131598000.0,0.0,5135000.0,357842000.0,0.0,671775000.0,,144716000.0,-43939000.0,275478000.0,,-9028000.0,,-120418000.0,213067000.0,17412000.0,73583000.0,8126599000.0,,172472000.0,,,6666617000.0,,-69830000.0,,7141627000.0,,32352000.0,-3507432000.0,3086716000.0,,,,129721000.0,113337000.0,-134780000.0,-225517000.0,65625000.0,243126000.0,25883000.0,,172472000.0,,119639000.0,131008000.0,-93357000.0,-0.41,10399000.0,-129235000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,-54836000.0,,,,,,,,,,-1299000.0,,-2719000.0,,,4933000.0,,,,188081000.0,-67274000.0,,22938000.0,,,,22349000.0,73392000.0,,4363546000.0,,-39918000.0,,,1220512000.0,,,,-0.42,,,,,,-39718000.0,,,-52659000.0,,,927362000.0,469853000.0,6668630000.0,,,538162000.0,,,12929000.0,,680476000.0,,,,,2525420000.0,,,520507000.0,,,322172000.0,3893693000.0,,,,,17655000.0,41707000.0,-61619000.0,,,-54836000.0,3714929000.0,,,64655000.0,3095801000.0,,2000.0,,-10016000.0,,-3507394000.0,,4974000.0,3161236000.0,188081000.0,,340574000.0,614405000.0,-38818000.0,,70314000.0,,,188081000.0,,,140604000.0,,,,691840000.0,,,-0.42,856000.0,130186000.0,,160529000.0,-7256000.0,,-100437000.0,,,,,-12867000.0,-26851000.0,,-60212000.0,,,,,,,8078475000.0,,212572000.0,,,,,,,7151113000.0,,-87397000.0,,,,,,129952000.0,116677000.0,,-221231000.0,,275478000.0,,,,,,130186000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,28772000.0,,,,,,,,,,-1299000.0,,2513000.0,,,6169000.0,,,,86979000.0,-27291000.0,,140416000.0,,,,-130644000.0,73068000.0,,4306704000.0,,8337000.0,,,1247984000.0,,,,0.22,,,,,,-65668000.0,,,63456000.0,,,911649000.0,391769000.0,6730505000.0,,,738733000.0,,,12926000.0,,652480000.0,,,,,2524420000.0,,,605838000.0,,,404682000.0,3914935000.0,,,,,132895000.0,43194000.0,30128000.0,,,28772000.0,3813520000.0,,,64902000.0,3086219000.0,,0.0,,-151461000.0,,-3519862000.0,,23696000.0,3210643000.0,86979000.0,,340487000.0,664967000.0,6151000.0,,69439000.0,,,86979000.0,,,100161000.0,,,50873000.0,698471000.0,,,0.22,32000.0,130250000.0,,170048000.0,-41333000.0,,36279000.0,,,,,-32478000.0,-33190000.0,,-29739000.0,,,,,,,8120224000.0,,163466000.0,,,,,,,7208575000.0,,-101102000.0,,,,,,129963000.0,128142000.0,,-156666000.0,,188081000.0,,,,,,131332000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,41363000.0,,,,,,,,,,-1292000.0,,1098000.0,,,5687000.0,,,,245813000.0,-46116000.0,,168737000.0,,,,29348000.0,225863000.0,,4447145000.0,,5719000.0,,,1288054000.0,,,,0.31,,,,,,248088000.0,,,90417000.0,,,1100961000.0,358643000.0,6792470000.0,,,813568000.0,,,10559000.0,,666115000.0,,,,,2523389000.0,,,654585000.0,,,445230000.0,4088502000.0,,,,,158983000.0,43275000.0,42150000.0,,,41363000.0,3862911000.0,,,65854000.0,3081521000.0,,0.0,,-145016000.0,,-3578010000.0,,11660000.0,3214460000.0,245813000.0,,328179000.0,673135000.0,10793000.0,,68566000.0,,,245813000.0,,,163000.0,,,,697655000.0,,,0.32,8000.0,130266000.0,,172184000.0,-100407000.0,,52943000.0,,,,,305357000.0,-57269000.0,,0.0,,,,,,,8310056000.0,,204029000.0,,,,,,,7209095000.0,,158834000.0,,,,,,129989000.0,154451000.0,,-153876000.0,,86979000.0,,,,,,131320000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,198201000.0,9083000.0,,170000.0,,2770709000.0,2343829000.0,10559000.0,131467000.0,15485000.0,,-1301000.0,,229000.0,4026903000.0,143807000.0,5304000.0,3821000.0,,85582000.0,198201000.0,-155509000.0,,125683000.0,,161000.0,,25002000.0,224743000.0,,4325500000.0,42387000.0,-9201000.0,,-53945000.0,1295834000.0,174144000.0,20756000.0,274217000.0,0.07,,,-99631000.0,,,-57120000.0,-39000.0,198201000.0,51448000.0,0.19,,955959000.0,298597000.0,6933602000.0,,4325500000.0,680246000.0,,24382000.0,10559000.0,-5191000.0,578842000.0,130272000.0,339621000.0,275478000.0,2522243000.0,2522243000.0,955959000.0,159620000.0,562899000.0,24382000.0,259427000.0,339621000.0,4026903000.0,,,3938106000.0,1121000.0,117347000.0,42387000.0,10096000.0,159620000.0,,9083000.0,3938106000.0,1295834000.0,8263606000.0,64016000.0,3081521000.0,-24459000.0,-41000.0,283395000.0,-109000.0,344606000.0,-3621585000.0,,4951000.0,3312017000.0,198201000.0,130200000.0,344606000.0,701075000.0,-2585000.0,,65899000.0,3312017000.0,360962000.0,198201000.0,7307647000.0,426880000.0,170000.0,298597000.0,22093000.0,,697578000.0,697578000.0,,0.07,-735000.0,130383000.0,701075000.0,174144000.0,6947000.0,-89951000.0,7511000.0,457775000.0,,578842000.0,,100950000.0,-158070000.0,198201000.0,0.0,-7700000.0,,-3703000.0,202588000.0,-42260000.0,224743000.0,8263606000.0,,154620000.0,,,6933602000.0,,-35063000.0,,7307647000.0,,-47612000.0,-3621585000.0,3081521000.0,,,,130200000.0,143807000.0,-306602000.0,-99631000.0,45279000.0,245813000.0,152663000.0,,154620000.0,,-77277000.0,131650000.0,-275380000.0,0.19,-296190000.0,-142049000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,53995000.0,,,,,,,,,,-6531000.0,,75573000.0,,,4319000.0,,,,268773000.0,628811000.0,,27683000.0,,,,40127000.0,218946000.0,,3841116000.0,,-7648000.0,,,1343294000.0,,,,0.41,,,,,,-50978000.0,,,-41695000.0,,,1053742000.0,340868000.0,6340034000.0,,,574420000.0,,,0.0,,581286000.0,,,,,2006782000.0,,,540328000.0,,,348337000.0,3500248000.0,,,,,34092000.0,42137000.0,54505000.0,,,53995000.0,4031119000.0,,,66119000.0,3081521000.0,,-63024000.0,,-579676000.0,,-3446744000.0,,239189000.0,2893290000.0,268773000.0,,305833000.0,693234000.0,22900000.0,,75787000.0,,,268773000.0,,,171000.0,,,,633870000.0,,,0.41,2996000.0,130810000.0,,167675000.0,-548804000.0,,77405000.0,,22808000.0,,,-4972000.0,-46006000.0,,0.0,,,,,,,7872235000.0,,190069000.0,,,,,,,6818493000.0,,75035000.0,,,,,,130802000.0,150628000.0,,-94926000.0,,193738000.0,,,,,,132314000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,45967000.0,,,,,,,,,,-6543000.0,,1162000.0,,,7609000.0,,,,227684000.0,-67874000.0,,170408000.0,,,,-100020000.0,217589000.0,,3847711000.0,,7672000.0,,,1382711000.0,,,,0.35,,,,,,-42434000.0,,,102084000.0,,,1101984000.0,349405000.0,6396658000.0,,,791143000.0,,,0.0,,569794000.0,,,,,2006379000.0,,,616355000.0,,,434332000.0,3498306000.0,,,,,174788000.0,42128000.0,46511000.0,,,45967000.0,4086187000.0,,,67615000.0,3081521000.0,,937000.0,,-18000.0,,-3494896000.0,,2960000.0,2901762000.0,227684000.0,,309714000.0,704544000.0,17982000.0,,72704000.0,,,227684000.0,,,158000.0,,,,633442000.0,,,0.35,247000.0,131149000.0,,173061000.0,-1087000.0,,64493000.0,,4731000.0,,,27872000.0,-70306000.0,,-207000.0,,,,,,,7933898000.0,,171008000.0,,,,,,,6831914000.0,,-41089000.0,,,,,,130910000.0,178239000.0,,-93227000.0,,268773000.0,,,,,,132876000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,66939000.0,,,,,,,,,,-7899000.0,,1553000.0,,,6497000.0,,,,91868000.0,-258352000.0,,211235000.0,,,,-29995000.0,216205000.0,,3890439000.0,,13134000.0,,,1441742000.0,,,,0.5,,,,,,73918000.0,,,140079000.0,,,954618000.0,364812000.0,6608342000.0,,,873579000.0,,,0.0,,569841000.0,,,,,2005968000.0,,,664537000.0,,,479748000.0,3525627000.0,,,,,209042000.0,42117000.0,67781000.0,,,66939000.0,4201099000.0,,,66074000.0,3095317000.0,,62087000.0,,-70017000.0,,-3539772000.0,,-341000.0,3068570000.0,91868000.0,,306584000.0,733613000.0,31066000.0,,68963000.0,,,91868000.0,,,145000.0,,,,758863000.0,,,0.51,127000.0,131797000.0,,172053000.0,-4290000.0,,98847000.0,,3081000.0,,,126826000.0,-52908000.0,,-268397000.0,,,,,,,8091538000.0,,196830000.0,,,,,,,7136920000.0,,-135816000.0,,,,,,131703000.0,167837000.0,,-91515000.0,,227684000.0,,,,,,133369000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,141273000.0,38021000.0,,150137000.0,,2994169000.0,2406587000.0,15184000.0,132991000.0,4229000.0,,-7911000.0,,13461000.0,3433325000.0,145148000.0,5459000.0,30620000.0,,35484000.0,141273000.0,-64254000.0,,400774000.0,,3459000.0,,-3432000.0,213968000.0,,3885203000.0,41650000.0,5220000.0,,-93320000.0,1471845000.0,175086000.0,207146000.0,292358000.0,,,,-161714000.0,,,54978000.0,33000.0,141273000.0,94755000.0,1.54,,920469000.0,451878000.0,6608842000.0,,3885203000.0,755027000.0,,204923000.0,15184000.0,-28884000.0,94884000.0,131461000.0,354935000.0,193738000.0,1855447000.0,1855447000.0,920469000.0,156073000.0,585367000.0,204923000.0,272288000.0,354935000.0,3433325000.0,,,4176699000.0,91749000.0,169660000.0,41650000.0,38348000.0,156073000.0,,38021000.0,4176699000.0,1471845000.0,8061902000.0,72480000.0,3094824000.0,91692000.0,33000.0,251155000.0,-23118000.0,321804000.0,-3537212000.0,,4214000.0,3071630000.0,141273000.0,131907000.0,321804000.0,691137000.0,19745000.0,,74905000.0,3071630000.0,260336000.0,141273000.0,7141433000.0,587582000.0,150137000.0,451878000.0,23884000.0,,758243000.0,758243000.0,,,89000.0,,691137000.0,175086000.0,3049000.0,-284237000.0,58093000.0,810101000.0,0.0,94884000.0,,110610000.0,-55632000.0,141273000.0,-15633000.0,-5595000.0,,298838000.0,243367000.0,-25118000.0,213968000.0,8061902000.0,,520000.0,,,6608842000.0,,18378000.0,,7141433000.0,,49405000.0,-3537212000.0,3094824000.0,,,,131907000.0,145148000.0,-672829000.0,-161714000.0,246021000.0,91868000.0,295224000.0,,520000.0,,-52465000.0,,-224852000.0,1.56,238331000.0,-551132000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,-39678000.0,,,,,,,,,,-13253000.0,,9823000.0,,,4700000.0,,,,392657000.0,-47591000.0,,73925000.0,,,,4575000.0,212987000.0,,4190448000.0,,-11592000.0,,,1418901000.0,,,,-0.3,,,,,,-30457000.0,,,7202000.0,,,1194665000.0,703336000.0,6671537000.0,,,631293000.0,,,0.0,,678821000.0,,,,,1912455000.0,,,553428000.0,,,369952000.0,3487112000.0,,,,,77865000.0,41613000.0,-36667000.0,,,-39678000.0,4160167000.0,,,66763000.0,3094824000.0,,-334000.0,,-145918000.0,,-3587444000.0,,4536000.0,3084093000.0,392657000.0,,333692000.0,682849000.0,-14075000.0,,70663000.0,,,392657000.0,,,365441000.0,,,,764072000.0,,,-0.3,7576000.0,132659000.0,,171348000.0,279821000.0,,-50742000.0,,0.0,,,19154000.0,-49611000.0,,,,,,,,,8350615000.0,,180066000.0,,,,,,,7155950000.0,,251384000.0,,,,,,132660000.0,157829000.0,,-156785000.0,,141273000.0,,,,,,132659000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,48162000.0,,,,,,,,,,-13296000.0,,43892000.0,,,4979000.0,,,,74736000.0,-119432000.0,,223192000.0,,,,-114365000.0,211429000.0,,3968926000.0,,-64000.0,,,1453752000.0,,,,0.36,,,,,,-53627000.0,,,154807000.0,,,1022200000.0,506640000.0,6752916000.0,,,895143000.0,,,0.0,,670949000.0,,,,,1893737000.0,,,660694000.0,,,490411000.0,3462286000.0,,,,,234449000.0,41603000.0,49819000.0,,,48162000.0,4226957000.0,,,69197000.0,3094824000.0,,0.0,,-530527000.0,,-3637392000.0,,-1470000.0,3115524000.0,74736000.0,,341828000.0,686171000.0,19867000.0,,79642000.0,,,74736000.0,,,152624000.0,,,,767995000.0,,,0.36,-3502000.0,133103000.0,,153737000.0,-243972000.0,,69686000.0,,0.0,,,45483000.0,-99110000.0,,,,,,,,,8195883000.0,,163112000.0,,,,,,,7173683000.0,,-317921000.0,,,,,,132984000.0,190904000.0,,-151011000.0,,392657000.0,,,,,,135234000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,123805000.0,,,,,,,,,,-13329000.0,,-1107000.0,,,4341000.0,,,,168681000.0,-64430000.0,,281517000.0,,,,30790000.0,209651000.0,,3953589000.0,,4016000.0,,,1564215000.0,,,,0.91,,,,,,150606000.0,,,211855000.0,,,1143690000.0,412077000.0,6803588000.0,,,1038460000.0,,,0.0,,659725000.0,,,,,1979493000.0,,,747170000.0,,,552985000.0,3541512000.0,,,,,291290000.0,40516000.0,126202000.0,,,123805000.0,4363277000.0,,,71390000.0,3094824000.0,,33000.0,,-74611000.0,,-3683961000.0,,-2467000.0,3119627000.0,168681000.0,,326706000.0,692643000.0,45386000.0,,79435000.0,,,168681000.0,,,130000.0,,,,766695000.0,,,0.93,5496000.0,133474000.0,,151514000.0,-58325000.0,,171588000.0,,0.0,,,216700000.0,-66094000.0,,586000.0,,,,,,,8316866000.0,,216411000.0,,,,,,,7173176000.0,,93945000.0,,,,,,133315000.0,195536000.0,,-146846000.0,,74736000.0,,,,,,135558000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,284060000.0,88888000.0,,130000.0,,3422181000.0,2564648000.0,0.0,135093000.0,26491000.0,,-13336000.0,,10397000.0,3493965000.0,175729000.0,4228000.0,0.0,,214116000.0,284060000.0,-78289000.0,,233161000.0,,10929000.0,,55880000.0,207660000.0,-21475000.0,3847444000.0,40558000.0,10709000.0,,-23120000.0,1618507000.0,158790000.0,232914000.0,312694000.0,,,,-120069000.0,,,147594000.0,-1500000.0,284060000.0,170976000.0,1.64,,1084591000.0,353479000.0,6891287000.0,,3847444000.0,857285000.0,,221177000.0,0.0,-53214000.0,106322000.0,133210000.0,397287000.0,141273000.0,1980334000.0,1980334000.0,1084591000.0,177620000.0,603356000.0,221177000.0,286844000.0,397287000.0,3493965000.0,,,4454188000.0,63005000.0,253929000.0,40558000.0,93559000.0,177620000.0,,88888000.0,4454188000.0,1618507000.0,8301632000.0,79494000.0,3094824000.0,94943000.0,-1199000.0,245172000.0,-150004000.0,347073000.0,-3734997000.0,,2661000.0,3156290000.0,284060000.0,133172000.0,347073000.0,681096000.0,43766000.0,,82953000.0,3156290000.0,503378000.0,284060000.0,7217041000.0,857533000.0,130000.0,353479000.0,18248000.0,,766579000.0,766579000.0,,,1359000.0,,681096000.0,158790000.0,-28373000.0,-27198000.0,137325000.0,811794000.0,0.0,106322000.0,,222041000.0,-74447000.0,284060000.0,-6397000.0,-20925000.0,,327857000.0,220588000.0,-42164000.0,207660000.0,8301632000.0,,177620000.0,,,6891287000.0,,3069000.0,,7217041000.0,,115379000.0,-3734997000.0,3094824000.0,,,,133172000.0,175729000.0,-901060000.0,-120069000.0,3261000.0,168681000.0,544839000.0,,177620000.0,,142787000.0,,-289262000.0,1.66,-309742000.0,-50849000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,18924000.0,,,,,,,,,,-26718000.0,,-27450000.0,,,4321000.0,,,,191886000.0,-106110000.0,,143738000.0,,,,19668000.0,205892000.0,,3825972000.0,,-17879000.0,,,1584344000.0,,,,0.14,,,,,,-65427000.0,,,74332000.0,,,1007503000.0,356485000.0,6984417000.0,,,754728000.0,,,0.0,,618806000.0,,,,,1981425000.0,,,590010000.0,,,443763000.0,3469487000.0,,,,,164718000.0,38895000.0,20731000.0,,,18924000.0,4421053000.0,,,76468000.0,3094824000.0,,2699000.0,,-5000.0,,-3786590000.0,,-10105000.0,3197827000.0,191886000.0,,337758000.0,663364000.0,9764000.0,,90386000.0,,,191886000.0,,,131000.0,,,,753372000.0,,,0.14,21235000.0,133821000.0,,154604000.0,-28921000.0,,30495000.0,,,,,42857000.0,-108284000.0,,-1611000.0,,,,,,,8247025000.0,,170701000.0,,,,,,,7239522000.0,,-92174000.0,,,-23433000.0,,,133348000.0,185653000.0,,-119755000.0,,284060000.0,,,,,,135452000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,123750000.0,,,,,,,,,,-26620000.0,,-3008000.0,,,6511000.0,,,,91902000.0,-89826000.0,,275236000.0,,,,-154692000.0,203800000.0,,3810782000.0,,20471000.0,,,1639267000.0,,,,0.91,,,,,,-31804000.0,,,203328000.0,,,1023407000.0,332678000.0,7052051000.0,,,956825000.0,,,0.0,,607778000.0,,,,,1982527000.0,,,664641000.0,,,532795000.0,3478104000.0,,,,,292184000.0,38924000.0,126282000.0,,,123750000.0,4479331000.0,,,82681000.0,3094824000.0,,313000.0,,-3004000.0,,-3834680000.0,,10487000.0,3217371000.0,91902000.0,,347866000.0,683999000.0,54200000.0,,88856000.0,,,91902000.0,,,131000.0,,,,754341000.0,,,0.93,2513000.0,133419000.0,,161246000.0,-69834000.0,,180482000.0,,,,,59676000.0,-91480000.0,,0.0,,,,,,,8290113000.0,,156071000.0,,,,,,,7266706000.0,,-99984000.0,,,-45723000.0,,,133027000.0,176476000.0,,-119434000.0,,191886000.0,,,,,,135395000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,139765000.0,,,,,,,,,,-26527000.0,,-2730000.0,,,4813000.0,,,,135365000.0,-83612000.0,,296411000.0,,,,13927000.0,201732000.0,,3854115000.0,,22502000.0,,,1660961000.0,,,,1.04,,,,,,155239000.0,,,224363000.0,,,1076759000.0,360912000.0,7105036000.0,,,1008140000.0,,,0.0,,601117000.0,,,,,1983639000.0,,,703931000.0,,,531982000.0,3493203000.0,,,,,304209000.0,38914000.0,142878000.0,,,139765000.0,4503970000.0,,,76311000.0,3094824000.0,,626000.0,,-5000.0,,-3876743000.0,,3703000.0,3228293000.0,135365000.0,,338042000.0,706715000.0,52062000.0,,79846000.0,,,135365000.0,,,131000.0,,,,753314000.0,,,1.05,2999000.0,133019000.0,,165981000.0,-115840000.0,,194940000.0,,,,,242915000.0,-87676000.0,,0.0,,,,,,,8358085000.0,,197642000.0,,,,,,,7281326000.0,,43463000.0,,,-92307000.0,,,132309000.0,163139000.0,,-119106000.0,,91902000.0,,,,,,135033000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
