date,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualRetainedEarnings,annualNetIncome,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,quarterlyBasicEPS,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualOtherNonCashItems,quarterlyCurrentDebt,quarterlyInterestExpense,annualCashAndCashEquivalents,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualCurrentAssets,annualChangeInAccountPayable,annualAccountsReceivable,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualBasicEPS,annualCommonStockIssuance,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualDilutedAverageShares,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,annualBasicAverageShares,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualCapitalStock,annualInterestExpense,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingCostOfRevenue,quarterlyCurrentAssets,annualInventory,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyStockBasedCompensation,trailingOperatingExpense,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.301529600,-30300000.0,,,404900000.0,2456900000.0,3515400000.0,554000000.0,,,,5111400000.0,,,,,,,1275200000.0,,,,,,305500000.0,,,74200000.0,,0.515,,,,74200000.0,,60300000.0,,,-181600000.0,1181700000.0,,,169800000.0,21600000.0,,,-7100000.0,,60200000.0,,-33800000.0,560300000.0,,45700000.0,900000.0,74200000.0,0.0,,3941300000.0,321300000.0,313200000.0,585400000.0,,147364000.0,,,,426500000.0,,,,,,,,,,,,,,1170100000.0,,,,,,-18500000.0,0.5025,,,,60200000.0,,314000000.0,,,,-89200000.0,,,59200000.0,-263700000.0,118900000.0,,,89500000.0,37400000.0,,,1042500000.0,8300000.0,-149100000.0,133800000.0,,965200000.0,,,387700000.0,,-30400000.0,,143976000.0,,,,,-1561600000.0,,,,-114300000.0,,4600000.0,,-29300000.0,0.0,118800000.0,,,,,1484400000.0,4763800000.0,,1596000000.0,,,,120700000.0,3202200000.0,-26300000.0,202600000.0,640300000.0,46500000.0,4600000.0,,,,982300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,157900000.0,,,626000000.0,2399300000.0,3558100000.0,572100000.0,,,,5233800000.0,,,,,,,1154900000.0,,,,,,306500000.0,,,28800000.0,,0.2,,,,28800000.0,,61700000.0,,,-246100000.0,1244400000.0,,,253900000.0,18400000.0,,,1600000.0,,67000000.0,,-208100000.0,484200000.0,,52600000.0,1300000.0,28800000.0,0.0,,4027300000.0,347900000.0,308200000.0,594500000.0,,146948000.0,,,,426400000.0,,,,,,,,,,,,,,1206500000.0,,,,,,-26000000.0,0.195,,,,1153500000.0,,145000000.0,,,,-36200000.0,,,71300000.0,-260000000.0,522200000.0,,,60200000.0,37700000.0,,,1153500000.0,6600000.0,-92000000.0,57800000.0,,1110200000.0,,,386700000.0,,129900000.0,,143932000.0,,,,,-1603100000.0,,,,-35000000.0,,2700000.0,,6800000.0,0.0,249900000.0,,,,,1628000000.0,4853000000.0,,1675700000.0,,,,47000000.0,3249900000.0,-7000000.0,127100000.0,669100000.0,18200000.0,2700000.0,,,,1086500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,186700000.0,,,626500000.0,2477600000.0,3533900000.0,527700000.0,,,,5260200000.0,,,,,,,1178800000.0,,,,,,311600000.0,,,77500000.0,,0.5375,,,,77500000.0,,62200000.0,,,-354000000.0,1298800000.0,,,213600000.0,25700000.0,,,0.0,,67500000.0,,-196700000.0,571600000.0,,44300000.0,1200000.0,77500000.0,0.0,,3995900000.0,398200000.0,183800000.0,541100000.0,,146476000.0,,,,428400000.0,,,,,,,,,,,,,,1264300000.0,,,,,,-35000000.0,0.53,,,,1265800000.0,,238200000.0,,,,-122900000.0,,,88000000.0,-256000000.0,460500000.0,,,67000000.0,37800000.0,,,1265800000.0,1800000.0,-53400000.0,143200000.0,,1198100000.0,,,394000000.0,,96200000.0,,143908000.0,,,,,-1646100000.0,,,,-42900000.0,,2200000.0,,500000.0,0.0,240100000.0,,,,,1518300000.0,4996200000.0,,1726300000.0,,,,125300000.0,3350100000.0,-28300000.0,213200000.0,746600000.0,47800000.0,2200000.0,,,,1198300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,-5700000.0,-88100000.0,,452700000.0,2512200000.0,3599500000.0,544900000.0,136400000.0,,,5195000000.0,5195000000.0,4028000000.0,810600000.0,244500000.0,,-390000000.0,1099000000.0,-883500000.0,,2149000000.0,454600000.0,,314100000.0,448900000.0,1099000000.0,64000000.0,393700000.0,,,102200000.0,207900000.0,64000000.0,308600000.0,62700000.0,410200000.0,,-101800000.0,176700000.0,103600000.0,38900000.0,207900000.0,18200000.0,1140900000.0,246900000.0,12600000.0,1167000000.0,102200000.0,0.0,35300000.0,591600000.0,149200000.0,44300000.0,-44600000.0,64000000.0,0.0,544900000.0,4021800000.0,362900000.0,127800000.0,489400000.0,2517400000.0,,1595500000.0,,136400000.0,438600000.0,,1038700000.0,1.7025,19400000.0,955700000.0,-79500000.0,,1510600000.0,3401500000.0,727900000.0,198000000.0,696000000.0,,1173200000.0,244500000.0,1418400000.0,0.0,,1140900000.0,-8600000.0,,12700000.0,,-333500000.0,102200000.0,,258500000.0,89500000.0,,,-85200000.0,146840000.0,1237700000.0,103600000.0,-390000000.0,46700000.0,1.665,3599500000.0,67500000.0,37900000.0,-2300000.0,5066600000.0,1140900000.0,2700000.0,-92900000.0,153000000.0,,1044300000.0,,7100000.0,410200000.0,16500000.0,-46500000.0,362900000.0,,-280000000.0,-403300000.0,143512000.0,,-1665100000.0,-387400000.0,489400000.0,1719900000.0,-87800000.0,244500000.0,7000000.0,4317800000.0,34700000.0,0.0,87200000.0,,37900000.0,87300000.0,,1509600000.0,5066600000.0,,1595500000.0,44300000.0,-1665100000.0,,100700000.0,3401500000.0,-17900000.0,181600000.0,810600000.0,36700000.0,7000000.0,,2168800000.0,149200000.0,1038700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,85200000.0,,,524900000.0,2490800000.0,3725100000.0,556300000.0,,,,5382000000.0,,,,,,,1036900000.0,,,,,,313700000.0,,,40800000.0,,0.285,,,,40800000.0,,63700000.0,,,-240100000.0,1453900000.0,,,210100000.0,16600000.0,,,200000.0,,48200000.0,,-173400000.0,514400000.0,,45300000.0,1400000.0,40800000.0,0.0,,4164000000.0,405200000.0,221400000.0,654000000.0,,145318000.0,,,,442000000.0,,,,,,,,,,,,,,1218000000.0,,,,,,-23300000.0,0.28,,,,1141200000.0,,188100000.0,,,,-59100000.0,,,129000000.0,-382400000.0,515700000.0,,,102200000.0,71200000.0,,,1141200000.0,3800000.0,-98100000.0,72400000.0,,1039300000.0,,,406200000.0,,73500000.0,,142384000.0,,,,,-1727200000.0,,,,-63900000.0,,5300000.0,,-54000000.0,0.0,183300000.0,,,,,1673200000.0,5230900000.0,,1656900000.0,,,,66600000.0,3503700000.0,-8800000.0,146900000.0,851400000.0,25800000.0,5300000.0,,,,1093000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,115700000.0,,,645900000.0,2476300000.0,3725200000.0,568200000.0,,,,5423600000.0,,,,,,,957100000.0,,,,,,324600000.0,,,67500000.0,,0.475,,,,67500000.0,,65800000.0,,,-297100000.0,1519200000.0,,,183400000.0,17200000.0,,,65700000.0,,35400000.0,,-237300000.0,567300000.0,,47800000.0,1900000.0,67500000.0,0.0,,4140600000.0,447500000.0,177800000.0,667200000.0,,144400000.0,,,,451500000.0,,,,,,,,,,,,,,1283000000.0,,,,,,-25800000.0,0.465,,,,1185400000.0,,242300000.0,,,,-106300000.0,,,110800000.0,-380800000.0,513000000.0,,,48200000.0,70700000.0,,,1185400000.0,10200000.0,-156700000.0,115800000.0,,1213200000.0,,,414000000.0,,138900000.0,,141992000.0,,,,,-1740600000.0,,,,-47900000.0,,200000.0,,-12800000.0,0.0,272400000.0,,,,,1664300000.0,5288000000.0,,1698400000.0,,,,109100000.0,3547400000.0,-17500000.0,192100000.0,918900000.0,41600000.0,200000.0,,,,1150000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,96700000.0,,,553500000.0,2468100000.0,3719600000.0,544800000.0,,,,5436100000.0,,,,,,,898900000.0,,,,,,324700000.0,,,163400000.0,,1.15,,,,163400000.0,,65900000.0,,,-273600000.0,1569200000.0,,,167200000.0,10700000.0,,,4700000.0,,27500000.0,,-102800000.0,718700000.0,,52500000.0,2300000.0,163400000.0,0.0,,3996900000.0,484900000.0,172100000.0,583600000.0,,143766000.0,,,,449200000.0,,,,,,,,,,,,,,1439200000.0,,,,,,-15400000.0,1.135,,,,1185600000.0,,271100000.0,,,,-74500000.0,,,70200000.0,-373600000.0,530900000.0,,,35400000.0,70200000.0,,,1185600000.0,8500000.0,-84900000.0,269500000.0,,1272200000.0,,,423400000.0,,-50000000.0,,141926000.0,,,,,-1805300000.0,,,,-86700000.0,,2300000.0,,-7900000.0,0.0,181600000.0,,,,,1528800000.0,5352800000.0,,1716500000.0,,,,265600000.0,3547500000.0,-25400000.0,342200000.0,1082300000.0,102200000.0,2300000.0,,,,1158100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,-118600000.0,11000000.0,,957000000.0,2583000000.0,3768000000.0,741000000.0,130000000.0,,,5505000000.0,5505000000.0,4084000000.0,1127000000.0,316000000.0,,-436000000.0,871000000.0,-1130000000.0,,3709000000.0,485000000.0,,37000000.0,532000000.0,871000000.0,44000000.0,514000000.0,0.31,,122000000.0,161000000.0,44000000.0,179000000.0,68600000.0,443000000.0,,-319200000.0,2583000000.0,65000000.0,10000000.0,161000000.0,10000000.0,122000000.0,264000000.0,96400000.0,1421000000.0,122000000.0,,-131500000.0,175000000.0,198000000.0,58000000.0,3000000.0,44000000.0,,741000000.0,4084000000.0,446000000.0,159000000.0,534000000.0,2583000000.0,144298000.0,1737000000.0,,130000000.0,101000000.0,,1130000000.0,2.235,31000000.0,1048000000.0,-60000000.0,,1501000000.0,3609000000.0,560000000.0,159000000.0,753000000.0,,1421000000.0,316000000.0,2583000000.0,0.0,,1252000000.0,75500000.0,0.305,20000000.0,,-275000000.0,122000000.0,,346500000.0,102000000.0,,,-35100000.0,143568000.0,168000000.0,65000000.0,-436000000.0,485000000.0,2.2,3768000000.0,27500000.0,70000000.0,9000000.0,5472000000.0,1252000000.0,8500000.0,-234300000.0,74000000.0,,1132000000.0,,167000000.0,443000000.0,10000000.0,600000.0,446000000.0,142224000.0,-88000000.0,-645000000.0,141416000.0,,-1863000000.0,-574000000.0,534000000.0,416000000.0,110500000.0,316000000.0,2200000.0,4657000000.0,94700000.0,0.0,115700000.0,,70000000.0,46000000.0,,1501000000.0,5472000000.0,,1737000000.0,58000000.0,-1863000000.0,,72000000.0,3609000000.0,-8300000.0,82000000.0,1127000000.0,28000000.0,2200000.0,,948000000.0,163000000.0,1130000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,109000000.0,,,964000000.0,2584000000.0,3805000000.0,700000000.0,188000000.0,,,5644000000.0,,,,,,,840000000.0,,,,,,38000000.0,,,37000000.0,,0.26,,,,37000000.0,,69000000.0,,,-280000000.0,1744000000.0,,,106000000.0,11000000.0,,,8000000.0,,95000000.0,,-151000000.0,169000000.0,,61000000.0,2000000.0,37000000.0,,,4182000000.0,492000000.0,166000000.0,691000000.0,,142828000.0,,,,105000000.0,,,,,,,,,,,,,,1462000000.0,,,,,,-7000000.0,0.255,,,,95000000.0,,239000000.0,,,,-88000000.0,,,101000000.0,-429000000.0,574000000.0,,,122000000.0,70000000.0,,,1265000000.0,11000000.0,-103000000.0,64000000.0,,1133000000.0,,,441000000.0,,92000000.0,,140862000.0,,,,,-1925000000.0,,,,-88000000.0,,14000000.0,,-27000000.0,801000000.0,212000000.0,,,,,1598000000.0,5564000000.0,,1839000000.0,,,,59000000.0,3639000000.0,-19000000.0,70000000.0,1164000000.0,22000000.0,14000000.0,,,,1170000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,225000000.0,,,966000000.0,2553000000.0,3866000000.0,851000000.0,195000000.0,,,5852000000.0,,,,,,,814000000.0,,,,,,51000000.0,,,104000000.0,,0.745,,,,104000000.0,,67000000.0,,,-440000000.0,1739000000.0,,,110000000.0,9000000.0,,,-6000000.0,,57000000.0,,-361000000.0,290000000.0,,59000000.0,-65000000.0,104000000.0,0.0,,4309000000.0,496000000.0,141000000.0,724000000.0,,142318000.0,,,,116000000.0,,,,,,,,,,,,,,1543000000.0,,,,,,8000000.0,0.735,,,,57000000.0,,226000000.0,,,,-21000000.0,,,71000000.0,-424000000.0,557000000.0,,,95000000.0,70000000.0,,,1429000000.0,2000000.0,-155000000.0,174000000.0,,1256000000.0,,,455000000.0,,206000000.0,,140504000.0,,,,,-1990000000.0,,,,-57000000.0,,3000000.0,,-38000000.0,922000000.0,380000000.0,,,,,1756000000.0,5715000000.0,,1986000000.0,,,,169000000.0,3725000000.0,-32000000.0,178000000.0,1268000000.0,65000000.0,3000000.0,,,,1372000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,93000000.0,,,971000000.0,2410000000.0,3927000000.0,852000000.0,182000000.0,,,5862000000.0,,,,,,,782000000.0,,,,,,47000000.0,,,289000000.0,,2.065,,,,289000000.0,,67000000.0,,,-274000000.0,1628000000.0,,,111000000.0,7000000.0,,,-9000000.0,,41000000.0,,-168000000.0,586000000.0,,60000000.0,-5000000.0,289000000.0,0.0,,4060000000.0,554000000.0,135000000.0,627000000.0,,141384000.0,,,,116000000.0,,,,,,,,,,,,,,1802000000.0,,,,,,-4000000.0,2.04,,,,41000000.0,,247000000.0,,,,-30000000.0,,,60000000.0,-414000000.0,490000000.0,,,57000000.0,70000000.0,,,1445000000.0,7000000.0,-137000000.0,470000000.0,,1557000000.0,,,295000000.0,,-135000000.0,,139560000.0,,,,,-2034000000.0,,,,-78000000.0,,9000000.0,,-16000000.0,912000000.0,230000000.0,,,,,1650000000.0,5826000000.0,,1935000000.0,,,,463000000.0,3792000000.0,-32000000.0,470000000.0,1542000000.0,174000000.0,9000000.0,,,,1404000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-12000000.0,-3000000.0,,962000000.0,2229000000.0,4076000000.0,835000000.0,152000000.0,,,5838000000.0,5838000000.0,3809000000.0,1607000000.0,508000000.0,,-183000000.0,754000000.0,-1218000000.0,,3861000000.0,432000000.0,,42000000.0,838000000.0,754000000.0,78000000.0,816000000.0,0.56,-28000000.0,80000000.0,117000000.0,78000000.0,415000000.0,67000000.0,335000000.0,,-224000000.0,1475000000.0,64000000.0,-192000000.0,117000000.0,8000000.0,80000000.0,270000000.0,6000000.0,2029000000.0,80000000.0,,-18000000.0,248000000.0,308000000.0,60000000.0,-1000000.0,78000000.0,,835000000.0,3809000000.0,709000000.0,183000000.0,564000000.0,2229000000.0,140484000.0,1762000000.0,,152000000.0,118000000.0,-14000000.0,1250000000.0,3.63,24000000.0,1089000000.0,-159000000.0,,1580000000.0,3893000000.0,851000000.0,183000000.0,981000000.0,,2029000000.0,508000000.0,1475000000.0,899000000.0,,1330000000.0,0.0,0.555,-42000000.0,,-161000000.0,80000000.0,,377000000.0,122000000.0,,,-22000000.0,141878000.0,179000000.0,64000000.0,-183000000.0,432000000.0,3.58,4076000000.0,41000000.0,69000000.0,-5000000.0,5961000000.0,1330000000.0,4000000.0,-171000000.0,130000000.0,,1210000000.0,,-1000000.0,335000000.0,32000000.0,200000000.0,709000000.0,138670000.0,-325000000.0,-698000000.0,139910000.0,,-2068000000.0,-566000000.0,564000000.0,457000000.0,-102000000.0,508000000.0,6000000.0,5156000000.0,39000000.0,899000000.0,159000000.0,,69000000.0,35000000.0,,1580000000.0,5961000000.0,,1762000000.0,60000000.0,-2068000000.0,,125000000.0,3893000000.0,-76000000.0,133000000.0,1607000000.0,47000000.0,6000000.0,,1295000000.0,363000000.0,1250000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,149000000.0,,,954000000.0,2211000000.0,4127000000.0,818000000.0,212000000.0,,,6061000000.0,,,,,,,721000000.0,,,,,,46000000.0,,,94000000.0,,0.685,,,,94000000.0,,70000000.0,,,-305000000.0,1490000000.0,,,113000000.0,7000000.0,,,16000000.0,,90000000.0,,-164000000.0,268000000.0,,58000000.0,13000000.0,94000000.0,,,3966000000.0,725000000.0,197000000.0,749000000.0,,138822000.0,,,,127000000.0,-17000000.0,,,,,,,,,,,,,2095000000.0,,,,,,7000000.0,0.675,,,,90000000.0,,227000000.0,,,,-37000000.0,,,75000000.0,-181000000.0,514000000.0,,,80000000.0,69000000.0,,,1420000000.0,,-93000000.0,141000000.0,,1222000000.0,,,334000000.0,,74000000.0,,137334000.0,,,,,-2138000000.0,,,,-68000000.0,,4000000.0,,10000000.0,893000000.0,242000000.0,,,,,1755000000.0,6068000000.0,,1934000000.0,,,,152000000.0,3930000000.0,-30000000.0,159000000.0,1684000000.0,58000000.0,4000000.0,,,,1330000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,136000000.0,,,978000000.0,2250000000.0,4294000000.0,872000000.0,203000000.0,,,6314000000.0,,,,,,,745000000.0,,,,,,53000000.0,,,165000000.0,,1.2,,,,165000000.0,,73000000.0,,,-323000000.0,1505000000.0,,,114000000.0,8000000.0,,,3000000.0,,22000000.0,,-418000000.0,397000000.0,,61000000.0,5000000.0,165000000.0,,,4114000000.0,725000000.0,192000000.0,807000000.0,,138711000.0,,,,134000000.0,-17000000.0,,,,,,,,,,,,,2200000000.0,,,,,,-9000000.0,1.19,,,,22000000.0,,171000000.0,,,,-27000000.0,,,71000000.0,-178000000.0,510000000.0,,,90000000.0,1000000.0,,,1510000000.0,,-257000000.0,263000000.0,,1375000000.0,,,342000000.0,,138000000.0,,137274000.0,,,,,-2189000000.0,,,,-43000000.0,,17000000.0,,-68000000.0,943000000.0,393000000.0,,,,,1864000000.0,6291000000.0,,2020000000.0,,,,265000000.0,4102000000.0,-53000000.0,273000000.0,1831000000.0,100000000.0,17000000.0,,,,1488000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,48000000.0,,,1027000000.0,2240000000.0,4437000000.0,881000000.0,178000000.0,,,6236000000.0,,,,,,,710000000.0,,,,,,55000000.0,,,198000000.0,,1.47,,,,198000000.0,,75000000.0,,,-166000000.0,1530000000.0,,,115000000.0,7000000.0,,,0.0,,34000000.0,,-36000000.0,438000000.0,,64000000.0,2000000.0,198000000.0,,,4007000000.0,738000000.0,193000000.0,703000000.0,,136158000.0,,,,122000000.0,-17000000.0,,,,,,,,,,,,,2229000000.0,,,,,,-2000000.0,1.45,,,,34000000.0,,341000000.0,,,,-33000000.0,,,68000000.0,-178000000.0,456000000.0,,,22000000.0,1000000.0,,,1343000000.0,,-209000000.0,316000000.0,,1465000000.0,,,356000000.0,,-22000000.0,,134865000.0,,,,,-2250000000.0,,,,-209000000.0,,6000000.0,,12000000.0,949000000.0,257000000.0,,,,,1767000000.0,6494000000.0,,1799000000.0,,,,316000000.0,4244000000.0,-159000000.0,323000000.0,2012000000.0,118000000.0,6000000.0,,,,1309000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,3000000.0,10000000.0,,970000000.0,2383000000.0,4425000000.0,861000000.0,259000000.0,,,6181000000.0,6181000000.0,4054000000.0,2144000000.0,605000000.0,,-310000000.0,686000000.0,-949000000.0,,3929000000.0,539000000.0,,45000000.0,932000000.0,686000000.0,148000000.0,975000000.0,1.12,-68000000.0,107000000.0,117000000.0,148000000.0,336000000.0,76000000.0,374000000.0,,-155000000.0,1697000000.0,62000000.0,32000000.0,117000000.0,6000000.0,107000000.0,294000000.0,-24000000.0,2127000000.0,107000000.0,,77000000.0,336000000.0,370000000.0,58000000.0,30000000.0,148000000.0,,861000000.0,4054000000.0,750000000.0,126000000.0,631000000.0,2383000000.0,133705000.0,1756000000.0,,259000000.0,124000000.0,-17000000.0,1110000000.0,4.47,27000000.0,1092000000.0,-348000000.0,,1671000000.0,4299000000.0,1003000000.0,126000000.0,1030000000.0,,2127000000.0,605000000.0,1697000000.0,923000000.0,,1217000000.0,14000000.0,1.11,27000000.0,,-119000000.0,107000000.0,,353000000.0,80000000.0,,,-22000000.0,136801000.0,199000000.0,62000000.0,-310000000.0,539000000.0,4.42,4425000000.0,34000000.0,1000000.0,50000000.0,6616000000.0,1217000000.0,,-135000000.0,212000000.0,,1306000000.0,,-5000000.0,374000000.0,6000000.0,-65000000.0,750000000.0,132368000.0,-462000000.0,-541000000.0,135445000.0,,-2317000000.0,-694000000.0,631000000.0,507000000.0,-142000000.0,605000000.0,-21000000.0,5368000000.0,73000000.0,923000000.0,138000000.0,,1000000.0,28000000.0,-110000000.0,1671000000.0,6616000000.0,,1756000000.0,58000000.0,-2317000000.0,,242000000.0,4299000000.0,-106000000.0,248000000.0,2144000000.0,94000000.0,-21000000.0,,1439000000.0,125000000.0,1110000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,235000000.0,,,895000000.0,2364000000.0,4634000000.0,891000000.0,187000000.0,,,6410000000.0,,,,,,,650000000.0,,,,,,53000000.0,,,149000000.0,,1.13,,,,149000000.0,,76000000.0,,,-403000000.0,1714000000.0,,,118000000.0,3000000.0,,,14000000.0,,51000000.0,,-421000000.0,374000000.0,,52000000.0,-83000000.0,149000000.0,,,4244000000.0,753000000.0,137000000.0,814000000.0,,132230000.0,,,,136000000.0,-26000000.0,,,,,,,,,,,,,2166000000.0,,,,,,2000000.0,1.12,,,,51000000.0,,259000000.0,,,,-35000000.0,,,57000000.0,-305000000.0,464000000.0,,,107000000.0,1000000.0,,,1312000000.0,,-279000000.0,238000000.0,,1269000000.0,,,382000000.0,,280000000.0,,131120000.0,,,,,-2384000000.0,,,,-149000000.0,,9000000.0,,-56000000.0,948000000.0,514000000.0,,,,,1880000000.0,6881000000.0,,1776000000.0,,,,240000000.0,4497000000.0,-102000000.0,243000000.0,2266000000.0,91000000.0,9000000.0,,,,1261000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
