,trailingCashDividendsPaid,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualStockholdersEquity,annualOtherNonCashItems,quarterlyBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,annualTotalAssets,quarterlySellingGeneralAndAdministration,trailingCommonStockIssuance,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualDilutedEPS,trailingTotalRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualCurrentLiabilities,quarterlyCurrentDebt,annualOtherShortTermInvestments,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualOtherNonCurrentLiabilities,annualOtherNonCurrentAssets,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualBasicEPS,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,annualChangesInAccountReceivables,trailingBeginningCashPosition,annualBeginningCashPosition,trailingCapitalExpenditure,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyAccountsPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingGrossProfit,annualDilutedAverageShares,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,trailingResearchAndDevelopment,quarterlyNetPPE,annualCapitalStock,quarterlyTaxProvision,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,quarterlyBasicAverageShares,annualTotalRevenue,trailingChangeInInventory,quarterlyEbitda,annualResearchAndDevelopment,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyStockBasedCompensation,annualFreeCashFlow,trailingTaxProvision,annualStockBasedCompensation,trailingDepreciationAndAmortization,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,annualChangeInWorkingCapital,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyCapitalExpenditure,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
1333152000,,,,,,8525000000.0,118010000000.0,-4222000000.0,,,,11938000000.0,,3011000000.0,3272000000.0,3952000000.0,,41150000000.0,,,,10961000000.0,23181000000.0,,,,0.61,9068000000.0,19698000000.0,5108000000.0,,,5108000000.0,,,,4564000000.0,,,,,,5108000000.0,59529000000.0,,,,-11000000.0,1412000000.0,6388000000.0,1456000000.0,,13929000000.0,-23951000000.0,-1683000000.0,7081000000.0,,,,,,,,,,,,6388000000.0,2756000000.0,,,-12241000000.0,,766000000.0,,49351000000.0,1403000000.0,10000000.0,,,8498000000.0,,,,,8845000000.0,,,,,,,2608000000.0,-50000000.0,,,,,,,,,,12182000000.0,,,0.6,,,-1023000000.0,2770000000.0,,65273000000.0,3790000000.0,,-114000000.0,,13455000000.0,,,10610000000.0,,,,,,,,,,68659000000.0,,361000000.0,,,,-10952000000.0,,,8225000000.0,,1255000000.0,,,,8401000000.0,,,6374000000.0,,,8142000000.0,,591000000.0,,,,,,,1262000000.0,11488000000.0,,-134000000.0,-1605000000.0,,,,3386000000.0,,,1091000000.0,53141000000.0,,,,2517000000.0,958000000.0,9594000000.0,6363000000.0,-749000000.0,,-84000000.0,76860000000.0,19177000000.0,26170000000.0,,6374000000.0,17407000000.0,,,,,,,,
1341014400,,22267000000.0,16978000000.0,-6385000000.0,1406000000.0,8208000000.0,121271000000.0,550000000.0,-57250000000.0,15780000000.0,10713000000.0,10713000000.0,,3151000000.0,3875000000.0,4163000000.0,,36187000000.0,13452000000.0,45275000000.0,789000000.0,15780000000.0,22220000000.0,,66363000000.0,36104000000.0,-0.06,9776000000.0,13452000000.0,-492000000.0,-24786000000.0,27956000000.0,-492000000.0,566000000.0,,121271000000.0,4917000000.0,,2967000000.0,,-9408000000.0,6938000000.0,-492000000.0,63040000000.0,,2.0,,-6026000000.0,1137000000.0,6938000000.0,1893000000.0,,18653000000.0,-11953000000.0,-1678000000.0,7511000000.0,,8269000000.0,31626000000.0,22220000000.0,,4175000000.0,-31000000.0,32688000000.0,1231000000.0,56102000000.0,,6938000000.0,3170000000.0,,3170000000.0,-4662000000.0,1913000000.0,797000000.0,,54908000000.0,1520000000.0,9000000.0,9776000000.0,-5029000000.0,8388000000.0,8208000000.0,1520000000.0,30923000000.0,1422000000.0,7055000000.0,2.02,-394000000.0,6938000000.0,63040000000.0,,,3092000000.0,263000000.0,,380000000.0,-1156000000.0,,9610000000.0,,85084000000.0,,8269000000.0,8836000000.0,954000000.0,16978000000.0,-0.06,18426000000.0,-10962000000.0,-1030000000.0,-5007000000.0,,65797000000.0,4175000000.0,,349000000.0,0.0,13896000000.0,1422000000.0,-5689000000.0,6388000000.0,,8506000000.0,3151000000.0,,3875000000.0,,,-2672000000.0,-2305000000.0,66363000000.0,5289000000.0,-397000000.0,1231000000.0,0.0,1137000000.0,-10962000000.0,,,8269000000.0,65797000000.0,851000000.0,18653000000.0,17530000000.0,3092000000.0,8388000000.0,73723000000.0,,7182000000.0,9811000000.0,36187000000.0,38272000000.0,56193000000.0,520000000.0,29321000000.0,,2244000000.0,,8396000000.0,93000000.0,1406000000.0,9476000000.0,1893000000.0,672000000.0,-2421000000.0,,-10112000000.0,16978000000.0,566000000.0,35930000000.0,28237000000.0,278000000.0,56102000000.0,,,,2594000000.0,789000000.0,7677000000.0,359000000.0,-622000000.0,,-526000000.0,85084000000.0,8269000000.0,32688000000.0,184000000.0,6385000000.0,18059000000.0,54908000000.0,,,,,,,
1348963200,,,,,,8423000000.0,121876000000.0,-1902000000.0,,,,9714000000.0,,3312000000.0,2666000000.0,4168000000.0,,37825000000.0,,,,9871000000.0,21638000000.0,,,,0.53,10038000000.0,14466000000.0,4466000000.0,,,4466000000.0,,,,4072000000.0,,,,,,4466000000.0,66644000000.0,,,,226000000.0,1624000000.0,5036000000.0,2209000000.0,,18295000000.0,-20138000000.0,-1676000000.0,6532000000.0,,,,,,,,,2236000000.0,,,5036000000.0,3423000000.0,95000000.0,,-7719000000.0,,710000000.0,,53040000000.0,1569000000.0,177000000.0,,,8494000000.0,,,,,7881000000.0,,,,,,,3860000000.0,-473000000.0,,,,,,,,,,14566000000.0,,,0.53,,,-1632000000.0,6156000000.0,,66084000000.0,3631000000.0,,-567000000.0,,11840000000.0,1820000000.0,,6938000000.0,,,,,,,,,,68836000000.0,,-399000000.0,,,,-11401000000.0,,,8329000000.0,,1068000000.0,,,,8396000000.0,,,6018000000.0,,,8209000000.0,,603000000.0,,,,,,,1292000000.0,11603000000.0,,38000000.0,-2714000000.0,,,,932000000.0,,,417000000.0,61608000000.0,,,,2460000000.0,847000000.0,8484000000.0,5534000000.0,-603000000.0,,-1145000000.0,84051000000.0,19730000000.0,31402000000.0,,5308000000.0,16008000000.0,,,,,,,,
1356912000,,,,,,8397000000.0,128683000000.0,981000000.0,,,,11947000000.0,,3366000000.0,2942000000.0,5692000000.0,,39109000000.0,,,,14317000000.0,24197000000.0,,,,0.76,10707000000.0,14727000000.0,6377000000.0,,,6377000000.0,,,,5465000000.0,,,,,,6377000000.0,68312000000.0,,,,104000000.0,1661000000.0,6017000000.0,2394000000.0,,18354000000.0,-10074000000.0,-1933000000.0,7993000000.0,,,,,,,,,2241000000.0,,,6017000000.0,3341000000.0,105000000.0,,-2593000000.0,,1009000000.0,,56107000000.0,1636000000.0,-7000000.0,,,8444000000.0,,,,,3850000000.0,,,,,,,3301000000.0,-33000000.0,,,,,,,,,,9115000000.0,,,0.76,,,-1658000000.0,-4488000000.0,,66334000000.0,4356000000.0,,685000000.0,,15764000000.0,2006000000.0,,5036000000.0,,,,,,,,,,72576000000.0,,-393000000.0,,,,-11773000000.0,,,8698000000.0,,1393000000.0,,,,8393000000.0,,,8884000000.0,,,10737000000.0,,603000000.0,,,,,,,1459000000.0,7121000000.0,,140000000.0,-1221000000.0,,,,4236000000.0,,,145000000.0,62295000000.0,,,,2528000000.0,630000000.0,4780000000.0,7770000000.0,-930000000.0,,-311000000.0,89574000000.0,20471000000.0,31910000000.0,,7771000000.0,21456000000.0,,,,,,,,
1364688000,,,,,,9721000000.0,134105000000.0,-777000000.0,,,,11949000000.0,,3913000000.0,3474000000.0,4787000000.0,,40581000000.0,,,,11991000000.0,25488000000.0,,,,0.72,11193000000.0,14682000000.0,6055000000.0,,,6055000000.0,,,,5450000000.0,,,,,,6055000000.0,74483000000.0,,,,-9000000.0,2133000000.0,5240000000.0,2424000000.0,,16511000000.0,-18160000000.0,-1925000000.0,8090000000.0,,,,,,,,,2246000000.0,,,5240000000.0,3240000000.0,109000000.0,,-7660000000.0,,1053000000.0,,57417000000.0,2262000000.0,6000000.0,,,8429000000.0,,,,,8736000000.0,,,,,,,3241000000.0,-483000000.0,,,,,,,,,,10995000000.0,,,0.72,,,-1028000000.0,2191000000.0,,66826000000.0,4532000000.0,,-67000000.0,,15702000000.0,2205000000.0,,6017000000.0,,,,,,,,,,76688000000.0,,543000000.0,,,,-12247000000.0,,,9204000000.0,,1548000000.0,,,,8364000000.0,,,8665000000.0,,,9686000000.0,,599000000.0,,,,,,,1394000000.0,13390000000.0,,226000000.0,-2744000000.0,,,,7657000000.0,,,203000000.0,69243000000.0,,,,2640000000.0,689000000.0,9666000000.0,7603000000.0,-930000000.0,,-108000000.0,93524000000.0,21451000000.0,31929000000.0,,7612000000.0,20489000000.0,,,,,,,,
1372550400,,27052000000.0,21863000000.0,-7455000000.0,1760000000.0,10000000000.0,142431000000.0,-1436000000.0,-75396000000.0,17486000000.0,12601000000.0,12601000000.0,,3597000000.0,4117000000.0,5602000000.0,,40965000000.0,14655000000.0,57594000000.0,592000000.0,17486000000.0,26070000000.0,,78944000000.0,44253000000.0,0.59,10844000000.0,14655000000.0,4965000000.0,-23811000000.0,26764000000.0,4965000000.0,9895000000.0,,142431000000.0,5438000000.0,,3755000000.0,,-8148000000.0,3804000000.0,4965000000.0,77022000000.0,,2.58,,72000000.0,1938000000.0,3804000000.0,1709000000.0,,20639000000.0,-27024000000.0,-1921000000.0,8221000000.0,,9991000000.0,28833000000.0,26070000000.0,,4828000000.0,537000000.0,37417000000.0,2999000000.0,73218000000.0,,3804000000.0,3083000000.0,120000000.0,3083000000.0,-5839000000.0,931000000.0,983000000.0,,63487000000.0,2392000000.0,23000000.0,10844000000.0,-5360000000.0,8442000000.0,10000000000.0,2392000000.0,30519000000.0,1743000000.0,4109000000.0,2.61,-168000000.0,3804000000.0,77022000000.0,,,3388000000.0,187000000.0,,429000000.0,-1807000000.0,,6938000000.0,,101466000000.0,,22504000000.0,22918000000.0,-19000000.0,21863000000.0,0.59,20425000000.0,-12513000000.0,-1042000000.0,-5666000000.0,,67306000000.0,4828000000.0,,486000000.0,-1346000000.0,14294000000.0,1743000000.0,288000000.0,5240000000.0,,8470000000.0,3597000000.0,,4117000000.0,,,-3134000000.0,-4257000000.0,78944000000.0,5189000000.0,81000000.0,2999000000.0,-1346000000.0,1938000000.0,-12513000000.0,,,9991000000.0,67306000000.0,1180000000.0,20639000000.0,20249000000.0,3388000000.0,8345000000.0,77849000000.0,,7056000000.0,10411000000.0,40965000000.0,15621000000.0,57600000000.0,601000000.0,24576000000.0,,2406000000.0,,8375000000.0,199000000.0,1760000000.0,10764000000.0,1709000000.0,-423000000.0,-1469000000.0,,-1584000000.0,21863000000.0,9895000000.0,42878000000.0,30836000000.0,166000000.0,73218000000.0,,,,2783000000.0,592000000.0,5903000000.0,6145000000.0,-1794000000.0,,-20000000.0,101466000000.0,22504000000.0,37417000000.0,-802000000.0,6073000000.0,19896000000.0,63487000000.0,,,,,,,
1380499200,,,,,,9587000000.0,142348000000.0,219000000.0,,,,12632000000.0,,3625000000.0,2856000000.0,5114000000.0,,42898000000.0,,,,11007000000.0,26084000000.0,,,,0.63,11995000000.0,14667000000.0,5244000000.0,,,5244000000.0,,,,4314000000.0,,,,,,5244000000.0,80672000000.0,,,,192000000.0,2613000000.0,4023000000.0,2236000000.0,,18585000000.0,-14768000000.0,-1916000000.0,7081000000.0,,,,,,,,,3300000000.0,,,4023000000.0,2982000000.0,118000000.0,,-4614000000.0,,954000000.0,,60707000000.0,2480000000.0,205000000.0,,,8434000000.0,,,,,6974000000.0,,,,,,,3900000000.0,-667000000.0,,,,,,,,,,11464000000.0,,,0.62,,,-2188000000.0,6617000000.0,,67230000000.0,4841000000.0,,-276000000.0,,13415000000.0,2731000000.0,,3804000000.0,,,,,,,,,,81641000000.0,,-64000000.0,,-1000000000.0,,-13038000000.0,,,10774000000.0,,1164000000.0,,,,8339000000.0,,,7480000000.0,,,7436000000.0,,635000000.0,,,,,,,1629000000.0,10757000000.0,,404000000.0,-3396000000.0,,,,11680000000.0,,,203000000.0,76649000000.0,,,,2767000000.0,834000000.0,8205000000.0,6408000000.0,-1231000000.0,,-15000000.0,99450000000.0,23812000000.0,34623000000.0,,6334000000.0,18529000000.0,,,,,,,,
1388448000,,,,,,9790000000.0,153543000000.0,6036000000.0,,,,20676000000.0,,3920000000.0,3169000000.0,8284000000.0,,46673000000.0,,,,15986000000.0,34701000000.0,,,,0.79,14607000000.0,14680000000.0,6558000000.0,,,6558000000.0,,,,5518000000.0,,,,,,6558000000.0,83944000000.0,,,,-91000000.0,1594000000.0,10059000000.0,2377000000.0,,17616000000.0,-13126000000.0,-2332000000.0,8266000000.0,,,,,,,,,2300000000.0,,,10059000000.0,2945000000.0,135000000.0,,-1025000000.0,,1261000000.0,,68443000000.0,2874000000.0,-19000000.0,,,8395000000.0,,,,,2681000000.0,,,,,,,4018000000.0,1029000000.0,,,,,,,,,,13805000000.0,,,0.78,,,-2113000000.0,-4875000000.0,,67476000000.0,5398000000.0,,602000000.0,,16235000000.0,3277000000.0,,4023000000.0,,,,,,,,,,85100000000.0,,167000000.0,,-588000000.0,,-13686000000.0,,,11567000000.0,,1320000000.0,,,,8326000000.0,,,9230000000.0,,,9845000000.0,,591000000.0,,,,,,,1858000000.0,6730000000.0,,-176000000.0,2615000000.0,,,,14347000000.0,,,117000000.0,73885000000.0,,,,2748000000.0,591000000.0,4413000000.0,7878000000.0,-1732000000.0,,-139000000.0,106870000000.0,25253000000.0,33742000000.0,,7969000000.0,24519000000.0,,,,,,,,
1396224000,,,,,,9953000000.0,156119000000.0,1513000000.0,,,,20679000000.0,,4275000000.0,3887000000.0,5941000000.0,,47113000000.0,,,,13497000000.0,34792000000.0,,,,0.68,14792000000.0,14751000000.0,5660000000.0,,,5660000000.0,,,,4745000000.0,,,,,,5660000000.0,88425000000.0,,,,158000000.0,1920000000.0,11572000000.0,2318000000.0,,17670000000.0,-21323000000.0,-2322000000.0,7488000000.0,,,,,,,,,2000000000.0,,,11572000000.0,2901000000.0,175000000.0,,-4284000000.0,,1255000000.0,,68695000000.0,2898000000.0,22000000.0,,,8367000000.0,,,,,8907000000.0,,,,,,,3740000000.0,-324000000.0,,,,,,,,,,18342000000.0,,,0.68,,,-1845000000.0,2501000000.0,,67803000000.0,4583000000.0,,-716000000.0,,14462000000.0,3332000000.0,,10059000000.0,,,,,,,,,,87424000000.0,,46000000.0,,-300000000.0,,-14441000000.0,,,11771000000.0,,1297000000.0,,,,8284000000.0,,,8387000000.0,,,10175000000.0,,602000000.0,,,,,,,1842000000.0,12973000000.0,,-190000000.0,-4304000000.0,,,,16289000000.0,,,141000000.0,76853000000.0,,,,2743000000.0,694000000.0,10099000000.0,6957000000.0,-1192000000.0,,-157000000.0,109006000000.0,26212000000.0,33903000000.0,,6974000000.0,20403000000.0,,,,,,,,
1404086400,,27820000000.0,22074000000.0,-8879000000.0,2008000000.0,11594000000.0,172384000000.0,-2903000000.0,-72690000000.0,19544000000.0,20645000000.0,20645000000.0,,6906000000.0,4797000000.0,7595000000.0,,58138000000.0,20127000000.0,65366000000.0,782000000.0,19544000000.0,36975000000.0,,89784000000.0,44325000000.0,0.56,14597000000.0,20127000000.0,4612000000.0,-18833000000.0,27886000000.0,4612000000.0,17710000000.0,,172384000000.0,6055000000.0,,5212000000.0,,-8394000000.0,8669000000.0,4612000000.0,85709000000.0,,2.63,,-32000000.0,2660000000.0,8669000000.0,2728000000.0,,23150000000.0,-23473000000.0,-2309000000.0,9178000000.0,,13011000000.0,32231000000.0,36975000000.0,,7432000000.0,473000000.0,45625000000.0,2000000000.0,77040000000.0,,8669000000.0,6981000000.0,169000000.0,6981000000.0,-8910000000.0,607000000.0,1742000000.0,,82600000000.0,3422000000.0,24000000.0,14597000000.0,-7316000000.0,8345000000.0,11594000000.0,3422000000.0,33098000000.0,3708000000.0,8184000000.0,2.66,-87000000.0,8669000000.0,85709000000.0,,,4392000000.0,-199000000.0,,597000000.0,-1120000000.0,,3804000000.0,,114246000000.0,,27804000000.0,21755000000.0,-331000000.0,22074000000.0,0.55,20632000000.0,-14793000000.0,-1170000000.0,-5363000000.0,,68366000000.0,7432000000.0,,863000000.0,-3888000000.0,15787000000.0,3708000000.0,-66000000.0,11572000000.0,,8399000000.0,6906000000.0,,4797000000.0,,,4865000000.0,-5485000000.0,89784000000.0,5746000000.0,-236000000.0,2000000000.0,-2000000000.0,2660000000.0,-14793000000.0,,,13011000000.0,68366000000.0,1965000000.0,23150000000.0,26934000000.0,4392000000.0,8246000000.0,86833000000.0,,8351000000.0,11381000000.0,58138000000.0,16869000000.0,59899000000.0,618000000.0,26746000000.0,,2446000000.0,,8299000000.0,232000000.0,2008000000.0,14489000000.0,2728000000.0,-369000000.0,-3309000000.0,,-5937000000.0,22074000000.0,17710000000.0,44949000000.0,32013000000.0,146000000.0,77040000000.0,,,,3123000000.0,782000000.0,9514000000.0,6577000000.0,-1330000000.0,,-5626000000.0,114246000000.0,27804000000.0,45625000000.0,-161000000.0,6609000000.0,23382000000.0,82600000000.0,,,,,,,
1412035200,,,,,,11781000000.0,169656000000.0,-2367000000.0,,,,18472000000.0,,7130000000.0,3740000000.0,8273000000.0,,57217000000.0,,,,12887000000.0,34792000000.0,,,,0.55,13943000000.0,20081000000.0,4540000000.0,,,4540000000.0,,,,4879000000.0,,,,,,4540000000.0,89193000000.0,,,,-927000000.0,3141000000.0,6302000000.0,2714000000.0,,20713000000.0,-24085000000.0,-2307000000.0,7944000000.0,,,,,,,,,5248000000.0,,,6302000000.0,6693000000.0,161000000.0,,-7737000000.0,,1428000000.0,,79486000000.0,3271000000.0,502000000.0,,,8351000000.0,,,,,7072000000.0,,,,,,,5434000000.0,-483000000.0,,,,,,,,,,18138000000.0,,,0.54,,,-2888000000.0,6627000000.0,,68362000000.0,6769000000.0,,-659000000.0,,14928000000.0,3757000000.0,,8669000000.0,,,,,,,,,,90170000000.0,,-367000000.0,,-1500000000.0,,-15373000000.0,,,13229000000.0,,1356000000.0,,,,8249000000.0,,,7485000000.0,,,8022000000.0,,646000000.0,,,,,,,1825000000.0,12529000000.0,,301000000.0,-2978000000.0,,,,18051000000.0,,,216000000.0,82891000000.0,,,,3065000000.0,903000000.0,8354000000.0,5896000000.0,-1282000000.0,,-141000000.0,112439000000.0,28602000000.0,44694000000.0,,6984000000.0,23201000000.0,,,,,,,,
1419984000,,,,,,12423000000.0,174848000000.0,124000000.0,,,,18260000000.0,,6623000000.0,3479000000.0,10136000000.0,,58486000000.0,,,,16186000000.0,35554000000.0,,,,0.71,12665000000.0,21855000000.0,5863000000.0,,,5863000000.0,,,,5412000000.0,,,,,,5863000000.0,90249000000.0,,,,-7000000.0,2053000000.0,6426000000.0,2820000000.0,,19192000000.0,-19167000000.0,-2547000000.0,8315000000.0,,,,,,,,,10048000000.0,,,6426000000.0,7299000000.0,162000000.0,,-4716000000.0,,1521000000.0,,82969000000.0,3060000000.0,307000000.0,,,8297000000.0,,,,,2850000000.0,,,,,,,6173000000.0,1070000000.0,,,,,,,,,,18497000000.0,,,0.71,,,-2145000000.0,-3378000000.0,,68765000000.0,6932000000.0,,137000000.0,,16334000000.0,3383000000.0,,6302000000.0,,,,,,,,,,91879000000.0,,238000000.0,,0.0,,-16192000000.0,,,13607000000.0,,1987000000.0,,,,8228000000.0,,,9533000000.0,,,10200000000.0,,633000000.0,,,,,,,2051000000.0,7705000000.0,,314000000.0,534000000.0,,,,19731000000.0,,,121000000.0,83823000000.0,,,,2903000000.0,711000000.0,4340000000.0,7850000000.0,-1490000000.0,,-2794000000.0,116362000000.0,29799000000.0,47415000000.0,,8019000000.0,26470000000.0,,,,,,,,
1427760000,,,,,,13274000000.0,176683000000.0,988000000.0,,,,27644000000.0,,6846000000.0,3902000000.0,7161000000.0,,58285000000.0,,,,12427000000.0,45803000000.0,,,,0.61,12019000000.0,21728000000.0,4985000000.0,,,4985000000.0,,,,4800000000.0,,,,,,4985000000.0,95438000000.0,,,,-56000000.0,2469000000.0,7414000000.0,2919000000.0,,18232000000.0,-30218000000.0,-2532000000.0,7784000000.0,,,,,,,,,4224000000.0,,,7414000000.0,6963000000.0,211000000.0,,-5481000000.0,,1515000000.0,,86551000000.0,3200000000.0,347000000.0,,,8237000000.0,,,,,8179000000.0,,,,,,,6376000000.0,-430000000.0,,,,,,,,,,26624000000.0,,,0.61,,,-5131000000.0,3655000000.0,,68475000000.0,6690000000.0,,-390000000.0,,14568000000.0,3471000000.0,,6426000000.0,,,,,,,,,,90132000000.0,,-334000000.0,,0.0,,-16839000000.0,,,14375000000.0,,1532000000.0,,,,8167000000.0,,,8243000000.0,,,10163000000.0,,641000000.0,,,,,,,1966000000.0,13471000000.0,,253000000.0,-3065000000.0,,,,18186000000.0,,,146000000.0,88024000000.0,,,,2984000000.0,758000000.0,9570000000.0,6517000000.0,-1391000000.0,,-162000000.0,118398000000.0,31214000000.0,40748000000.0,,6784000000.0,21729000000.0,,,,,,,,
1435622400,,18507000000.0,12193000000.0,-9882000000.0,2095000000.0,13544000000.0,176223000000.0,-1819000000.0,-98729000000.0,17908000000.0,27808000000.0,27808000000.0,,6766000000.0,5096000000.0,7468000000.0,,51511000000.0,16939000000.0,85861000000.0,606000000.0,17908000000.0,46282000000.0,,80083000000.0,45072000000.0,-0.4,12053000000.0,16939000000.0,-3195000000.0,-23001000000.0,28172000000.0,-3195000000.0,9096000000.0,,176223000000.0,5233000000.0,,5957000000.0,,-9080000000.0,5595000000.0,-3195000000.0,96526000000.0,,1.48,,-8141000000.0,2902000000.0,5595000000.0,2835000000.0,,23223000000.0,-25259000000.0,-2496000000.0,8327000000.0,,14731000000.0,29080000000.0,46282000000.0,,6591000000.0,-1054000000.0,49858000000.0,7484000000.0,90931000000.0,,5595000000.0,4835000000.0,247000000.0,4835000000.0,-5067000000.0,634000000.0,1493000000.0,,96140000000.0,2953000000.0,-206000000.0,12053000000.0,-14443000000.0,8061000000.0,13544000000.0,2953000000.0,34129000000.0,2522000000.0,5035000000.0,1.49,-466000000.0,5595000000.0,96526000000.0,,,5461000000.0,-429000000.0,,781000000.0,1456000000.0,,8669000000.0,,124712000000.0,,32337000000.0,22602000000.0,224000000.0,12193000000.0,-0.4,20324000000.0,-17606000000.0,-4279000000.0,-5448000000.0,,68465000000.0,6591000000.0,,-142000000.0,-1500000000.0,14712000000.0,2522000000.0,-9665000000.0,7414000000.0,,8254000000.0,6766000000.0,,5096000000.0,,,-3074000000.0,-5944000000.0,80083000000.0,6314000000.0,-3000000.0,7484000000.0,0.0,2902000000.0,-17606000000.0,,,14731000000.0,68465000000.0,1439000000.0,23223000000.0,33038000000.0,5461000000.0,8061000000.0,93580000000.0,,7878000000.0,12046000000.0,51511000000.0,16687000000.0,60542000000.0,654000000.0,23136000000.0,,2574000000.0,,8177000000.0,950000000.0,2095000000.0,12880000000.0,2835000000.0,-644000000.0,-3571000000.0,,-3723000000.0,12193000000.0,9096000000.0,46585000000.0,32370000000.0,151000000.0,90931000000.0,,,,3094000000.0,606000000.0,6816000000.0,-1756000000.0,-1781000000.0,,-626000000.0,124712000000.0,32337000000.0,49858000000.0,-272000000.0,6385000000.0,22180000000.0,96140000000.0,,,,,,,
