,annualBeginningCashPosition,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingOperatingExpense,trailingCapitalExpenditure,quarterlyBasicAverageShares,annualAccumulatedDepreciation,trailingChangeInCashSupplementalAsReported,annualSellingGeneralAndAdministration,annualGrossPPE,annualRepaymentOfDebt,quarterlyStockholdersEquity,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyChangeInAccountPayable,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyOperatingExpense,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualCapitalStock,annualOtherCurrentAssets,annualCostOfRevenue,annualTaxProvision,quarterlyTaxProvision,quarterlyRepaymentOfDebt,annualCurrentDebt,annualStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyEbitda,annualGrossProfit,quarterlyPretaxIncome,quarterlyNetPPE,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyCommonStockIssuance,annualInventory,trailingDepreciationAndAmortization,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyOperatingIncome,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyDilutedEPS,annualFreeCashFlow,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualChangeInInventory,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,quarterlyTotalRevenue,trailingFreeCashFlow,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualLongTermDebt,annualCashDividendsPaid,annualPretaxIncome,quarterlyLongTermDebt,annualBasicAverageShares,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingPretaxIncome,annualAccountsReceivable,annualNetIncome,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualStockholdersEquity,annualOtherNonCashItems,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,annualInvestingCashFlow,quarterlyInventory,annualRetainedEarnings,quarterlyDilutedAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualBasicEPS,trailingStockBasedCompensation,quarterlyGoodwill,trailingSaleOfInvestment,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualTotalRevenue,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTotalRevenue,trailingOperatingCashFlow,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,trailingOtherIncomeExpense,quarterlyInvestingCashFlow,annualDilutedAverageShares,quarterlyEndCashPosition,annualEndCashPosition,trailingOperatingIncome,annualCurrentLiabilities,annualNetPPE,quarterlyBasicEPS,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,annualOtherShortTermInvestments,annualOperatingIncome,trailingCashFlowFromContinuingFinancingActivities,annualOtherIncomeExpense,trailingEndCashPosition,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,annualAccountsPayable,annualEbitda,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,quarterlyOtherNonCurrentAssets,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualIncomeTaxPayable,trailingChangeInInventory,trailingChangeInAccountPayable,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1333152000,,,42544000.0,,,0.0,,,-20001000.0,,-599160000.0,-209181000.0,,,,,,151017910.0,,,,,,5577592000.0,90523000.0,487984000.0,1148939000.0,803248000.0,70098000.0,,,377479000.0,,-1883000.0,,,,,377479000.0,,,,,88138000.0,-24110000.0,,,,503412000.0,,400827000.0,1721970000.0,,7551260000.0,,,,19640000.0,,-33206000.0,,425769000.0,,,-35025000.0,,,2.01,,,59541000.0,63650000.0,4876378000.0,,,2489300000.0,,4497301000.0,3393563000.0,,443045000.0,-57200000.0,,-161962000.0,-3154408000.0,,,,1515217000.0,,0.0,,,,,,,,,10889124000.0,1830755000.0,2590315000.0,653457000.0,,,285475000.0,308151000.0,,,,,,,2813356000.0,,,1429014000.0,,154944246.0,312074000.0,312689000.0,,,2926311000.0,,,-2629000.0,,,141467000.0,,,312074000.0,,,4839000.0,,773459000.0,,,,,2.07,-59575000.0,,,,,,,,80272000.0,,,773459000.0,,22313000.0,773459000.0,273907000.0,,,-137856000.0,,385845000.0,,,1096306000.0,6391823000.0,,,,,5302656000.0,,647236000.0,,,,,,,,,,,,,,,,,,,,,,
1341014400,657466000.0,-91091000.0,26996000.0,4498114000.0,,0.0,,92790000.0,-123424000.0,931126000.0,-1415900000.0,47705000.0,1151823000.0,,-56452000.0,,,150470993.0,-3129261000.0,,1519316000.0,4849229000.0,-78718000.0,4896515000.0,90523000.0,773459000.0,1194684000.0,839408000.0,56638000.0,180851000.0,601851000.0,386681000.0,0.0,-4718000.0,,-218817000.0,,,386681000.0,90523000.0,0.0,9958337000.0,421206000.0,123037000.0,-53415000.0,225589000.0,80935000.0,-131334000.0,526352000.0,3187605000.0,425339000.0,1719968000.0,,7787175000.0,,1400732000.0,,16833000.0,6672168000.0,-5423000.0,26675000.0,452727000.0,-156256000.0,,-1524000.0,6264552000.0,88091000.0,1.96,1311568000.0,,-125252000.0,132686000.0,4849229000.0,-28333000.0,1519316000.0,2486013000.0,,4498114000.0,3411666000.0,,523924000.0,-64720000.0,1155492000.0,-232691000.0,-3129261000.0,1503946000.0,-240654000.0,1576698000.0,1503946000.0,151222033.0,0.0,,,1782443000.0,1151823000.0,,11170282000.0,,2925856000.0,11170282000.0,1782443000.0,2572258000.0,601851000.0,,,64858000.0,276747000.0,,4896515000.0,-54646000.0,,931126000.0,,3778539000.0,,-375768000.0,1400732000.0,7787175000.0,154155617.0,301965000.0,302302000.0,7.62,,2925856000.0,,321929000.0,-3901000.0,13145942000.0,,88091000.0,,,301965000.0,-823520000.0,,-189846000.0,154664510.0,838317000.0,838317000.0,,2486013000.0,1719968000.0,2.01,-62048000.0,,,1668289000.0,,1199000.0,,1095218000.0,77526000.0,1530385000.0,3778539000.0,838317000.0,59692000.0,23487000.0,838317000.0,225589000.0,1194684000.0,1991417000.0,3558000.0,276747000.0,459204000.0,-456969000.0,931126000.0,1095218000.0,6672168000.0,-1415900000.0,838317000.0,838317000.0,-21099000.0,6264552000.0,7.45,931126000.0,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,-38022000.0,,,0.0,,,-107989000.0,,-1281719000.0,85221000.0,,,,,,149285849.0,,,,,,5141124000.0,90523000.0,838317000.0,1162797000.0,737488000.0,-70735000.0,,,381122000.0,,168000.0,,,,,381122000.0,,,,,96110000.0,-43731000.0,,,,440739000.0,,336058000.0,1803412000.0,,7949519000.0,,,,31261000.0,,31261000.0,,356366000.0,,,54030000.0,,,1.57,,,-194548000.0,-413224000.0,4993276000.0,,,2366465000.0,,4200082000.0,3214935000.0,,-6971000.0,-76685000.0,,-171668000.0,-3189864000.0,,,,1511799000.0,,0.0,,,,,,,,,11134578000.0,1780647000.0,2477447000.0,595775000.0,,,-402186000.0,287477000.0,,,,,861135000.0,,3616099000.0,,,1489748000.0,,152617110.0,239741000.0,239948000.0,,,3076134000.0,,,3201000.0,,,112532000.0,,,239741000.0,,,-262420000.0,,436131000.0,,,,,1.61,-61365000.0,,,,,,,,81172000.0,,,436131000.0,,23509000.0,436131000.0,264582000.0,,,23678000.0,,-83656000.0,,,1193815000.0,6934496000.0,,,,,5982564000.0,,861135000.0,,,,,,,,,,,,,,,,,,,,,,
1356912000,,,24593000.0,,,0.0,,,-50001000.0,,-1187140000.0,197729000.0,,,,,,149001273.0,,,,,,5325717000.0,90523000.0,436131000.0,1073233000.0,643523000.0,-96174000.0,,,381100000.0,,-7933000.0,,,,,381100000.0,,,,,81515000.0,-61423000.0,,,,369500000.0,,262629000.0,1844643000.0,,8052796000.0,,,,15266000.0,,15266000.0,,262423000.0,,,-27316000.0,,,1.19,,,-427168000.0,106941000.0,5027193000.0,,,2488260000.0,,4095747000.0,3065495000.0,,354309000.0,-63536000.0,,114820000.0,-3182550000.0,,,,1509238000.0,,0.0,,,,,,,,,11461361000.0,1591858000.0,2421972000.0,810546000.0,,,61504000.0,301633000.0,,,,,,,3644112000.0,,,1515325000.0,,152198704.0,180962000.0,181114000.0,,,3295141000.0,,,24422000.0,,,128892000.0,,,180962000.0,,,-424540000.0,,497635000.0,,,,,1.21,-61963000.0,,,,,,,,82655000.0,,,497635000.0,,24216000.0,497635000.0,510006000.0,,,13519000.0,,290773000.0,,,1367978000.0,7365614000.0,,,,,6132372000.0,,857852000.0,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,24370000.0,,,0.0,,,-49160000.0,,-1275837000.0,-243432000.0,,,,,,149287628.0,,,,,,5409058000.0,90523000.0,497635000.0,1162125000.0,737852000.0,102707000.0,,,379690000.0,,-1610000.0,,,,,379690000.0,,,,,81959000.0,-224816000.0,,,,448348000.0,,338551000.0,1829715000.0,,8229106000.0,,,,18989000.0,,-25075000.0,,358162000.0,,,-28572000.0,,,1.68,,,1069000.0,34208000.0,5013020000.0,,,3648549000.0,,5438509000.0,3307041000.0,,371461000.0,-73840000.0,,929425000.0,-3183305000.0,,,,1496026000.0,,0.0,,,,,,,,,12671772000.0,1803386000.0,2569189000.0,838376000.0,,,1179684000.0,294582000.0,,,,,,,3610815000.0,,,1473072000.0,,152360612.0,256560000.0,256592000.0,,,3229827000.0,,,3439000.0,,,127159000.0,,,256560000.0,,,-60612000.0,,1677319000.0,,,,,1.72,-64377000.0,,,,,,,,86747000.0,,,1677319000.0,,23050000.0,1677319000.0,1527696000.0,,,14628000.0,,297621000.0,,,1313990000.0,7233263000.0,,,,,7259364000.0,,859731000.0,,,,,,,,,,,,,,,,,,,,,,
1372550400,838317000.0,-21206000.0,87577000.0,5531186000.0,,0.0,,91552000.0,-50857000.0,687458000.0,-1107833000.0,-60724000.0,948427000.0,,-1368000.0,,,149298277.0,-3191061000.0,,1554973000.0,4999301000.0,-331245000.0,5738426000.0,90523000.0,1677319000.0,1156002000.0,810166000.0,-1880000.0,943095000.0,894296000.0,413061000.0,0.0,13055000.0,,-265896000.0,,,413061000.0,90523000.0,0.0,10086675000.0,362217000.0,102633000.0,-1275000.0,1333826000.0,84996000.0,64939000.0,479590000.0,2929029000.0,373763000.0,1808240000.0,,8421270000.0,,1377405000.0,,19480000.0,7009712000.0,9109000.0,-184707000.0,397105000.0,-621144000.0,,490000.0,6799417000.0,102920000.0,1.78,925039000.0,,-497000.0,87368000.0,4999301000.0,98518000.0,1554973000.0,3520203000.0,,5531186000.0,3428233000.0,,472136000.0,-51835000.0,948784000.0,-296403000.0,-3191061000.0,1495960000.0,-255009000.0,1311001000.0,1495960000.0,149218257.0,0.0,,,1840820000.0,948427000.0,,12540898000.0,,3223515000.0,12540898000.0,1840820000.0,2618067000.0,894296000.0,,,104093000.0,307897000.0,,5738426000.0,6239000.0,,687458000.0,,3279214000.0,,-809845000.0,1377405000.0,8421270000.0,152115402.0,271164000.0,271130000.0,6.36,,3223515000.0,,335624000.0,-2565000.0,13015704000.0,,102920000.0,,,271164000.0,576174000.0,,-62273000.0,151588031.0,1781412000.0,1781412000.0,,3520203000.0,1808240000.0,1.82,-67304000.0,,,1374056000.0,,28497000.0,,1290499000.0,85050000.0,1190935000.0,3279214000.0,1781412000.0,-66082000.0,20777000.0,1781412000.0,1333826000.0,1156002000.0,1738177000.0,13114000.0,307897000.0,420301000.0,-258007000.0,687458000.0,1290499000.0,7009712000.0,-1107833000.0,1781412000.0,1781412000.0,3680000.0,6799417000.0,6.26,687458000.0,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,-68940000.0,,,0.0,,,-52540000.0,,-922906000.0,127098000.0,,,,,,149237306.0,,,,,,6086861000.0,90523000.0,1781412000.0,1130676000.0,749735000.0,-41945000.0,,,406930000.0,,49000.0,,,,,406930000.0,,,,,79770000.0,-149000.0,,,,430628000.0,,324090000.0,1833748000.0,,8596456000.0,,,,48998000.0,,-6127000.0,,342805000.0,,,-15747000.0,,,1.61,,,,-90080000.0,5098003000.0,,,3455009000.0,,5679179000.0,3226144000.0,,282691000.0,-56651000.0,,-111024000.0,-3264255000.0,,,,1506744000.0,,0.0,,,,,,,,,12788364000.0,1749383000.0,2476409000.0,808218000.0,,,164211000.0,319859000.0,,,,,,,3243584000.0,,,1465431000.0,,151860261.0,244316000.0,244320000.0,,,3285228000.0,,,2243000.0,,,107000000.0,,,244316000.0,,,-52196000.0,,1945623000.0,,,,,1.64,-67388000.0,,,,,,,,85580000.0,,,1945623000.0,,20958000.0,1945623000.0,1335339000.0,,,4029000.0,,226040000.0,,,1280431000.0,7109185000.0,,,,,6698593000.0,,709778000.0,,,,,,,,,,,,,,,,,,,,,,
1388448000,,,-17744000.0,,,0.0,,,-51167000.0,,-873154000.0,95729000.0,,,,,,149153599.0,,,,,,6295226000.0,90523000.0,1945623000.0,1074512000.0,686035000.0,-40357000.0,,,398636000.0,,-777000.0,,,,,398636000.0,,,,,241912000.0,-116826000.0,,,,600677000.0,,495316000.0,1820312000.0,,8779454000.0,,,,26372000.0,,53315000.0,,287399000.0,,,57878000.0,,,1.66,,,,63559000.0,5112194000.0,,,3303103000.0,,5744873000.0,3106006000.0,,257418000.0,-55196000.0,,-222312000.0,-3291882000.0,,,,1507019000.0,,0.0,,,,,,,,,12863936000.0,1625782000.0,2419971000.0,839095000.0,,,193899000.0,339440000.0,,,,,,,3262547000.0,,,1448628000.0,,152151024.0,253288000.0,253404000.0,,,3161699000.0,,,228768000.0,,,112561000.0,,,253288000.0,,,151637000.0,,2139522000.0,,,,,1.7,-67330000.0,,,,,,,,84510000.0,,,2139522000.0,,20851000.0,2139522000.0,1217292000.0,,,13193000.0,,202222000.0,,,1220547000.0,7119063000.0,,,,,6565650000.0,,916505000.0,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,2144000.0,,,0.0,,,-50211000.0,,-847077000.0,-232973000.0,,,,,,149039529.0,,,,,,6450996000.0,90523000.0,2139522000.0,1200466000.0,752513000.0,124035000.0,,,407241000.0,,-2654000.0,,,,,407241000.0,,,,,86972000.0,-139083000.0,,,,433144000.0,,329490000.0,1827980000.0,,8945602000.0,,,,9277000.0,,-40324000.0,,345272000.0,,,-42900000.0,,,1.6,,,-15000000.0,-17169000.0,5152101000.0,,,3367181000.0,,5949000000.0,3358406000.0,,277362000.0,-55524000.0,,-249389000.0,-3324121000.0,,,,1508611000.0,,0.0,,,,,,,,,13102358000.0,1859657000.0,2605893000.0,933077000.0,,,-43533000.0,354158000.0,,,,,,,3280944000.0,,,1448989000.0,,151739617.0,242406000.0,242518000.0,,,3164175000.0,,,4812000.0,,,111508000.0,,,242406000.0,,,-71183000.0,,2095989000.0,,,,,1.63,-71798000.0,,,,,,,,83060000.0,,,2095989000.0,,20594000.0,2095989000.0,1078846000.0,,,9171000.0,,221838000.0,,,1210967000.0,7153358000.0,,,,,6648125000.0,,950236000.0,,,,,,,,,,,,,,,,,,,,,,
1404086400,1781412000.0,-99144000.0,80724000.0,6071580000.0,,0.0,,82566000.0,-50125000.0,1018781000.0,-823498000.0,-88998000.0,1041048000.0,,-74139000.0,,,148967357.0,-3328297000.0,,1633992000.0,5152591000.0,-518321000.0,6659428000.0,90523000.0,2095989000.0,1252040000.0,839461000.0,51194000.0,-167857000.0,960523000.0,421185000.0,0.0,13296000.0,,-216340000.0,,,421185000.0,90523000.0,0.0,10188227000.0,515302000.0,106648000.0,-262263000.0,816622000.0,103161000.0,33732000.0,511539000.0,3027744000.0,407824000.0,1824294000.0,,9174189000.0,,1371681000.0,,18514000.0,7202782000.0,-72608000.0,196098000.0,418276000.0,-17593000.0,,-73370000.0,6611554000.0,94819000.0,1.98,1171553000.0,,-3321000.0,239788000.0,5152591000.0,-3816000.0,1633992000.0,3252796000.0,,6071580000.0,3525415000.0,,570422000.0,-48969000.0,1041418000.0,-375390000.0,-3328297000.0,1508142000.0,-278244000.0,1556720000.0,1508142000.0,149099448.0,0.0,,,1858176000.0,1041048000.0,,13274362000.0,,3171425000.0,13274362000.0,1858176000.0,2685954000.0,960523000.0,573701000.0,,-482434000.0,409573000.0,,6659428000.0,-65744000.0,,1018781000.0,,3358758000.0,,-646401000.0,1371681000.0,9174189000.0,151803746.0,301038000.0,301176000.0,6.98,,3171425000.0,,336702000.0,9711000.0,13215971000.0,-624880000.0,94819000.0,,,301038000.0,-958115000.0,,-674659000.0,151444103.0,1613555000.0,1613555000.0,,3252796000.0,1824294000.0,2.02,-71728000.0,,573701000.0,1393752000.0,,245534000.0,,1188282000.0,83552000.0,1387893000.0,3358758000.0,1613555000.0,92927000.0,20163000.0,2187256000.0,816622000.0,1252040000.0,1975988000.0,7339000.0,409573000.0,521453000.0,-204043000.0,1018781000.0,1188282000.0,7202782000.0,-823498000.0,2187256000.0,1613555000.0,9914000.0,6611554000.0,6.87,1018781000.0,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,-112962000.0,,,0.0,,,-54793000.0,,-1098566000.0,77908000.0,,50528000.0,,,,148738828.0,,,,,,6579003000.0,90523000.0,1613555000.0,1192652000.0,810067000.0,-24964000.0,,,400840000.0,,-5060000.0,,,,,400840000.0,,,,,116464000.0,-113566000.0,,,,499364000.0,,396635000.0,1755254000.0,,9382218000.0,,,,40559000.0,,41703000.0,,409227000.0,,,47166000.0,,,1.85,,,0.0,-177545000.0,5031139000.0,,,2888199000.0,,5876262000.0,3269932000.0,,260874000.0,-54709000.0,,-229666000.0,-3275885000.0,,,,1482492000.0,,0.0,,,,,,,,,12744625000.0,1711798000.0,2459865000.0,834569000.0,945431000.0,,-521418000.0,374409000.0,,,,,,,3274062000.0,,,1441439000.0,,151073635.0,280089000.0,280171000.0,,,3068420000.0,,,8369000.0,,,89038000.0,,,280089000.0,,,-480927000.0,,1092137000.0,,,,,1.88,-71607000.0,-497192000.0,,,,,,,81768000.0,,,1092137000.0,,20961000.0,2037568000.0,702018000.0,,,9312000.0,,206165000.0,,,1130312000.0,6868363000.0,,,,,6162261000.0,,914377000.0,,,,,,,,,,,,,,,,,,,,,,
1419984000,,,-42373000.0,,,0.0,,,-816774000.0,,-1290363000.0,133622000.0,,425323000.0,,,,145493247.0,,,,,,5756749000.0,90523000.0,1092137000.0,1145202000.0,733409000.0,-29026000.0,,,379804000.0,,-38179000.0,,,,,379804000.0,,,,,75931000.0,-701964000.0,,,,449768000.0,,343266000.0,1716489000.0,,9556319000.0,,,,11658000.0,,-92050000.0,,353605000.0,,,-82419000.0,,,1.8,,,-18640000.0,11832000.0,4962046000.0,,,2339151000.0,,5727772000.0,3134993000.0,,277623000.0,-55072000.0,,-117641000.0,-3245557000.0,,,,2725510000.0,,0.0,,,,,,,,,12568399000.0,1572864000.0,2401584000.0,817152000.0,886879000.0,,-16830000.0,347514000.0,,,,,,,4469107000.0,,,1453996000.0,,148182777.0,267252000.0,267335000.0,,,3011894000.0,,,17306000.0,,,86606000.0,,,267252000.0,,,-159807000.0,,1075307000.0,,,,,1.84,-93151000.0,-474414000.0,,,,,,,78857000.0,,,1075307000.0,,27645000.0,1962186000.0,242043000.0,,,7007000.0,,222551000.0,,,1090972000.0,6840627000.0,,,,,6808258000.0,,1021272000.0,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,13230000.0,,,0.0,,,-476879000.0,,-1638224000.0,-172221000.0,,352802000.0,,,,138794789.0,,,,,,5151715000.0,90523000.0,1075307000.0,1138163000.0,789295000.0,24271000.0,,,372306000.0,,-1487000.0,,,,,372306000.0,,,,,102904000.0,450268000.0,,,,499976000.0,,388366000.0,1643538000.0,,9753934000.0,,,,22613000.0,,-48339000.0,,416989000.0,,,5891000.0,,,2.02,,,0.0,-84849000.0,4806883000.0,,,2767324000.0,,5784997000.0,3162311000.0,,252553000.0,-47637000.0,,-114616000.0,-3163345000.0,,,,2724943000.0,,0.0,,,,,,,,,12337215000.0,1701017000.0,2373016000.0,822385000.0,1013692000.0,,-58294000.0,323567000.0,,,,,,,4414952000.0,,,1387681000.0,,141189803.0,285345000.0,285462000.0,,,2892705000.0,,,6380000.0,,,78276000.0,,,285345000.0,,,-156705000.0,,1017013000.0,,,,,2.06,-87987000.0,-484804000.0,,,,,,,76607000.0,,,1017013000.0,,35003000.0,2030705000.0,665123000.0,,,2778000.0,,204916000.0,,,1022425000.0,6552218000.0,,,,,7182276000.0,,993550000.0,,,,,,,,,,,,,,,,,,,,,,
1435622400,1613555000.0,143179000.0,71728000.0,5583092000.0,,0.0,,118406000.0,-50000000.0,1091805000.0,-1738618000.0,103870000.0,1012140000.0,562743000.0,18865000.0,,,138674443.0,-3198589000.0,,1544746000.0,4862611000.0,-815708000.0,5104287000.0,90523000.0,1017013000.0,1092138000.0,723728000.0,-57031000.0,-432971000.0,894555000.0,391796000.0,0.0,18380000.0,,-215527000.0,,,391796000.0,90523000.0,0.0,9655245000.0,419687000.0,124388000.0,-450446000.0,223142000.0,96093000.0,23429000.0,419029000.0,3056499000.0,303973000.0,1664022000.0,,9841885000.0,,1300459000.0,,21263000.0,6711945000.0,39767000.0,-77627000.0,331932000.0,-18618000.0,,48227000.0,7187468000.0,77967000.0,1.27,1086414000.0,,22000.0,172935000.0,4862611000.0,-70377000.0,1544746000.0,2350130000.0,,5583092000.0,3144508000.0,,510891000.0,-58109000.0,1012553000.0,-582821000.0,-3198589000.0,2723960000.0,-340389000.0,1432240000.0,2723960000.0,142925327.0,0.0,,,1620194000.0,1012140000.0,,12295037000.0,,2942679000.0,12295037000.0,1620194000.0,2420780000.0,894555000.0,733490000.0,,163571000.0,336214000.0,,5104287000.0,-58919000.0,,1091805000.0,1391396000.0,4837338000.0,,-579163000.0,1300459000.0,9841885000.0,141000940.0,179454000.0,179585000.0,7.08,,2942679000.0,,317491000.0,6838000.0,12711744000.0,-1747333000.0,77967000.0,,,179454000.0,-1044744000.0,,218276000.0,145112150.0,1180584000.0,1180584000.0,,2350130000.0,1664022000.0,1.29,-87644000.0,-290923000.0,733490000.0,1511753000.0,,38893000.0,,1013439000.0,80259000.0,1301941000.0,4837338000.0,1180584000.0,-86750000.0,34797000.0,1914074000.0,223142000.0,1092138000.0,1868137000.0,4332000.0,336214000.0,452782000.0,-1398446000.0,1091805000.0,1013439000.0,6711945000.0,-1738618000.0,1914074000.0,1180584000.0,-26346000.0,7187468000.0,6.97,1091805000.0,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,-25696000.0,,,0.0,,,-310000000.0,,-1821805000.0,66355000.0,,371766000.0,,,,136844504.0,,,,,,4851518000.0,90523000.0,1180584000.0,1014265000.0,668444000.0,-75822000.0,,,370214000.0,,-40273000.0,,,,,370214000.0,,,,,80623000.0,-2407000.0,,,,389631000.0,,275649000.0,1632803000.0,,9950458000.0,,,,35381000.0,,-2284000.0,,298230000.0,,,2970000.0,,,1.41,,,-67552000.0,-300252000.0,4834556000.0,,,2550041000.0,,5327902000.0,2869348000.0,,4968000.0,-38681000.0,,14336000.0,-3201753000.0,,,,2725409000.0,,0.0,,,,,,,,,12001554000.0,1561054000.0,2200904000.0,774145000.0,815483000.0,,-206316000.0,312868000.0,,,,,,,4596762000.0,,,1320204000.0,,138574908.0,194978000.0,195026000.0,,,2947955000.0,,,13179000.0,,,78019000.0,,,194978000.0,,,-201426000.0,,974268000.0,,,,,1.42,-85987000.0,-430533000.0,,,,,,,78222000.0,,,974268000.0,,35760000.0,1789751000.0,630650000.0,,,5480000.0,,-33713000.0,,,1003386000.0,6673652000.0,,,,,7146803000.0,,1089508000.0,,,,,,,,,,,,,,,,,,,,,,
1451520000,,,29042000.0,,,0.0,,,-90070000.0,,-1884727000.0,107235000.0,,156053000.0,,,,135373356.0,,,,,,4799406000.0,90523000.0,974268000.0,948157000.0,564966000.0,-59248000.0,,,314666000.0,,-1177000.0,,,,,314666000.0,,,,,46743000.0,-216990000.0,,,,342048000.0,,229880000.0,1598185000.0,,10047759000.0,,,,3645000.0,,-10446000.0,,250300000.0,,,-23869000.0,,,1.33,,,0.0,86822000.0,4775462000.0,,,2368099000.0,,5151011000.0,2705590000.0,,341660000.0,-36738000.0,,-223482000.0,-3177277000.0,,,,2724860000.0,,0.0,,,,,,,,,11754091000.0,1419934000.0,2140624000.0,736145000.0,820682000.0,,73226000.0,306655000.0,,,,,,,4583271000.0,,,1279760000.0,,137065447.0,182982000.0,183137000.0,,,2913065000.0,,,13877000.0,,,76405000.0,,,182982000.0,,,-21853000.0,,1047494000.0,,,,,1.35,-85720000.0,-144650000.0,,,,,,,77871000.0,,,1047494000.0,,34297000.0,1868176000.0,574302000.0,,,480000.0,,304922000.0,,,975515000.0,6603080000.0,,,,,6951370000.0,,1116315000.0,,,,,,,,,,,,,,,,,,,,,,
